,ch1,ch2,ch3,ch4
0,-131.15,-391.06,-90.43,5.73
1,17.68,-278.64,-125.22,-49.03
2,94.49,-564.69,-87.06,49.43
3,-3.92,-536.72,-94.09,31.21
4,-15.38,-675.1,-99.18,15.89
5,-58.88,-372.58,-100.28,4.56
6,17.38,-520.27,-101.52,11.2
7,-27.41,-525.61,-101.87,14.17
8,-67.16,-528.64,-92.24,10.91
9,23.94,213.33,-105.25,-11.23
10,-0.98,203.36,-90.75,26.24
11,-83.61,298.94,-87.76,11.64
12,-90.08,582.08,-91.84,19.71
13,70.01,659.08,-103.89,-12.29
14,1.97,227.17,-103.88,15.45
15,-39.11,573.62,-80.29,28.63
16,-3.61,617.12,-86.9,6.83
17,48.08,408.99,-106.5,15.55
18,-37.57,423.35,-105.14,7.51
19,-57.17,673.71,-93.68,19.81
20,-6.39,428.12,-103.51,-8.66
21,-84.04,457.52,-95.78,22.92
22,32.01,388.29,-104.44,9.1
23,-14.95,656.27,-98.48,15.97
24,-112.91,450.42,-97.42,14.97
25,21.97,771.97,-115.19,-7.72
26,13.7,257.89,-92.69,31.0
27,33.01,653.49,-96.92,18.12
28,-67.64,351.65,-101.48,11.5
29,-23.99,444.11,-94.99,17.65
30,-43.21,478.19,-100.6,12.85
31,-19.4,458.26,-100.15,13.92
32,0.31,538.28,-95.08,15.15
33,-38.58,489.84,-97.97,14.01
34,-72.83,522.47,-102.15,2.14
35,14.49,508.27,-97.85,20.19
36,8.78,496.98,-107.31,8.99
37,38.95,517.03,-97.09,27.39
38,-106.39,773.56,-107.97,6.32
39,16.7,331.43,-91.2,21.93
40,11.95,395.38,-101.9,11.22
41,-105.65,498.72,-106.78,2.57
42,-8.66,533.26,-102.57,-14.25
43,-4.75,366.11,-110.51,-2.04
44,-25.13,534.66,-88.61,52.73
45,13.23,709.17,-96.6,11.25
46,-31.72,549.49,-96.86,13.38
47,-35.08,347.29,-100.31,13.05
48,16.4,464.53,-102.57,13.04
49,11.08,650.89,-102.55,-0.44
50,-62.79,363.22,-108.43,7.91
51,-19.5,440.41,-95.73,28.36
52,1.59,495.69,-84.11,19.49
53,-105.28,462.19,-95.78,8.26
54,-8.04,479.43,-106.79,-10.16
55,-33.12,560.93,-99.76,7.64
56,33.78,772.33,-100.55,3.52
57,-78.36,561.53,-90.56,22.01
58,-91.21,383.78,-99.35,13.51
59,60.83,362.65,-91.63,16.4
60,0.01,393.99,-106.3,15.77
61,-55.17,539.88,-111.79,-3.87
62,23.27,531.21,-97.26,20.29
63,-9.13,536.96,-104.65,18.35
64,11.88,439.95,-97.61,8.1
65,20.55,712.03,-94.74,21.11
66,-24.48,572.32,-100.61,22.51
67,-88.14,318.55,-101.7,17.68
68,23.09,461.41,-106.62,12.19
69,-37.94,552.15,-104.85,2.77
70,-122.71,442.36,-93.82,23.8
71,-133.67,243.41,-114.7,-0.82
72,141.97,790.75,-102.37,21.6
73,61.92,495.21,-98.3,30.66
74,-42.25,555.4,-101.0,5.95
75,3.4,552.01,-108.37,20.35
76,-61.97,521.07,-98.55,31.24
77,-65.58,353.02,-96.77,21.28
78,-67.35,595.31,-120.57,-12.79
79,-13.7,406.55,-89.46,50.96
80,9.51,506.06,-96.79,23.28
81,14.62,432.14,-105.91,18.57
82,-18.34,515.3,-109.31,15.87
83,-72.31,518.37,-101.69,12.93
84,-2.38,640.68,-98.07,27.44
85,6.91,443.98,-92.38,27.21
86,-9.12,418.45,-96.99,30.63
87,-30.92,511.94,-100.0,16.6
88,-10.62,425.94,-102.13,22.29
89,-97.12,508.79,-112.08,4.33
90,20.01,583.7,-98.85,25.6
91,2.93,529.77,-97.42,26.11
92,-24.08,438.97,-98.95,22.82
93,-245.8,437.58,-91.89,22.74
94,89.88,560.58,-130.06,-12.31
95,110.11,596.64,-100.19,23.94
96,-22.12,396.9,-105.74,8.7
97,-143.63,494.99,-93.0,20.14
98,109.98,675.82,-106.4,21.2
99,-27.49,404.14,-107.11,21.84
100,-11.0,669.07,-115.79,2.86
101,-37.04,496.14,-112.35,3.14
