,ch1,ch2,ch3,ch4
0,-68.06,-168.51,-112.33,19.29
1,-46.94,-846.55,-105.99,46.1
2,132.19,-320.77,-93.43,47.09
3,4.58,-513.73,-92.09,43.84
4,17.83,-370.8,-100.95,33.1
5,-64.32,-660.75,-104.79,31.01
6,-38.03,-457.79,-93.32,43.57
7,-86.58,-511.54,-99.84,34.64
8,-101.26,-653.0,-113.4,13.33
9,81.67,-332.01,-87.2,64.49
10,-86.57,-459.29,-92.59,42.32
11,31.33,-344.43,-110.27,27.39
12,-82.22,-438.31,-100.91,32.93
13,-104.01,-507.54,-116.02,16.81
14,102.96,-474.67,-93.07,49.74
15,26.9,-488.9,-97.27,45.58
16,-118.14,-490.01,-88.96,41.07
17,60.38,-470.23,-103.53,37.02
18,13.84,-291.46,-114.66,14.4
19,-176.72,-706.61,-99.47,34.68
20,79.8,-530.37,-102.15,38.11
21,-126.21,-461.17,-101.88,41.88
22,10.85,-478.88,-106.42,18.55
23,97.54,-175.14,-113.44,5.96
24,-0.39,-680.21,-92.51,46.54
25,-101.04,-518.07,-100.21,36.59
26,-14.13,-429.9,-104.03,29.94
27,44.59,-408.66,-107.34,32.37
28,-123.85,-587.65,-105.77,26.46
29,-21.61,-472.41,-93.73,46.76
30,-20.78,-507.01,-95.15,28.97
31,38.85,-338.58,-111.46,15.24
32,16.39,-566.26,-95.28,48.07
33,6.46,-496.08,-97.48,39.56
34,-35.46,-460.35,-102.5,27.45
35,27.87,-363.5,-100.51,21.51
36,-122.12,-582.39,-96.3,32.6
37,-54.5,-554.1,-102.01,30.92
38,35.36,-465.48,-110.42,19.54
39,-35.64,-444.01,-87.86,45.28
40,42.26,-474.13,-102.16,34.34
41,23.99,-395.26,-101.72,25.78
42,-3.19,-524.34,-106.55,25.05
43,-37.98,-591.92,-98.86,39.82
44,-42.55,-544.97,-104.88,28.37
45,-19.63,-356.67,-101.63,22.5
46,-272.61,-377.39,-90.92,25.98
47,157.35,-435.35,-106.22,28.81
48,-76.61,-572.39,-100.48,34.8
49,100.76,-505.88,-100.07,33.22
50,36.31,-451.68,-109.17,15.14
51,17.63,-418.66,-105.29,27.99
52,-25.15,-530.77,-106.14,20.81
53,-101.69,-540.85,-107.14,17.49
54,-67.12,-407.86,-95.23,24.58
55,53.32,-531.25,-108.92,20.49
56,-46.84,-450.98,-101.19,41.05
57,19.77,-494.02,-101.16,38.71
58,-55.31,-472.04,-107.76,32.83
59,51.1,-509.34,-102.5,31.35
60,-30.84,-423.11,-111.34,19.16
61,-35.3,-446.86,-98.84,38.1
62,-22.19,-542.93,-90.08,34.25
63,9.09,-457.16,-101.0,21.45
64,18.92,-471.81,-108.03,23.37
65,-58.49,-495.48,-88.62,37.09
66,11.06,-445.39,-93.51,37.0
67,20.3,-469.78,-100.93,25.17
68,-215.45,-516.88,-93.9,33.57
69,34.6,-464.16,-108.22,11.29
70,95.48,-254.52,-105.23,28.36
71,-166.07,-619.38,-89.23,35.5
72,48.61,-504.94,-106.93,30.15
73,30.74,-564.97,-105.2,34.75
74,10.63,-353.44,-99.35,30.75
75,26.58,-377.1,-101.94,25.44
76,-63.1,-621.07,-97.85,35.06
77,-131.38,-455.94,-104.78,21.87
78,94.2,-462.52,-103.99,26.55
