ch1,ch2,ch3,ch4
-56.63,-12.08,32.54,6.16
-28.29,14.48,57.73,1.94
-27.04,23.2,43.12,11.67
-11.5,-1.97,11.86,-3.45
-2.03,33.36,36.42,7.27
6.09,108.26,29.58,11.58
-8.37,3.01,39.01,5.29
-37.4,-81.54,46.33,0.59
8.78,47.06,185.7,-1.66
58.1,21.28,-60.67,9.03
-96.87,-24.49,7.32,20.61
-11.0,87.53,27.55,8.58
-36.12,-122.54,40.36,2.33
-31.68,59.4,-1.93,8.23
-28.57,11.62,21.45,4.47
0.41,-11.64,32.43,3.76
-1.11,-10.2,31.18,7.79
-46.92,45.03,30.85,3.25
2.64,82.98,32.58,14.46
-18.45,-58.27,132.64,4.84
-21.66,-12.69,29.76,8.77
-22.03,-8.0,-12.82,2.82
-25.66,-0.5,14.87,11.54
-20.24,12.55,49.31,-1.6
14.45,113.92,75.82,13.95
33.87,-60.56,34.75,10.02
-10.18,0.81,84.04,-0.15
-91.87,-15.8,-4.44,5.76
-31.41,1.97,-36.18,12.86
-7.43,65.74,24.03,14.57
-16.01,-2.38,28.18,10.0
-8.76,29.76,31.23,20.05
-25.54,-53.82,32.11,7.22
-35.63,-75.45,35.4,-8.05
-22.39,45.21,78.74,2.36
-8.66,28.73,28.15,12.32
-17.39,31.42,6.67,6.0
1.6,51.41,32.6,7.15
-7.66,-38.79,32.65,3.3
-55.44,41.53,31.54,12.07
-16.79,9.01,37.8,5.75
-14.5,4.45,46.58,2.98
3.13,17.44,196.11,6.75
-25.68,-39.9,-6.17,1.47
-10.6,45.91,-53.28,9.18
24.56,-0.37,13.99,6.95
28.39,89.52,137.67,-0.17
-99.43,-105.68,-14.13,2.22
-45.4,-2.89,-21.12,3.5
-4.94,26.23,17.36,10.79
