ch1,ch2,ch3,ch4
-54.85,-530.63,-61.65,30.36
-30.61,-508.41,-90.71,14.8
-14.7,-453.95,-108.54,-5.08
-48.56,-465.26,-98.78,14.39
-11.84,-581.95,-96.14,16.25
-20.45,-509.85,-117.37,10.92
-11.17,-431.19,-102.36,-10.81
-12.22,-456.14,-114.99,-8.02
-28.26,-526.9,-131.71,8.72
-25.91,-477.77,-67.52,18.91
-4.13,-358.36,-116.6,-18.65
-15.54,-445.28,-109.07,4.66
-57.15,-586.03,-240.27,1.23
-33.73,-510.34,-230.18,-34.89
-14.77,-447.24,33.7,43.55
-25.54,-458.04,-64.35,9.89
-21.31,-452.63,-76.81,10.86
-43.71,-535.71,-138.85,18.96
-40.03,-507.7,-138.12,6.15
-11.32,-430.86,-55.84,14.47
7.1,-388.06,-102.81,-8.52
-24.88,-496.2,-93.73,18.12
-16.59,-481.96,-99.53,-5.68
-21.93,-467.19,-98.58,5.58
-41.33,-525.71,-100.15,19.42
-42.58,-554.65,-124.13,18.84
-19.78,-475.8,-67.44,11.19
-34.55,-495.92,-106.88,11.06
-28.63,-483.2,-101.68,14.87
1.8,-453.18,-119.08,11.16
6.29,-439.62,-195.44,-32.62
-41.37,-482.1,-48.87,22.5
-43.12,-539.71,-88.38,24.73
-37.18,-465.61,-116.23,20.29
33.35,-356.21,-172.68,-18.69
-23.77,-505.22,-116.22,-3.61
-53.19,-538.78,-39.35,53.26
-39.18,-459.29,-105.73,11.14
9.54,-487.15,-259.39,-19.5
-25.74,-519.23,-46.31,31.11
6.58,-444.37,-18.69,15.31
-43.11,-527.17,-97.39,36.37
-22.78,-496.13,-199.78,-13.67
-19.84,-462.1,-49.73,16.99
7.05,-364.28,-88.9,-1.58
-51.02,-545.99,-89.11,29.4
-54.99,-559.51,-82.4,34.56
-18.07,-505.42,-115.49,11.15
-10.12,-491.3,-142.16,5.74
-31.94,-492.09,-67.08,15.35
