ch1,ch2,ch3,ch4
-2.14,11.71,31.77,2.97
-6.38,8.03,25.23,-5.33
-31.81,37.0,38.97,1.14
4.86,69.81,36.61,7.26
6.0,-8.11,41.16,-15.74
2.68,-50.8,26.58,1.75
-47.79,-32.84,29.61,-1.24
-19.28,21.44,44.48,2.45
-15.17,13.11,37.76,0.7
71.54,47.25,11.84,7.3
-56.38,-49.14,69.41,-7.2
-47.45,95.44,16.61,-2.39
-41.58,-61.09,4.41,3.34
36.25,57.36,22.68,1.11
-20.12,-10.3,23.68,-5.1
-22.88,45.7,24.01,-0.15
-18.8,52.92,9.36,0.98
20.93,47.12,50.34,11.63
-23.82,-82.69,38.22,-3.13
-15.4,-38.65,42.92,-1.13
7.05,104.07,37.73,1.22
10.1,-39.21,38.58,-8.96
-3.3,67.38,63.48,10.47
16.32,-117.4,9.06,-5.1
-64.43,90.36,-6.86,-5.88
-50.16,-31.29,16.59,-3.2
-27.55,-51.17,25.46,-2.48
2.58,50.21,24.8,-2.67
-2.23,-4.86,28.45,-2.77
-11.27,19.67,35.22,2.33
0.55,32.03,34.25,4.67
-16.8,-3.21,69.0,3.44
-30.83,13.32,19.47,-7.33
4.44,66.75,-13.84,-0.99
2.23,62.06,36.57,3.71
0.68,-78.55,29.38,-3.33
28.11,51.03,40.19,0.77
-47.27,35.35,47.3,-3.72
-41.66,-71.67,26.32,-3.46
-19.64,9.61,21.95,0.59
20.66,54.38,53.54,2.38
68.91,1.72,94.33,-0.98
-97.42,23.04,1.46,2.78
-43.61,5.36,-19.15,0.2
-4.98,62.51,22.2,7.69
-42.98,-10.38,21.92,-1.11
-10.71,-66.95,44.94,4.97
-2.25,1.95,35.28,2.31
-10.56,19.55,47.44,5.94
-12.16,0.06,-6.83,8.87
