ch1,ch2,ch3,ch4
-73.56,-651.15,-79.84,61.31
-23.98,-527.65,-70.19,39.24
-4.14,-431.36,-92.58,25.3
-7.27,-467.61,-106.48,13.35
3.35,-423.52,-106.74,8.59
-23.2,-503.36,-148.9,21.01
-30.19,-481.68,-238.12,-10.0
14.32,-425.29,-35.8,38.41
-18.05,-474.78,-31.22,29.51
-29.06,-472.19,-98.39,24.04
-35.69,-561.47,-173.65,21.29
1.43,-401.3,-128.12,0.35
-31.11,-455.62,-46.65,33.48
-36.51,-537.26,-133.02,20.58
-26.98,-509.42,-35.92,46.87
-8.32,-449.25,-106.32,31.16
-6.54,-483.45,-111.12,25.18
-5.46,-458.29,-113.49,19.38
21.59,-380.92,-238.28,-25.05
-1.07,-427.18,-104.06,3.94
-54.97,-537.47,-32.53,62.71
-53.19,-574.19,-82.47,45.78
1.29,-429.73,-111.3,23.01
6.78,-468.89,-140.31,3.92
25.91,-344.3,-86.48,1.01
-28.37,-537.24,-85.9,31.6
-43.25,-551.57,-148.41,34.64
-8.15,-451.28,-124.01,4.28
-27.2,-494.91,-52.18,35.0
-18.99,-498.94,-123.6,19.61
-18.16,-459.96,-133.51,-1.81
-12.63,-498.01,-97.0,39.68
-7.17,-462.73,-152.26,8.54
31.63,-285.71,-149.66,-30.89
-19.26,-510.7,-26.3,36.14
-61.55,-585.66,-75.91,44.92
-26.53,-478.65,-85.51,21.98
20.95,-259.06,-95.71,-12.08
27.25,-324.5,-151.56,-28.74
-77.23,-737.37,-106.55,62.46
-32.7,-546.58,-74.5,38.25
-0.96,-435.31,-141.43,-3.69
-9.25,-443.36,-165.81,-14.57
-30.76,-524.68,-27.04,53.01
-40.28,-538.01,-123.85,22.3
-13.9,-470.03,-140.98,5.6
43.37,-319.01,-105.41,-13.74
-17.64,-544.74,-123.89,30.65
-43.55,-503.92,-50.91,58.95
-2.4,-392.06,-70.24,-1.62
