ch1,ch2,ch3,ch4
-32.77,-491.61,-129.32,9.96
-17.25,-484.73,-107.39,13.99
-19.5,-500.0,-162.28,-9.14
-31.52,-489.09,-66.1,21.34
-22.19,-470.58,-47.7,32.15
-43.46,-491.57,-62.22,17.15
-17.77,-482.91,-86.5,16.2
-11.7,-465.75,-96.4,15.08
-25.79,-465.21,-146.42,11.54
-0.13,-427.43,-70.13,8.73
7.92,-396.55,-84.47,2.09
-44.59,-511.04,-79.07,25.7
-9.25,-414.05,-97.73,-13.57
-33.05,-507.46,-85.91,29.09
-41.28,-528.3,-96.87,36.91
-48.8,-500.7,-98.24,7.63
4.8,-466.23,-97.76,4.16
-26.7,-506.61,-94.24,16.19
-13.11,-460.8,-96.21,12.14
-71.04,-547.17,-98.0,37.39
7.75,-505.58,-188.84,7.16
-10.25,-492.25,-93.73,13.12
-20.18,-487.57,-78.58,19.21
-14.02,-467.57,-57.12,21.38
-20.83,-479.79,-84.79,20.23
-29.33,-490.91,-133.46,4.36
-12.69,-460.35,-97.06,1.77
-10.93,-409.92,-103.96,-4.48
-41.2,-489.99,-58.67,26.82
-5.61,-385.7,-106.75,-15.37
-15.26,-537.23,-86.45,29.0
-17.08,-454.98,-99.61,13.21
-53.28,-536.33,-112.84,20.12
-8.94,-421.75,-88.45,-2.99
10.96,-444.88,-97.9,-12.09
-10.03,-476.78,-105.96,6.57
-46.82,-527.22,-96.01,28.76
-22.58,-472.53,-91.83,14.84
-12.16,-497.63,-108.6,-5.14
-25.88,-480.49,-145.33,-5.66
-36.83,-542.96,-75.36,26.65
-35.96,-506.92,-156.44,18.21
-10.16,-478.91,-25.48,21.16
-21.98,-448.83,-69.46,8.68
-36.07,-493.26,-135.04,0.27
-28.05,-489.06,-124.87,-6.12
-26.44,-456.04,-68.11,10.86
-6.15,-449.87,-192.83,-31.65
-6.54,-452.15,-78.87,-9.0
-47.46,-561.49,-94.39,20.26
