ch1,ch2,ch3,ch4
-21.94,47.25,52.69,9.26
-3.27,-11.87,-13.37,12.71
96.11,90.28,19.31,5.55
-72.37,-43.6,45.58,-0.17
-59.05,2.91,44.94,9.15
-18.79,3.23,31.41,2.44
-40.96,43.65,30.84,11.99
-22.81,20.88,29.18,8.07
-7.36,5.1,34.23,11.97
-5.75,27.22,32.21,6.24
-15.98,-4.69,121.01,14.21
-6.71,49.37,44.69,-7.26
-10.52,31.67,-43.97,6.58
-33.14,-24.63,22.05,16.36
-7.85,39.92,139.09,9.65
-31.48,-44.73,6.13,1.45
1.98,55.68,-29.05,7.24
-12.62,29.52,46.94,5.8
-14.66,60.26,80.68,1.47
11.8,48.95,24.57,3.06
-26.32,5.81,-20.18,6.4
-37.28,-49.42,35.68,2.82
-26.41,12.22,45.99,1.64
55.46,0.44,28.47,11.94
-60.31,32.07,4.91,8.34
-19.76,59.99,31.84,15.51
7.47,101.81,40.32,12.77
-36.37,-48.69,54.39,9.86
-35.21,12.57,85.77,-4.54
2.26,80.35,-5.96,12.09
-24.57,20.31,128.26,8.39
-38.73,-39.48,-15.2,-2.33
-20.58,27.55,19.28,7.44
-0.83,-13.58,10.8,9.2
5.31,69.43,7.23,8.84
2.64,-23.04,50.08,11.44
38.41,36.42,19.94,10.46
-81.25,8.43,28.7,5.64
-55.68,3.68,38.56,3.47
-24.06,-9.91,31.72,6.55
-2.46,36.15,32.7,8.55
-1.46,45.99,82.42,13.26
-2.37,28.97,17.74,0.87
-5.67,-0.84,15.3,8.16
-25.42,20.03,33.72,-2.79
-3.36,112.61,31.96,3.41
-25.73,-44.48,105.38,-1.95
4.85,66.54,81.68,6.68
-26.93,-26.61,49.21,4.26
-34.56,-33.9,-33.84,-0.42
