ch1,ch2,ch3,ch4
-55.93,-486.73,-100.06,17.69
-29.06,-480.01,-96.51,19.03
-4.64,-481.69,-99.42,11.67
-38.09,-471.67,-101.38,17.06
9.3,-467.24,-103.08,13.02
-20.54,-470.94,-107.37,12.97
-21.02,-471.11,-104.95,14.6
-18.05,-481.71,-99.92,16.15
-6.93,-466.51,-98.6,15.52
-31.07,-480.24,-98.31,13.36
-4.65,-466.76,-104.25,16.09
-15.27,-451.75,-105.24,16.82
-34.38,-505.73,-101.77,19.57
-13.76,-467.19,-104.79,14.8
-27.22,-476.33,-98.74,16.76
-23.03,-480.93,-102.71,17.15
-49.63,-455.82,-100.58,15.05
6.52,-446.56,-104.85,14.09
-12.24,-498.18,-104.19,20.06
-37.69,-490.42,-105.06,22.53
-11.5,-474.94,-102.69,22.33
-32.05,-482.85,-100.6,16.49
-4.98,-484.13,-102.89,15.78
-9.92,-474.54,-103.29,14.74
-19.52,-465.97,-99.25,18.65
-36.57,-487.02,-96.72,22.21
-25.64,-462.02,-98.23,20.13
-9.0,-455.13,-99.96,18.41
-5.03,-496.88,-106.97,17.93
-17.32,-487.34,-102.08,21.12
-22.91,-476.67,-92.01,20.74
-44.75,-454.68,-96.87,15.88
-25.38,-489.8,-99.6,21.97
-6.83,-485.25,-92.29,17.64
-24.57,-474.93,-100.18,16.18
-12.94,-492.66,-103.5,14.91
-35.12,-477.84,-101.33,14.33
0.01,-474.91,-94.93,17.99
-14.63,-494.54,-99.99,14.37
-5.45,-486.76,-102.84,14.11
-32.85,-474.32,-95.55,13.83
-46.76,-462.01,-94.29,14.14
-34.43,-492.68,-102.54,17.35
-12.78,-478.14,-94.57,18.33
10.14,-480.45,-96.39,15.81
-41.78,-495.87,-95.63,14.87
-16.52,-481.56,-97.7,19.88
-12.32,-484.42,-93.2,13.76
-12.58,-484.63,-98.65,12.59
-19.39,-478.39,-100.0,11.59
