ch1,ch2,ch3,ch4
-15.89,24.16,7.9,-29.68
-19.63,24.94,18.3,-6.26
-17.08,21.02,-1.48,-21.59
-14.05,21.09,5.16,-23.08
-16.16,26.26,6.39,-25.18
-17.72,25.97,7.59,-17.96
-16.77,21.85,9.19,-17.34
-15.08,20.82,8.77,-23.8
-14.5,22.37,21.57,-50.29
-19.14,13.68,-0.27,-12.25
-13.07,15.03,15.32,31.12
-17.28,13.86,8.49,-33.79
-16.88,12.19,9.62,-19.67
-19.47,20.2,12.23,-15.45
-16.2,16.45,5.14,-25.66
-17.15,17.94,19.39,-12.5
-15.58,22.47,-1.24,-7.34
-16.35,19.58,5.63,-21.52
-17.94,19.42,4.89,-20.74
-14.25,21.86,8.79,2.94
-17.13,16.52,13.09,-16.09
-16.33,15.69,15.25,-49.28
-15.81,17.31,2.33,-33.52
-19.5,17.26,10.65,-5.71
-14.92,17.5,9.66,-23.82
-15.07,18.98,16.76,-8.56
-19.53,15.08,14.71,-2.24
-16.98,18.03,28.85,-26.25
-19.6,10.06,-3.93,-19.2
-16.59,19.46,4.6,-43.84
-17.38,16.57,14.97,-17.28
-17.04,11.24,15.59,-3.23
-18.55,21.1,7.82,-18.66
-16.4,14.54,8.96,-18.53
-18.3,16.08,15.91,6.83
-20.63,13.53,10.73,-0.53
-12.74,17.02,21.97,-42.05
-15.06,16.09,-6.34,-41.43
-14.8,18.25,4.81,-8.38
-16.96,16.48,7.26,-12.97
-15.99,18.29,9.64,-15.9
-20.17,19.3,8.79,-20.25
-19.03,17.15,8.89,-8.62
-16.01,20.27,16.71,-33.47
-18.56,23.19,15.54,3.0
-16.39,23.41,2.5,-37.55
-17.41,24.44,7.93,-10.7
-21.34,22.62,14.3,-19.81
-19.21,18.86,16.01,-48.18
-14.96,27.54,10.87,0.56
