ch1,ch2,ch3,ch4
-27.68,-478.44,-107.88,4.74
-26.9,-481.2,-114.07,11.93
-49.0,-482.99,-108.79,7.55
-23.39,-468.87,-110.57,15.16
-4.24,-474.08,-106.99,17.14
-17.22,-490.39,-110.08,17.8
-19.94,-472.48,-109.38,20.46
-50.09,-458.08,-103.48,15.5
-1.19,-487.34,-106.25,14.1
-26.09,-482.78,-109.47,16.26
-25.48,-474.82,-107.63,14.5
-70.37,-474.01,-105.08,16.0
14.1,-477.43,-111.57,9.74
-3.79,-467.26,-107.75,12.56
-20.49,-471.37,-107.49,11.07
-35.26,-483.06,-107.44,13.83
-8.35,-468.39,-110.1,12.31
-2.88,-462.51,-104.14,13.32
-36.77,-486.61,-108.44,12.02
-24.89,-465.85,-107.27,12.92
-31.01,-475.75,-105.85,11.95
-53.71,-487.14,-108.62,12.44
-48.78,-476.27,-103.82,20.69
-12.68,-461.78,-109.09,21.03
16.9,-477.59,-113.99,20.32
-11.45,-488.67,-118.48,18.83
-34.89,-481.6,-114.41,16.62
-16.88,-469.72,-109.58,12.33
-17.62,-475.95,-111.77,10.35
-38.56,-471.22,-114.5,10.1
-49.16,-486.69,-106.84,11.4
-63.88,-475.05,-105.63,15.23
23.27,-461.36,-114.99,22.85
25.95,-471.79,-113.38,21.1
-25.37,-485.04,-115.88,16.25
-42.01,-490.22,-118.63,17.26
-47.38,-479.56,-115.94,17.82
-10.71,-484.49,-118.34,11.27
-29.78,-481.71,-106.63,14.19
-36.35,-483.51,-119.34,14.05
-24.02,-478.97,-111.21,16.4
-2.11,-471.02,-117.08,15.03
-28.69,-475.2,-109.68,17.99
-31.2,-473.37,-105.71,19.09
-47.2,-485.19,-110.01,19.72
-43.05,-483.65,-106.11,21.79
-30.36,-474.96,-112.77,19.19
0.48,-460.87,-107.23,17.15
4.97,-481.53,-109.28,22.26
-14.11,-474.08,-109.15,24.03
