ch1,ch2,ch3,ch4
5.08,-434.94,-106.79,17.12
-19.27,-491.69,-105.5,18.52
-10.92,-475.08,-105.44,17.98
-27.11,-468.66,-105.24,12.47
-40.71,-453.2,-105.39,15.23
17.1,-453.6,-105.32,12.19
-31.45,-452.84,-102.84,21.98
-17.39,-463.91,-104.84,18.07
-27.21,-462.15,-107.87,18.65
25.21,-465.04,-104.36,21.87
-16.71,-473.38,-102.37,25.58
12.54,-448.84,-101.67,26.6
-69.4,-480.43,-101.06,22.8
-0.93,-453.7,-103.68,17.37
7.02,-462.25,-106.33,21.14
12.29,-472.04,-105.31,22.88
-6.11,-457.11,-106.84,20.74
-66.66,-458.63,-99.62,19.0
29.32,-465.1,-107.39,14.94
-10.88,-473.61,-101.98,18.21
-13.37,-465.96,-93.01,18.5
-10.66,-471.09,-97.09,22.8
7.65,-421.16,-104.69,20.06
-19.58,-430.34,-101.54,23.74
4.57,-488.06,-99.93,21.38
-8.63,-472.03,-103.39,21.56
-18.55,-475.5,-101.31,24.6
-26.24,-456.23,-101.61,21.2
-25.67,-481.15,-98.34,23.91
-4.16,-467.27,-101.86,15.99
-4.89,-461.34,-100.77,20.92
-32.51,-465.27,-101.56,19.03
-5.04,-442.95,-102.09,20.63
-28.3,-465.09,-102.07,18.35
-14.58,-456.95,-105.36,21.61
-32.27,-467.41,-107.2,23.28
8.83,-458.17,-106.63,23.28
8.93,-441.71,-103.66,19.92
-1.39,-456.41,-102.02,24.68
-12.56,-477.1,-102.07,21.7
-28.81,-466.06,-102.53,25.18
-9.19,-411.49,-100.26,23.44
0.39,-480.87,-102.11,23.89
-16.83,-465.42,-101.54,23.38
-11.43,-482.55,-97.6,24.9
-0.97,-460.65,-103.71,24.8
-10.8,-458.02,-104.01,24.57
-38.56,-470.03,-99.99,24.0
-17.69,-478.03,-101.92,23.25
-40.11,-451.74,-101.9,23.71
