ch1,ch2,ch3,ch4
-37.99,-468.07,-115.93,23.93
33.2,-461.78,-112.51,26.0
-7.35,-478.51,-116.0,22.91
-7.97,-456.69,-117.41,21.95
-17.77,-464.06,-113.29,21.88
-23.68,-448.24,-111.4,20.25
4.92,-428.56,-117.05,20.25
-33.26,-485.48,-116.46,22.18
-36.02,-475.39,-114.08,26.33
-9.68,-456.79,-115.84,17.63
-10.23,-448.82,-117.08,17.78
-110.55,-479.54,-108.79,16.74
34.8,-468.93,-116.26,20.4
23.85,-443.0,-117.06,24.05
-5.26,-486.51,-117.33,23.76
-28.43,-469.37,-114.27,22.24
-42.26,-461.22,-108.08,19.56
3.29,-465.04,-111.66,23.59
19.11,-441.82,-108.98,19.42
-10.77,-462.73,-112.75,16.87
-27.32,-491.92,-110.31,20.7
-36.21,-477.65,-109.77,24.43
-22.2,-468.86,-111.0,17.52
-24.02,-470.79,-118.26,18.29
-30.96,-463.44,-112.23,20.86
9.61,-461.33,-109.78,15.52
-8.54,-471.72,-113.29,18.11
-27.56,-467.75,-115.99,18.98
12.92,-400.06,-113.93,23.08
-12.98,-475.15,-118.55,20.19
-42.94,-493.79,-116.14,19.99
-18.56,-475.74,-112.01,18.17
-5.91,-469.07,-116.69,12.38
-11.79,-462.04,-115.56,16.72
-15.32,-467.29,-116.27,17.59
3.75,-462.96,-115.18,16.77
0.89,-449.54,-117.06,15.1
-13.4,-460.69,-112.42,14.8
-35.08,-465.05,-108.89,15.19
-40.5,-490.51,-113.0,17.45
-36.11,-449.86,-108.85,19.38
-12.79,-449.73,-112.46,15.79
5.88,-449.72,-118.27,11.53
-14.63,-481.9,-116.23,21.35
10.52,-487.27,-112.79,17.15
-14.56,-443.73,-107.8,17.61
-45.83,-463.58,-105.06,14.07
17.58,-489.01,-113.62,12.97
-6.06,-475.9,-119.42,16.0
-8.04,-456.24,-122.82,15.03
