ch1,ch2,ch3,ch4
-3.36,-442.32,-107.95,10.63
10.33,-485.65,-110.84,12.91
-9.61,-490.89,-105.65,12.74
-22.52,-478.7,-108.36,12.34
-19.06,-482.47,-111.69,13.52
-23.26,-483.64,-105.91,12.81
-28.59,-473.29,-106.32,13.25
-26.87,-476.52,-107.7,8.03
-27.85,-476.77,-109.86,12.58
-26.67,-470.3,-105.53,14.61
-46.14,-466.71,-104.81,13.65
-99.4,-433.54,-97.8,13.6
34.65,-451.03,-105.74,13.59
-2.08,-497.63,-112.16,15.29
-25.63,-464.5,-104.83,11.47
-0.68,-469.48,-106.09,14.02
-20.87,-485.9,-104.55,13.33
-25.52,-487.87,-100.75,13.3
-47.05,-484.06,-100.55,11.79
-61.07,-469.36,-103.92,10.14
-73.92,-397.79,-103.07,7.02
45.87,-452.11,-112.35,5.35
2.53,-528.85,-102.36,13.72
-18.78,-485.41,-102.91,9.23
-25.23,-480.44,-105.7,6.48
1.46,-483.6,-106.99,8.84
-20.39,-476.53,-109.02,10.83
-23.36,-481.42,-101.09,8.55
-36.46,-481.79,-101.82,7.62
-18.21,-469.22,-104.99,7.69
-22.32,-479.32,-102.73,5.41
-13.0,-473.54,-105.6,1.61
-27.05,-470.61,-104.84,7.85
-21.39,-465.02,-97.64,7.0
-27.79,-473.97,-100.68,5.41
-68.75,-476.14,-102.77,9.81
-18.59,-463.44,-104.5,11.96
-112.12,-395.01,-105.55,3.12
87.92,-458.22,-111.07,7.8
-21.36,-509.92,-105.58,7.96
4.24,-462.5,-111.16,6.17
-19.55,-473.76,-104.82,7.3
-19.25,-491.53,-107.28,9.1
-26.59,-482.33,-103.97,3.88
-32.46,-479.26,-100.74,6.28
-32.14,-480.35,-98.25,2.81
-11.78,-460.38,-103.54,2.17
-50.41,-467.84,-100.35,5.02
-46.44,-457.46,-95.09,8.03
0.01,-475.11,-97.68,6.2
