ch1,ch2,ch3,ch4
-21.95,38.3,40.72,12.98
9.53,8.8,40.56,9.0
10.75,22.38,39.31,10.25
8.58,38.82,43.99,11.5
-46.61,2.38,40.24,11.37
-32.32,105.16,44.66,19.56
-14.04,6.78,42.79,16.2
-33.77,-81.58,38.12,7.68
-15.43,27.94,40.73,13.95
-11.92,14.4,43.29,12.1
-2.87,39.6,40.44,13.92
-3.2,54.86,39.81,12.74
-67.75,18.15,43.39,17.05
-15.59,-1.32,42.45,13.09
-14.46,9.19,45.5,12.61
-10.62,24.87,45.31,11.82
-5.03,47.43,43.27,10.73
-31.7,2.57,44.75,11.12
6.4,30.97,41.17,9.05
-11.42,36.43,43.95,8.12
-9.23,16.2,43.62,8.77
-27.57,47.88,43.78,10.05
-0.1,33.92,44.67,11.73
-19.16,15.98,41.4,10.94
-33.78,-12.88,41.68,9.25
-32.42,-10.27,40.24,14.31
-43.88,31.98,37.93,6.92
-0.58,58.88,34.9,7.01
-38.96,26.88,42.3,10.68
18.9,-32.73,40.9,5.63
-16.38,38.67,37.29,6.41
-17.44,32.13,40.18,10.65
-43.0,-16.9,43.17,12.51
-7.46,41.88,43.68,5.99
19.86,75.17,42.18,9.29
-40.85,-7.22,43.04,10.54
-44.76,-2.82,42.17,10.95
-34.68,0.96,40.38,10.51
-30.28,35.93,44.24,15.3
-0.7,20.05,41.8,11.94
13.19,21.38,42.71,13.57
-39.43,17.3,40.65,8.26
-19.32,28.7,42.11,13.15
-25.98,-8.84,41.29,8.71
4.91,50.18,38.12,8.13
-22.36,41.42,40.19,9.27
-36.42,-57.12,43.88,9.72
-12.5,109.09,40.43,9.97
-10.62,-20.74,38.65,4.73
-46.01,-49.74,42.25,7.43
