ch1,ch2,ch3,ch4
-20.65,22.46,34.69,10.02
-8.93,-16.94,30.64,6.61
-19.59,-6.97,35.31,10.06
-20.57,15.14,36.83,13.77
-5.83,17.62,34.21,11.0
20.61,20.29,33.86,11.13
-8.03,31.6,31.01,12.62
-50.27,-2.09,27.91,10.75
-24.58,-2.67,34.27,12.2
-16.59,5.11,33.46,10.15
-6.29,13.16,28.54,10.52
39.76,25.98,32.46,10.35
10.88,16.26,34.32,10.64
-108.69,-7.29,33.57,13.33
-28.04,11.71,35.31,11.96
-19.59,13.14,31.59,11.49
-8.74,13.96,33.08,13.63
-17.61,21.11,35.43,10.61
-5.55,24.89,33.96,10.61
-20.94,26.75,31.83,14.04
-39.5,23.51,29.08,9.87
-9.36,27.54,30.41,10.81
-15.75,11.97,26.45,8.69
-1.46,-2.1,30.64,12.88
-20.9,1.06,29.76,15.19
6.37,27.75,25.94,11.79
44.14,35.93,33.34,12.67
-74.55,-5.21,30.86,9.75
-89.6,6.06,34.98,16.57
-9.25,48.25,36.11,13.08
-13.45,25.87,38.11,12.03
-11.27,1.59,36.74,12.58
-15.36,17.19,35.11,13.93
-28.54,19.01,31.79,13.63
-11.01,14.29,29.8,11.08
-25.67,14.54,33.55,14.36
-47.49,12.85,34.78,16.36
8.74,28.67,38.68,11.49
-11.96,20.56,36.47,12.5
-1.69,25.56,30.44,10.54
4.67,27.39,32.21,11.45
25.14,21.46,33.38,10.58
-103.37,16.96,36.51,12.56
-45.38,30.95,33.61,12.84
4.58,31.3,37.42,10.72
-15.43,3.7,31.67,12.52
-22.0,13.64,34.52,11.29
-10.95,25.21,30.47,15.44
-5.84,15.72,31.21,11.3
-39.46,12.83,30.83,11.71
