ch1,ch2,ch3,ch4
-44.52,-467.81,-42.27,22.67
-38.49,-419.31,-39.98,22.25
18.94,-430.21,-37.85,15.71
-10.31,-453.58,-34.88,17.12
-15.1,-463.92,-36.62,22.82
-28.23,-443.14,-41.04,20.0
-19.02,-436.75,-40.99,19.97
-28.67,-423.22,-38.3,21.33
-55.38,-435.52,-39.01,23.94
30.39,-447.66,-43.31,16.55
3.55,-430.57,-40.78,17.98
-3.66,-433.37,-39.2,17.26
-14.55,-420.19,-38.6,17.84
-16.8,-463.91,-35.42,18.43
-17.72,-444.82,-38.73,16.71
-30.01,-454.25,-37.0,21.11
-47.82,-435.17,-34.99,18.02
-20.88,-441.04,-41.22,18.76
11.73,-431.13,-40.92,27.34
-7.5,-438.25,-40.28,22.83
-26.35,-453.9,-45.57,21.45
-7.95,-420.03,-49.61,22.63
-5.69,-441.41,-46.55,24.45
-29.81,-451.82,-42.21,27.76
-39.53,-440.45,-37.32,29.24
-73.92,-416.78,-43.7,27.86
51.11,-387.24,-48.44,19.88
-2.61,-412.23,-45.98,17.34
-10.53,-479.02,-41.61,29.18
-12.1,-470.12,-38.85,25.93
-7.17,-452.16,-44.71,24.87
-13.96,-443.45,-44.29,25.56
-15.15,-440.54,-44.51,23.05
-23.47,-450.21,-42.74,20.14
-38.77,-447.68,-40.55,26.61
-31.45,-434.67,-42.23,26.34
-41.18,-437.06,-48.39,25.39
-24.67,-431.98,-45.42,25.42
26.1,-403.77,-44.0,23.59
8.64,-442.64,-51.83,25.05
-8.31,-443.65,-51.14,27.48
-21.67,-434.93,-47.06,27.51
-38.8,-442.76,-46.46,28.05
-9.86,-420.39,-46.99,27.92
-17.52,-404.61,-49.5,27.51
-6.57,-383.91,-47.76,28.23
-12.34,-508.32,-50.03,33.63
-20.2,-468.2,-46.0,26.87
-51.03,-446.23,-45.0,29.45
2.53,-447.21,-48.12,30.05
