,ch1,ch2,ch3,ch4
0,-1.33,-23.08,-35.29,7.4
1,7.82,-13.54,-2.68,4.87
2,-4.02,18.16,28.03,9.69
3,89.92,-0.79,31.59,3.59
4,-86.59,-6.66,96.44,4.21
5,-7.62,64.78,-8.26,6.86
6,-29.3,-11.89,52.69,6.54
7,-42.83,-11.9,9.6,5.45
8,-15.93,57.06,27.6,11.17
9,-21.28,-51.48,53.06,6.15
10,1.31,104.77,102.1,4.59
11,-14.25,63.82,-0.55,1.73
12,-23.45,-77.6,42.86,3.59
13,3.14,77.04,64.49,3.96
14,-8.59,35.38,12.17,15.33
15,-20.61,-37.56,0.56,5.08
16,-19.72,-34.21,23.09,8.88
17,-18.75,30.61,124.69,7.95
18,-16.92,4.26,-0.09,9.2
19,3.93,33.27,18.49,5.85
20,108.23,26.41,69.94,4.73
21,-44.31,27.64,11.44,1.69
22,-102.37,-16.46,97.9,-0.6
23,-15.71,-15.25,-32.85,3.65
24,50.78,61.97,17.33,8.35
25,-37.2,52.36,38.32,9.56
26,-25.13,-21.36,92.22,-1.77
27,-16.04,-59.02,-6.26,0.75
28,-8.82,1.29,16.46,8.12
29,8.59,62.15,37.37,8.87
30,-23.29,-11.96,115.61,5.85
31,-46.49,15.28,0.27,11.66
32,15.67,25.87,17.46,10.4
33,12.88,63.32,154.4,6.64
34,-14.31,1.07,17.27,1.77
35,-18.32,-16.55,-47.03,10.58
36,-20.22,-0.55,19.49,6.47
37,7.16,111.56,52.62,9.51
38,-3.64,75.61,67.42,9.8
39,4.86,-27.15,-14.34,10.31
40,27.85,9.65,39.08,8.51
41,18.38,-41.68,40.3,-1.25
42,-114.24,-59.97,24.45,4.81
43,-22.73,5.4,42.83,13.38
44,-3.66,-32.33,80.64,5.48
45,-23.95,23.61,-11.4,8.23
46,-1.99,22.99,30.0,9.0
47,-0.31,35.17,66.11,13.12
48,-8.82,-11.6,38.46,-0.33
49,12.09,133.35,58.29,3.96
50,-2.83,12.3,2.79,14.75
51,-17.38,4.1,33.03,6.66
52,0.07,41.09,34.06,12.15
53,20.1,37.31,76.78,-4.77
54,-15.92,-86.57,13.2,11.59
55,-32.18,56.8,33.91,10.95
56,-15.17,13.75,38.8,-1.94
57,-16.16,-54.29,232.29,5.62
58,9.85,76.04,-58.2,3.79
59,-1.98,-29.69,20.06,15.12
60,-26.1,-9.06,-20.23,8.13
61,-20.95,80.09,4.79,7.57
62,9.52,31.47,34.6,9.2
63,-30.69,-68.14,50.57,-0.15
64,39.7,12.25,67.27,13.82
65,3.66,-13.04,38.87,7.3
66,-61.2,44.53,-2.33,3.56
67,-2.76,53.58,37.6,10.84
68,3.65,23.13,59.04,12.96
69,-31.48,-4.59,34.01,1.73
70,-34.69,-86.67,65.6,8.8
71,-19.41,32.09,49.62,-4.29
72,10.23,51.02,25.74,2.25
73,-12.42,-12.39,71.84,5.85
74,-5.62,23.66,91.51,7.78
75,1.09,82.93,99.44,7.8
76,-26.6,-83.79,-43.73,8.54
77,20.89,128.96,2.03,25.86
78,-32.1,-16.16,35.25,-2.18
79,-30.88,-48.85,51.17,-2.2
80,-37.68,-10.29,-1.94,5.83
81,20.17,59.67,31.94,7.68
82,17.25,94.85,44.0,13.4
83,-20.22,-48.95,41.76,4.43
84,17.3,-58.74,56.32,5.25
85,6.0,29.71,19.11,9.87
86,-90.94,-9.51,44.74,4.26
87,-16.51,3.67,78.08,3.37
88,12.03,15.76,-7.58,2.33
89,17.1,152.28,52.04,17.38
90,-38.6,-55.06,75.49,-2.06
91,-24.95,-47.43,-5.03,0.02
92,9.3,72.67,145.81,9.98
