ch1,ch2,ch3,ch4
-7.14,-12.98,32.54,26.12
-19.06,-4.28,58.22,8.99
-9.85,-3.26,94.77,28.14
-5.51,8.8,-7.21,24.73
-11.03,6.09,18.84,21.46
-10.96,68.83,47.04,38.76
2.6,-47.09,45.03,12.19
-12.31,57.49,30.06,12.85
-15.14,23.84,51.94,33.34
-9.99,-9.81,40.29,20.16
-4.04,39.59,74.38,46.22
-33.78,-23.76,9.39,41.06
7.93,58.28,20.81,-47.06
-27.62,-32.03,64.3,-18.39
-21.51,-22.56,80.73,86.15
-33.99,-24.41,14.7,51.83
-5.47,26.63,13.44,-13.25
-2.14,40.3,30.91,9.47
-31.39,-57.27,51.64,63.87
-10.89,-27.48,15.5,-8.05
-8.34,2.76,41.6,16.66
-27.31,-14.4,31.7,37.02
-18.23,29.27,31.5,25.14
3.82,55.11,44.22,10.94
-4.5,23.59,98.8,71.02
-28.6,-41.37,-10.0,-6.46
-11.19,-2.99,11.31,32.97
-7.96,84.16,32.41,29.25
-23.63,-46.16,29.3,83.15
-1.96,5.34,43.51,20.07
-8.87,65.71,27.47,-15.98
-19.68,39.3,30.37,-3.67
2.17,-4.86,49.99,40.99
-7.56,-60.16,30.49,22.36
-12.39,-10.14,34.11,11.88
-23.24,-3.79,37.3,14.81
-8.92,-18.91,38.07,9.27
-9.48,33.49,30.76,21.96
-14.67,-21.98,66.45,6.51
-4.25,77.86,27.52,40.22
-11.27,-10.67,72.76,6.32
-9.45,43.69,33.4,15.3
-2.16,23.44,17.81,44.88
-19.39,-63.94,42.37,23.63
-22.23,17.1,39.32,45.22
-2.28,3.79,30.13,12.51
6.94,44.74,40.98,75.05
-19.63,-17.99,51.48,-3.89
-18.09,-8.47,39.92,7.06
-22.1,-33.58,37.52,15.51
