ch1,ch2,ch3,ch4
3.05,2.14,27.93,-39.21
-7.86,13.77,23.35,-10.58
-34.33,-11.69,26.41,-1.82
-6.54,57.79,38.57,16.07
-5.26,35.06,18.95,-11.38
-1.33,19.76,13.48,0.16
-16.95,51.34,36.76,-0.17
-15.0,-48.3,40.47,-17.81
-4.81,-46.04,49.36,-28.03
-11.0,79.39,24.32,49.1
-9.96,26.81,19.88,-9.9
-22.02,9.32,41.72,73.83
-19.94,17.56,23.64,5.44
-6.08,37.08,37.28,-19.49
25.23,41.4,21.05,-22.58
-20.75,6.19,20.33,-44.35
-18.49,-25.48,32.73,-3.0
3.67,14.34,31.39,6.57
-14.47,4.9,15.54,8.54
-14.13,19.77,36.18,-10.92
-6.94,40.12,30.16,9.98
-19.07,4.2,28.4,16.89
-24.47,16.45,3.99,-0.63
-14.0,3.15,47.73,-7.06
0.72,-18.32,30.77,-1.62
-18.28,17.28,48.18,48.72
-31.93,-18.68,24.79,-17.84
-6.86,-21.72,26.54,-0.82
-6.84,13.45,54.16,-2.55
2.69,62.96,11.74,-11.49
-8.63,10.33,38.87,-9.16
-11.35,26.4,29.54,-10.88
-19.12,4.24,35.1,-20.93
-10.36,-18.26,26.14,16.5
-7.26,48.49,39.24,4.12
-7.87,6.42,0.62,0.85
3.52,14.93,27.39,-3.43
-1.3,51.84,39.37,1.59
-26.35,-49.61,38.8,24.93
-18.79,24.35,25.71,3.46
6.44,57.28,45.1,-19.42
-2.62,10.19,23.89,17.15
-35.46,-45.57,30.12,-5.62
-12.78,-24.59,36.52,29.9
4.74,-19.84,35.86,-31.65
-9.65,74.0,18.53,-13.1
-28.37,15.07,44.61,15.1
-4.3,-29.51,19.81,-11.07
-3.2,35.32,28.97,-10.08
-20.71,20.55,33.44,-4.11
