ch1,ch2,ch3,ch4
-10.02,-463.13,-96.74,54.19
-13.37,-467.9,-108.31,-12.77
-9.87,-464.28,21.68,75.15
-15.79,-457.12,-183.39,15.99
-12.46,-465.58,-68.55,5.89
-2.76,-470.13,-29.01,-4.08
-13.93,-440.75,-144.99,-18.79
-10.27,-446.88,-114.57,15.05
-16.33,-461.05,-99.59,43.5
-4.97,-456.98,-66.79,46.42
-9.36,-468.66,-144.53,-2.26
-13.0,-452.55,16.83,42.66
-8.27,-441.96,-127.74,32.38
-16.63,-462.09,-137.52,10.08
-20.12,-473.8,-113.06,21.36
-7.64,-454.29,-105.07,2.71
-22.08,-447.93,-36.85,42.89
-29.85,-464.5,-111.17,44.51
-1.29,-472.44,-68.51,39.86
2.38,-474.96,-76.4,40.31
-0.54,-454.91,-163.59,-3.42
-11.96,-451.79,-55.18,36.86
-11.42,-433.47,-118.71,24.79
-0.28,-426.14,-105.9,-1.13
-3.44,-476.29,-111.94,18.63
-18.06,-496.5,-112.15,-9.55
-10.7,-460.9,-94.88,58.38
-15.26,-465.11,-94.31,34.57
5.31,-401.24,-36.36,51.62
-17.39,-512.46,-131.28,17.32
-18.49,-463.45,-90.52,39.87
-18.92,-466.13,-72.36,22.82
-14.06,-459.33,-130.13,30.78
-0.85,-450.57,84.78,20.98
-5.54,-469.79,-144.83,38.05
-11.72,-448.25,-159.88,4.78
-10.0,-456.75,-75.38,39.23
-15.83,-456.1,-91.53,20.09
-10.35,-465.36,-134.64,-9.45
-18.65,-461.05,-57.74,57.36
-15.93,-427.83,-134.55,3.05
-7.21,-462.03,-36.63,-9.52
-12.36,-457.84,-109.61,41.58
-23.28,-465.98,-59.11,-8.9
-4.14,-473.3,-112.25,71.07
-9.04,-463.7,-101.27,41.06
-12.63,-469.08,-114.55,-24.04
-14.08,-429.32,-111.85,21.29
3.19,-395.2,-83.5,29.97
-15.56,-445.39,-120.36,33.37
