ch1,ch2,ch3,ch4
-16.39,53.72,30.49,-18.24
-13.17,38.81,36.16,29.84
-11.85,62.84,45.63,58.86
-13.63,148.38,49.82,14.82
-36.72,-107.0,86.32,-30.91
-30.99,-61.53,15.75,17.64
-23.77,-11.37,-13.22,-0.7
-24.46,-69.15,25.75,16.37
-9.85,118.9,26.77,7.53
-18.75,-29.58,42.84,52.3
-23.46,12.24,23.25,74.18
-16.28,7.55,35.98,-66.08
-11.92,20.8,55.44,23.33
-23.62,41.31,29.0,89.38
-25.91,77.53,30.7,-43.37
-25.37,17.8,37.52,2.98
-19.34,8.74,46.19,2.64
-25.58,-3.74,39.95,20.11
-17.2,-13.76,23.73,14.81
-23.74,37.09,29.4,3.4
-25.48,1.76,5.79,10.5
-13.93,-48.56,77.21,81.14
-3.27,60.74,11.48,-26.7
-25.38,-52.83,43.3,119.48
-28.25,-21.9,22.28,-41.4
-17.98,39.18,34.23,-12.35
-25.5,29.43,40.07,6.46
-28.73,34.11,31.68,-2.5
-19.28,55.42,33.31,24.25
-14.47,-20.37,44.03,12.4
-22.65,6.31,93.58,8.9
-22.27,-6.72,-14.38,-2.29
-12.53,11.23,11.21,13.41
-20.58,20.92,53.67,-6.88
-30.68,17.3,16.04,29.85
-22.97,-27.6,45.57,64.43
-17.33,53.43,22.94,42.39
-31.26,-21.24,34.07,-1.88
-6.21,6.43,45.47,3.68
-29.6,-15.91,12.26,37.98
-34.94,-87.9,57.77,-32.95
-9.35,138.19,46.76,91.57
-16.87,-1.86,16.61,-20.85
-23.51,18.14,36.55,19.38
-26.17,96.73,35.75,134.4
-20.56,-74.76,26.99,-80.77
-20.12,17.88,20.06,5.49
-30.27,17.11,63.86,19.7
-16.07,81.51,35.4,1.24
-27.16,11.35,96.81,47.21
