ch1,ch2,ch3,ch4
-15.91,-473.97,-140.74,68.27
-7.82,-462.32,-171.42,-70.13
-15.99,-467.66,-26.93,94.98
-14.6,-473.39,24.99,47.17
-26.25,-481.97,-38.24,62.15
-28.82,-469.59,-224.77,9.35
-18.14,-468.14,-139.4,29.03
-22.53,-490.59,-134.37,2.17
-26.28,-461.52,-111.93,30.07
-25.25,-468.66,-116.35,22.32
-19.24,-473.49,-104.96,45.14
-17.95,-466.0,-111.69,27.05
-30.85,-478.4,-70.94,41.78
-14.51,-454.94,-109.99,-0.61
16.16,-423.66,-144.53,3.82
-26.06,-500.07,-10.66,90.78
-29.71,-469.94,-91.48,67.97
-12.11,-458.44,-51.81,-26.87
-27.15,-484.79,-227.36,45.08
-27.58,-474.72,-114.72,20.47
-11.83,-462.67,-135.73,-89.41
-16.4,-466.98,-73.51,24.69
-34.19,-472.25,-141.65,41.47
-17.39,-451.19,-107.25,23.87
-14.18,-461.77,-89.04,8.26
-20.6,-493.73,-154.8,19.87
-30.55,-465.16,-100.15,24.14
-24.85,-483.01,-103.67,63.55
-15.01,-457.31,-74.74,19.85
-29.12,-478.5,-133.4,50.6
-23.93,-482.98,-31.05,13.82
-12.72,-479.85,-83.71,29.62
-16.22,-466.79,-124.77,-4.64
-9.45,-459.37,-206.4,-54.6
-19.03,-465.59,98.56,106.59
-12.42,-477.64,-176.36,-22.82
-2.46,-456.03,-32.65,1.4
-26.7,-482.19,-243.12,72.91
-35.69,-485.03,-115.45,4.03
-18.55,-475.88,12.67,50.41
-14.92,-481.84,-70.59,57.65
-25.08,-473.54,-193.67,-11.61
-20.72,-485.71,-110.52,-19.75
-14.47,-474.27,-152.26,2.37
-29.43,-480.58,-120.49,24.7
-17.85,-470.87,-148.62,-18.59
-26.08,-482.34,-99.31,42.13
-22.33,-466.94,-83.55,4.4
-9.32,-455.41,-92.04,38.84
-19.05,-488.4,-228.95,-37.15
