ch1,ch2,ch3,ch4
-74.55,14.08,16.47,-9.73
-40.5,46.41,75.14,-6.43
47.03,-75.26,-8.0,17.03
46.69,-4.25,9.62,-21.6
-123.47,28.41,-3.9,-47.48
-39.94,7.22,143.44,-5.75
-26.88,18.46,-114.54,-15.34
-17.44,46.9,84.85,-3.52
-20.55,30.39,-80.52,-15.0
-2.22,5.12,78.26,-37.0
-4.3,-4.31,63.15,-22.65
-22.15,8.57,-54.32,-19.0
37.44,53.05,22.06,-16.27
2.2,39.81,-43.87,5.29
-69.62,-6.63,5.82,-25.69
-42.23,-6.51,14.31,16.38
27.62,12.19,13.91,-19.19
-16.96,44.6,36.7,-11.18
56.44,-15.3,-19.91,-22.98
-70.01,6.72,-15.96,-13.56
-61.33,39.56,22.92,21.18
-44.5,14.32,7.19,-43.71
-9.06,26.78,45.65,-25.95
-4.39,24.5,84.1,-12.91
-10.5,18.53,132.11,-9.53
-11.55,22.54,-145.64,-11.97
-14.93,25.19,50.16,-22.09
24.62,14.35,-34.56,-9.91
-54.49,2.28,45.29,23.05
-1.61,16.64,-56.29,-16.22
26.48,31.06,-16.16,-20.51
-56.59,8.31,30.71,-20.6
-23.16,-3.81,-5.16,-17.95
-21.98,2.13,49.19,-6.3
33.14,11.09,-22.69,-28.52
69.63,28.14,38.52,-14.12
-143.69,-2.8,-11.62,-3.91
-53.51,33.86,61.51,-21.38
-16.6,-32.15,-20.48,-24.24
15.39,37.54,21.43,-13.02
-10.33,34.94,19.47,12.1
-14.22,56.69,79.48,-15.93
-12.82,-8.94,-4.36,-21.21
15.72,24.07,62.48,-26.87
-27.71,12.39,70.33,-21.38
-37.54,2.18,-25.68,-14.18
-41.11,20.94,-76.3,-11.36
-1.55,25.76,-34.61,2.8
-4.1,-8.21,-2.43,-3.59
-20.87,27.42,50.26,-3.9
