ch1,ch2,ch3,ch4
-22.4,32.05,71.64,129.76
-37.9,-20.08,-14.22,-125.47
-17.36,24.09,5.58,16.18
-9.07,14.63,32.16,-2.18
-27.34,15.73,18.06,-25.73
-4.81,9.85,-50.82,-25.55
-24.23,-18.53,-6.01,-3.68
-30.5,-40.31,-15.38,-38.43
-22.5,38.38,14.54,28.72
-19.86,-78.64,6.23,-66.36
-17.52,60.12,35.8,-47.51
-2.89,53.54,2.17,48.31
-20.85,-1.39,12.85,-19.38
-8.06,15.94,13.95,6.27
-19.28,116.21,38.85,68.84
-25.36,-9.76,15.99,-47.51
10.45,-71.63,-11.31,-66.45
-3.34,131.52,55.08,106.34
-50.41,-44.05,-63.51,-82.25
-14.39,7.51,-2.72,-16.92
1.87,15.18,-17.87,-53.29
-11.75,20.6,11.18,77.07
-24.42,-52.18,22.7,-71.35
-26.88,-9.36,-11.59,-34.75
-17.3,-26.85,7.56,-15.16
-16.55,62.3,-13.56,-107.01
-14.73,50.81,31.62,59.68
-14.47,15.08,5.03,21.76
-6.77,-14.2,28.29,6.35
-16.96,-33.54,79.14,-15.33
-1.97,81.32,-47.11,-57.52
-8.16,18.13,-4.42,29.02
-9.43,-30.96,-4.78,41.63
-8.14,25.75,16.23,-10.71
-17.58,-10.7,14.59,-86.37
-32.27,41.53,-7.11,88.98
-13.54,51.16,1.83,-66.67
-8.67,5.27,34.48,-59.35
-19.55,35.21,3.28,-28.57
-28.32,-14.24,17.29,13.03
-16.07,-48.89,-10.25,-5.35
-11.65,47.64,-32.94,-40.49
-32.68,-51.42,47.86,-0.81
-8.09,60.06,-19.53,2.13
-10.0,-62.26,8.67,-33.85
-4.13,-23.11,0.1,-23.52
-10.8,45.85,22.65,234.32
-32.48,4.43,-29.99,-140.08
-20.37,17.49,18.96,-54.67
-26.76,29.94,87.71,-48.79
