ch1,ch2,ch3,ch4
-13.25,85.77,0.72,-56.62
-7.14,31.13,10.52,-60.56
-21.22,64.78,-0.29,10.67
-8.14,19.66,1.24,-16.49
4.42,38.61,42.87,20.92
-31.11,-24.52,-25.06,-69.61
-26.1,-18.79,8.08,-27.11
-30.21,-33.74,28.37,49.75
-10.92,50.54,1.41,-93.04
4.72,-3.15,13.32,-11.7
-11.78,7.29,24.7,40.62
-22.94,44.8,-1.45,-64.15
-25.98,16.58,23.49,-32.58
-30.6,-2.48,76.72,-55.14
-9.85,66.03,60.17,19.45
-13.33,-16.04,-52.37,44.26
-8.49,55.93,-42.51,-30.45
-9.83,2.51,-7.11,-24.31
-31.58,-3.74,10.8,-79.61
-27.65,12.83,16.54,60.62
-14.08,32.88,-0.62,-60.57
-20.99,-19.42,3.94,-11.95
-3.57,40.43,-23.6,-52.18
-24.67,15.04,48.87,-29.25
-29.94,20.02,23.49,-27.82
-11.25,-47.52,-6.31,1.69
-9.59,31.97,3.06,-33.7
-16.95,50.04,24.86,43.67
-22.26,6.43,27.29,7.07
-24.52,-2.05,-8.88,-47.69
-13.02,56.8,-11.78,-44.38
-9.82,36.77,54.0,39.7
-26.17,-15.87,18.31,-11.73
-10.85,14.16,-22.1,-72.62
-21.45,30.71,10.98,-20.43
-16.34,-20.47,34.34,14.27
-14.24,39.89,-14.62,-42.41
-19.65,-0.12,9.3,-17.64
-37.23,-28.8,51.27,-22.07
-16.22,57.83,20.75,-85.05
-23.43,-1.37,-12.02,133.98
-8.31,20.52,-40.73,-74.6
-14.81,9.68,-12.48,-30.19
-19.56,48.7,-5.92,-28.67
-17.38,47.14,0.19,-41.22
-12.03,-37.61,32.69,-60.18
-14.05,53.3,17.31,35.95
-4.62,23.04,12.08,132.81
-14.17,-3.75,4.87,-136.15
-24.19,-22.88,-17.88,-32.66
