,ch1,ch2,ch3,ch4
0,30.73,-321.26,-116.35,-27.18
1,-40.52,-510.75,-87.96,32.74
2,-20.23,-515.5,-103.05,3.02
3,-18.19,-361.88,-106.77,-1.57
4,-2.52,-399.82,-116.97,13.23
5,-41.97,-582.27,-99.46,28.56
6,-16.92,-473.5,-134.02,1.74
7,-5.85,-489.19,-144.35,0.22
8,-44.26,-485.04,-192.56,-1.33
9,-13.19,-511.88,-292.07,-17.97
10,-6.39,-475.43,39.25,43.19
11,-6.22,-420.28,-17.57,14.35
12,9.38,-404.53,-77.24,4.25
13,-9.36,-478.03,-67.6,29.14
14,-4.89,-452.76,-78.56,-1.91
15,-0.02,-369.47,-126.74,-9.01
16,35.02,-353.48,-133.77,-16.03
17,-33.74,-512.79,-84.6,43.64
18,-51.76,-490.61,-200.17,-13.26
19,-20.34,-453.19,-61.41,-1.9
20,14.54,-408.35,-68.13,0.6
21,-94.24,-554.63,-68.98,45.15
22,-122.47,-467.82,-96.68,1.52
23,96.73,-469.85,-117.45,19.49
24,-10.26,-454.52,-120.0,14.58
25,-7.87,-438.72,-75.3,20.25
26,-0.7,-506.79,-115.47,31.01
27,-21.18,-489.34,-427.7,-67.97
28,6.02,-447.67,62.33,15.38
29,0.92,-412.98,-9.89,33.6
30,-10.37,-458.75,-83.38,19.4
31,-33.46,-464.16,-69.47,22.71
32,-16.03,-472.1,-134.56,2.8
33,9.6,-397.06,-123.19,-7.41
34,-15.5,-427.87,-123.94,-3.01
35,1.71,-463.47,-53.21,18.26
36,-62.87,-519.65,-60.73,35.67
37,-36.65,-471.81,-82.44,23.79
38,-65.22,-385.03,-93.59,22.9
39,55.12,-346.28,-99.97,7.82
40,29.99,-341.62,-175.05,-19.76
41,-4.49,-509.28,-153.69,-28.47
42,-37.8,-579.78,-78.87,51.51
43,-1.21,-450.79,-52.96,34.64
44,-17.95,-448.95,-82.72,29.61
45,-15.72,-478.04,-262.7,-30.4
46,-10.96,-480.06,-28.59,40.67
47,-59.84,-493.94,-66.24,20.21
48,11.17,-473.47,-28.75,30.44
49,-31.95,-445.08,-77.94,17.27
50,-7.55,-435.66,-119.6,12.71
51,-10.18,-478.02,-126.71,18.66
52,-16.62,-473.53,-72.08,14.72
53,7.08,-311.04,-188.48,-31.01
54,42.9,-236.66,-62.92,-14.38
55,-68.05,-649.75,-65.88,67.06
56,-29.8,-405.83,-90.56,26.05
57,23.13,-441.12,-84.97,34.95
58,-29.74,-494.96,-99.39,9.32
59,-9.93,-423.17,-103.45,2.04
60,-47.47,-527.85,-151.66,4.28
61,-35.67,-465.58,-314.73,-57.11
62,-40.18,-502.35,22.99,82.86
63,35.01,-465.26,-114.34,5.48
64,1.85,-481.86,-26.26,53.93
65,-37.5,-482.39,-66.77,23.74
66,-29.72,-463.15,-88.75,0.61
67,-33.22,-498.08,-93.03,26.94
68,-10.85,-471.46,-95.19,39.89
69,-16.93,-494.23,-106.7,21.5
70,-9.53,-469.21,-107.16,14.82
71,-33.56,-436.92,-144.1,3.04
72,15.33,-336.71,-109.63,6.15
73,46.6,-352.75,-158.57,-40.64
74,-34.78,-506.53,-29.97,70.8
75,-54.75,-503.75,-74.31,10.79
76,1.19,-457.65,-103.66,3.77
77,-29.73,-548.3,-85.09,38.7
78,-27.71,-489.9,-89.4,35.65
79,-43.65,-480.75,-92.01,22.5
80,-14.23,-443.99,-95.24,5.46
81,1.01,-359.27,-104.41,2.51
82,73.09,-344.58,-235.64,-36.11
83,1.75,-502.72,-372.96,-38.95
84,-6.32,-380.84,60.35,25.09
85,-43.37,-514.88,13.42,64.02
86,-20.99,-562.53,-55.38,55.2
87,-20.27,-519.92,-78.74,31.48
88,-29.98,-492.13,-90.81,23.37
89,-45.64,-485.44,-98.67,18.23
90,-51.66,-467.52,-97.57,7.58
91,37.06,-422.8,-242.69,2.63
92,57.92,-250.52,-17.54,16.72
93,31.02,-313.62,-72.45,11.77
94,-9.76,-504.96,-128.01,23.17
95,-60.29,-595.21,-76.3,25.57
96,-70.28,-535.69,-78.01,26.61
97,13.88,-397.94,-92.64,13.2
98,-36.24,-462.1,-91.12,16.65
99,1.22,-498.23,-103.17,13.76
100,46.44,-389.24,-137.71,11.28
101,-11.55,-466.95,-210.06,-39.52
102,-44.42,-493.77,-18.95,46.26
103,-7.61,-519.87,-52.84,34.0
104,-1.96,-471.21,-85.69,24.53
105,-5.85,-383.14,-135.84,1.58
106,-7.78,-419.18,-134.16,0.19
107,-21.8,-543.04,-48.28,38.44
108,-3.58,-461.64,-130.57,3.99
109,9.65,-428.06,-59.24,13.54
110,11.35,-423.29,-298.32,-34.93
111,-44.47,-519.19,-91.99,35.11
112,-18.32,-478.76,35.55,49.68
113,-20.66,-461.98,-66.15,16.17
114,-45.21,-456.68,-72.78,23.77
115,-22.22,-329.8,-142.44,-3.89
116,15.26,-514.19,-109.04,10.75
117,-6.04,-482.89,-44.24,28.73
118,9.87,-372.02,-82.75,2.79
119,31.31,-321.37,-102.36,-13.68
120,-22.49,-327.04,-90.33,37.92
121,-2.33,-405.15,-93.8,20.84
122,-43.29,-635.96,-90.09,22.16
123,1.56,-410.23,-97.98,13.92
124,-19.51,-529.09,-93.28,26.63
125,-34.77,-553.82,-96.84,20.96
126,-19.8,-477.43,-135.72,2.18
127,-25.32,-454.93,-121.39,15.12
128,8.4,-481.64,-119.49,24.4
129,-15.69,-512.14,-181.47,1.44
130,-1.79,-466.44,-105.66,12.24
131,-8.91,-461.51,-10.31,31.63
132,-33.94,-469.2,-83.09,18.3
133,-21.82,-443.52,-89.55,26.68
134,18.42,-429.09,-97.6,8.04
135,-25.94,-398.83,-90.12,15.25
136,8.5,-418.11,-93.37,15.1
137,-6.87,-452.93,-95.32,20.02
138,9.99,-395.85,-103.53,8.95
139,-8.4,-515.83,-96.84,28.81
140,-7.79,-467.39,-96.11,12.35
141,-13.81,-487.5,-98.3,13.06
142,-13.66,-440.32,-97.22,14.49
143,-41.73,-475.34,-96.64,23.2
144,-17.01,-510.9,-86.98,30.99
145,1.36,-465.16,-101.95,26.15
146,-8.6,-458.88,-99.05,26.1
147,-6.44,-455.57,-92.82,25.98
148,-23.54,-422.77,-102.81,18.92
149,-4.14,-459.6,-100.38,16.03
150,-14.8,-475.81,-94.84,21.3
151,-8.4,-455.98,-98.36,19.11
152,-19.18,-454.97,-99.67,20.79
153,-31.98,-457.64,-90.45,21.13
154,-12.48,-430.58,-92.53,23.85
155,-13.39,-441.5,-85.49,24.28
156,-34.13,-463.54,-90.08,26.36
157,14.48,-453.74,-91.11,21.83
158,13.56,-459.93,-87.26,20.78
159,3.59,-440.27,-84.19,25.46
160,-34.45,-450.14,-90.31,16.18
161,33.42,-452.5,-95.03,6.5
162,-15.2,-452.94,-86.4,20.45
163,12.22,-441.93,-83.68,31.08
164,-26.12,-455.26,-77.37,30.53
165,13.42,-432.47,-85.93,29.82
166,-6.23,-473.54,-86.77,29.2
167,-29.29,-468.82,-80.44,31.42
168,-50.77,-458.32,-83.11,32.31
169,1.67,-430.15,-88.1,30.3
170,18.55,-444.15,-85.29,16.53
171,-8.55,-455.96,-85.18,11.07
172,-31.25,-470.95,-79.93,52.0
173,6.37,-444.78,-83.05,43.48
174,-45.79,-458.34,-77.7,39.0
175,31.36,-443.93,-78.61,37.87
176,-68.78,-487.74,-83.06,31.06
177,11.2,-463.73,-80.06,28.63
178,17.32,-477.62,-78.84,32.18
179,-18.98,-447.54,-81.35,27.07
180,-9.7,-441.77,-72.45,35.12
181,-39.33,-455.17,-78.81,30.65
182,3.49,-467.41,-77.31,34.9
183,-5.34,-465.5,-79.73,23.05
184,13.8,-436.39,-81.28,2.37
185,-1.62,-506.62,-74.89,28.69
186,-14.14,-444.97,-70.99,46.4
187,-21.31,-461.47,-74.72,43.3
188,-60.43,-456.8,-76.9,32.47
189,-4.86,-454.02,-81.97,28.92
190,9.78,-459.91,-80.78,24.78
191,7.52,-453.55,-75.68,31.88
192,4.88,-453.57,-81.98,33.42
193,13.17,-441.86,-78.31,36.88
194,-9.34,-429.15,-78.06,33.43
195,-8.28,-442.82,-78.04,33.67
196,-2.61,-436.96,-74.21,27.17
197,-68.62,-493.83,-76.3,36.31
198,-13.64,-467.17,-83.51,29.57
199,0.79,-460.08,-79.15,26.17
200,19.9,-458.67,-80.42,27.83
201,-12.77,-430.72,-77.83,27.52
202,-46.78,-466.47,-78.44,26.8
203,29.74,-446.23,-87.72,14.64
204,-1.57,-481.72,-87.52,10.65
205,8.35,-431.45,-79.57,19.16
206,-3.79,-427.71,-78.39,29.95
207,-0.34,-417.52,-79.86,13.63
208,-11.16,-445.51,-82.19,17.97
209,-11.14,-461.75,-78.27,33.92
210,-8.92,-454.15,-76.0,40.01
211,-21.46,-454.0,-79.65,35.73
212,3.28,-430.33,-80.36,27.86
213,-5.96,-443.64,-83.45,32.98
214,-19.33,-463.84,-85.99,31.62
215,-7.26,-457.61,-82.33,27.23
216,-1.46,-436.09,-80.12,30.23
217,-39.75,-435.86,-84.15,28.66
218,-20.37,-407.9,-78.56,33.47
219,-37.83,-436.72,-81.9,37.23
220,62.93,-476.9,-90.42,30.1
221,5.19,-445.34,-84.23,31.68
222,-24.36,-435.82,-79.33,26.66
223,20.01,-423.29,-90.41,14.0
224,-2.02,-451.68,-82.74,39.57
225,-32.3,-467.99,-78.58,39.31
226,12.67,-446.67,-87.06,30.48
227,-0.91,-423.33,-86.76,36.07
228,-19.21,-436.68,-87.43,41.92
229,-10.6,-446.79,-93.3,37.59
230,-5.09,-447.64,-92.48,29.87
231,-4.29,-444.51,-86.82,27.17
232,-31.73,-429.34,-91.92,24.46
233,29.34,-518.33,-95.53,22.64
234,10.67,-464.53,-86.8,35.11
235,-9.53,-413.85,-89.72,34.02
236,-10.79,-431.89,-89.67,28.11
237,1.5,-421.8,-83.89,34.66
238,-26.72,-453.91,-81.56,34.32
239,-25.06,-464.99,-83.38,35.91
240,-24.36,-451.64,-80.48,35.02
241,-35.14,-428.43,-84.17,34.25
242,25.87,-434.24,-85.73,32.44
243,4.89,-425.16,-89.14,26.83
244,8.16,-407.96,-89.5,28.12
245,-14.54,-404.09,-87.65,30.96
246,-8.92,-497.5,-90.06,30.46
247,-10.07,-445.35,-91.14,29.34
248,11.78,-435.08,-90.32,31.95
249,-3.3,-438.78,-94.71,27.85
250,-1.16,-458.1,-93.83,28.66
251,-13.37,-455.32,-96.05,29.29
252,-23.09,-417.64,-92.26,40.64
253,-33.03,-476.29,-90.78,36.77
254,-90.46,-505.24,-86.64,27.96
255,88.7,-453.3,-97.35,26.33
256,3.97,-383.54,-94.54,38.85
257,-17.06,-422.5,-87.0,42.26
258,-8.84,-459.0,-91.21,31.82
259,-12.47,-462.3,-93.98,26.85
260,-8.04,-434.78,-91.52,33.33
261,7.61,-433.41,-94.65,32.56
262,-14.94,-474.93,-93.15,32.65
263,-21.01,-502.8,-90.65,32.08
264,-28.83,-418.51,-90.14,30.1
265,-8.64,-480.95,-89.53,39.1
266,-2.28,-460.07,-89.36,38.21
267,-40.68,-429.45,-94.24,33.87
268,-59.46,-419.88,-99.02,34.85
269,57.42,-453.42,-95.5,40.15
270,23.68,-468.8,-90.11,40.14
271,-36.29,-449.6,-89.8,32.75
272,3.57,-431.85,-93.85,36.16
273,-3.7,-459.51,-91.24,36.23
274,-7.17,-469.19,-96.21,32.98
275,-0.65,-502.69,-95.53,30.2
276,-16.24,-432.9,-93.39,37.14
277,-23.1,-404.16,-90.23,34.05
278,-14.68,-412.73,-92.05,33.7
279,0.85,-385.08,-92.68,30.67
280,1.71,-484.05,-89.79,42.65
281,-58.66,-500.23,-91.94,38.26
282,35.53,-411.52,-92.61,32.91
283,-31.41,-472.88,-95.47,28.31
284,-30.51,-488.26,-91.41,35.1
285,24.62,-491.16,-98.82,32.91
286,-19.91,-517.67,-94.64,35.31
287,-32.39,-429.53,-88.42,41.35
288,-58.64,-416.4,-90.83,36.28
289,10.12,-484.39,-100.03,31.85
290,34.56,-474.49,-99.61,28.47
291,-9.9,-438.19,-91.99,35.89
292,-3.86,-445.3,-97.15,30.8
293,-23.21,-467.91,-100.68,27.77
294,-8.83,-440.85,-93.38,36.2
295,-84.63,-356.2,-94.4,32.76
296,22.43,-499.06,-99.61,38.8
297,17.15,-493.2,-92.97,37.09
298,-11.62,-448.03,-92.49,34.74
299,-32.11,-427.09,-99.96,28.5
300,-72.52,-493.79,-96.8,39.31
301,14.94,-468.41,-102.23,35.47
302,35.51,-401.98,-105.58,30.71
303,-15.02,-445.47,-107.28,39.62
304,6.12,-398.24,-100.99,26.32
305,-3.0,-468.79,-107.81,11.05
306,-55.64,-544.81,-94.5,45.19
307,9.17,-492.66,-92.56,50.63
308,14.24,-472.7,-89.51,45.86
309,-13.23,-449.48,-95.12,32.43
310,-7.94,-424.91,-93.3,40.96
311,-21.03,-478.36,-94.48,30.21
312,-84.25,-482.59,-97.04,28.29
313,30.52,-324.33,-95.16,29.69
314,-40.82,-511.21,-98.12,39.56
315,-5.58,-356.03,-89.68,38.07
316,8.29,-549.1,-86.68,41.44
317,1.03,-385.93,-91.21,37.6
318,-22.68,-451.92,-94.06,27.98
319,34.01,-417.29,-93.35,27.96
320,5.21,-410.47,-94.29,31.2
321,10.67,-361.03,-86.93,33.16
322,-4.72,-530.28,-92.63,29.25
323,-58.73,-470.96,-84.65,27.74
324,-25.25,-497.76,-80.28,37.48
325,-37.38,-424.09,-83.43,35.47
326,-40.63,-436.49,-85.32,25.83
327,52.47,-452.09,-84.77,25.3
328,-65.11,-468.94,-82.92,38.37
329,66.71,-338.24,-86.72,43.06
330,-25.1,-514.38,-76.64,35.92
331,-87.5,-444.5,-87.32,27.05
332,24.47,-581.89,-98.7,24.97
333,-3.49,-371.33,-83.45,42.63
334,-7.65,-475.32,-80.16,43.04
335,-18.93,-479.4,-86.39,35.37
336,-15.55,-473.27,-86.16,31.77
337,18.11,-327.69,-91.46,19.95
338,31.13,-295.71,-92.1,34.89
339,-64.42,-622.45,-86.46,45.69
340,-44.44,-371.8,-81.87,40.06
341,-6.53,-512.84,-81.61,39.61
342,-65.82,-564.11,-86.6,39.41
343,37.78,-461.57,-88.47,37.47
344,-44.51,-425.76,-88.13,36.26
345,-18.32,-479.89,-84.99,32.86
346,18.52,-429.87,-88.69,30.49
347,11.4,-463.62,-86.77,34.32
348,-9.82,-455.07,-83.39,37.77
349,29.52,-457.7,-99.21,25.61
350,-37.09,-428.72,-84.06,45.69
351,-37.09,-422.05,-82.63,40.87
352,5.66,-469.51,-93.11,30.9
353,9.31,-444.4,-86.83,30.61
354,17.72,-451.13,-86.95,45.43
355,-21.65,-521.7,-86.98,52.4
356,-29.84,-515.37,-86.25,45.17
357,-56.09,-548.43,-93.79,45.67
358,31.94,-328.26,-94.38,49.89
359,-19.36,-561.26,-86.09,38.02
360,-64.0,-438.66,-84.17,51.39
361,21.02,-447.57,-94.08,38.25
362,-3.1,-476.65,-94.06,37.86
363,15.14,-362.28,-96.2,42.9
364,1.14,-546.34,-85.78,43.63
365,-6.97,-424.44,-91.89,40.33
366,-25.3,-470.36,-86.07,45.23
367,-27.3,-508.08,-92.09,43.38
368,-26.57,-442.63,-95.59,37.6
369,-13.97,-463.77,-86.84,41.58
370,16.57,-471.58,-95.66,47.36
371,-12.77,-403.89,-99.6,41.69
372,13.98,-496.32,-94.14,49.36
373,-30.61,-486.63,-94.56,49.1
374,9.78,-412.37,-98.48,34.36
375,-23.46,-461.02,-96.29,41.35
376,31.91,-347.61,-96.02,52.8
377,10.75,-343.06,-104.76,37.84
378,-40.88,-567.66,-97.68,47.96
379,-19.08,-560.35,-88.47,56.73
380,-19.06,-510.8,-96.71,51.58
381,-48.72,-434.07,-93.61,51.14
382,6.15,-507.98,-95.85,52.8
383,25.83,-441.9,-94.9,44.97
384,-21.24,-461.23,-94.27,49.26
385,-1.54,-474.68,-99.67,40.39
386,-3.25,-403.53,-100.46,41.37
387,-33.89,-476.81,-95.98,51.6
388,-24.24,-485.4,-93.35,48.68
389,41.46,-453.59,-104.1,38.96
390,-57.89,-470.37,-96.93,46.31
