,ch1,ch2,ch3,ch4
0,-28.65,-527.29,-493.31,-262.57
1,-28.02,-523.25,-63.18,123.08
2,2.43,-474.22,-141.94,0.76
3,-23.0,-496.1,-109.05,-80.63
4,-39.35,-511.69,-63.61,50.61
5,-16.91,-474.26,-87.7,-72.99
6,-27.58,-469.12,-289.59,-82.72
7,-16.52,-483.03,-44.02,-0.55
8,-1.28,-485.73,-134.3,97.24
9,-11.59,-475.7,-83.92,-117.93
10,-26.71,-539.33,-210.19,108.59
11,-13.93,-502.88,-218.71,-145.81
12,-29.83,-493.74,-60.19,62.58
13,-11.63,-463.6,-16.15,-10.17
14,-15.6,-477.52,-52.45,33.57
15,-29.58,-504.29,-258.27,29.58
16,-26.22,-488.56,-25.17,-39.48
17,11.78,-446.5,-139.32,-77.9
18,-15.63,-493.88,76.76,146.6
19,-2.39,-495.27,-45.0,69.7
20,-26.8,-543.22,-438.38,-151.84
21,-38.96,-524.02,21.38,-0.3
22,-23.76,-486.01,-102.75,28.2
23,-10.81,-486.29,-171.44,-29.03
24,-32.52,-481.03,-73.76,105.14
25,-23.03,-458.33,-90.95,0.77
26,-14.24,-476.22,-25.43,-23.52
27,-25.45,-510.69,-14.62,55.68
28,-24.41,-497.42,-112.76,58.69
29,-15.21,-493.58,-300.56,15.8
30,-21.98,-504.98,180.43,-9.01
31,-7.02,-452.97,-242.38,-74.54
32,-6.64,-469.62,-140.29,-119.93
33,-35.48,-512.36,-100.17,24.53
34,-15.12,-507.78,-37.48,159.56
35,-28.85,-497.75,-155.3,-52.09
36,2.29,-477.23,-39.22,115.24
37,2.0,-473.09,-63.66,125.79
38,-32.58,-495.21,34.97,-90.19
39,-22.05,-494.59,-217.23,-24.82
40,-12.53,-466.04,-256.76,-47.2
41,-33.92,-529.91,145.8,79.91
42,-22.16,-490.91,-192.95,67.18
43,-16.75,-468.24,-151.49,-40.71
44,-13.02,-494.67,-125.12,-151.26
45,-25.87,-508.86,23.04,104.04
46,-24.13,-512.02,-124.66,27.96
47,2.14,-438.12,-96.89,59.92
48,-37.52,-512.59,-98.34,7.11
49,-37.53,-517.18,-111.51,-33.34
50,-12.68,-501.69,-91.2,38.12
51,-9.5,-481.86,-55.93,-68.96
52,-0.73,-450.99,-164.75,125.0
53,-24.89,-492.87,-125.75,29.13
54,-35.15,-483.33,-72.12,18.88
55,16.91,-429.8,4.72,17.23
56,-15.87,-510.06,14.91,84.76
57,-29.45,-509.02,-373.11,-33.73
58,-27.42,-514.51,59.82,5.37
59,-32.02,-495.83,-208.68,-59.44
60,-13.69,-451.02,-73.5,6.02
61,-9.95,-451.17,-105.79,-15.35
62,-14.1,-516.74,43.17,72.73
63,-35.67,-493.57,-257.97,11.93
64,-23.07,-464.53,-90.03,10.24
65,-37.94,-528.63,-183.45,30.7
66,-17.31,-490.75,-38.67,-13.49
67,-36.06,-498.67,-106.69,44.63
68,-17.74,-471.45,-165.47,90.25
69,-19.71,-493.52,-87.08,-52.81
70,-18.88,-474.94,56.24,77.93
71,-14.81,-471.67,-121.15,-60.85
72,-37.63,-508.73,-166.43,50.21
73,-23.06,-498.27,-131.19,-50.44
74,-27.56,-491.47,-52.6,59.91
75,-5.88,-456.67,-25.31,8.85
76,-26.86,-489.61,-220.66,106.22
77,-17.93,-502.55,-90.55,-122.27
78,-30.25,-508.33,-110.96,-6.78
79,-21.61,-464.04,-131.35,14.76
80,-21.37,-483.42,-108.52,-65.44
81,-21.46,-481.75,-36.74,122.5
82,-35.24,-484.99,-124.87,5.21
83,-25.35,-486.55,-41.0,-35.85
84,-28.0,-506.0,-180.3,33.18
85,-32.08,-488.24,-86.29,65.85
86,-27.86,-495.81,-119.65,32.01
87,11.32,-465.25,174.2,51.71
88,-37.33,-505.63,-361.91,11.88
89,-29.73,-490.52,-130.3,-10.26
90,-22.46,-465.55,-82.5,-14.73
91,-5.13,-452.2,-32.75,-24.32
92,-35.24,-478.81,-214.91,104.08
93,-22.97,-500.77,-119.16,-23.26
94,-10.1,-474.13,-128.82,-65.04
95,-30.89,-482.07,-141.93,51.66
96,-18.36,-496.4,169.8,38.16
97,-32.18,-498.94,-135.9,35.2
98,-20.81,-485.11,-189.53,-43.59
99,-18.14,-495.96,-66.71,16.38
