,ch1,ch2,ch3,ch4
0,-22.12,-504.42,-54.21,26.32
1,-36.06,-485.22,-55.64,6.24
2,9.62,-511.43,-91.82,-43.96
3,-2.54,-510.52,-110.21,10.84
4,12.18,-530.38,-109.58,25.28
5,-6.46,-446.36,-129.72,-8.28
6,-8.38,-347.3,-154.25,-33.88
7,-51.96,-551.11,-214.18,-36.74
8,-127.49,-564.78,-241.1,-2.24
9,48.46,-498.27,-73.12,-28.83
10,32.38,-449.44,-18.94,-3.46
11,-18.86,-475.99,-170.38,-47.8
12,-141.97,-521.74,-44.99,18.52
13,-1.62,-424.96,-81.75,32.5
14,104.9,-553.58,-124.82,18.83
15,-19.77,-594.26,-112.66,-13.64
16,-28.83,-503.18,-238.5,29.14
17,-49.11,-484.1,-2.66,-27.63
18,-50.02,-469.08,-109.51,14.9
19,65.51,-393.77,-116.37,-36.09
20,-26.04,-482.25,-117.23,14.69
21,-33.27,-497.11,-293.42,-66.01
22,21.41,-507.5,14.31,25.76
23,-12.0,-489.73,-142.36,12.92
24,-130.8,-499.46,-183.65,-104.96
25,22.69,-540.11,-22.97,52.42
26,-15.24,-544.03,-70.5,35.87
27,-7.82,-450.65,-135.21,20.65
28,-54.76,-382.8,-178.46,-28.66
29,-116.94,-538.87,-112.09,35.21
30,119.36,-525.23,-143.26,-63.66
31,27.58,-396.67,-24.01,44.21
32,16.28,-407.21,-81.44,-34.19
33,-43.63,-540.53,-181.09,-41.83
34,-42.14,-501.24,-200.97,-44.63
35,11.69,-482.74,-27.81,41.94
36,-21.82,-598.28,-121.68,12.16
37,-170.25,-567.48,-131.1,9.44
38,11.63,-503.55,-88.93,-37.0
39,38.52,-506.72,-197.32,-10.06
40,24.74,-507.22,-87.1,-36.43
41,-21.82,-489.53,-50.8,45.45
42,-34.19,-457.42,-100.99,13.02
43,-88.99,-383.91,-83.68,23.64
44,-67.51,-475.05,-127.06,-58.92
45,81.63,-533.79,-144.9,4.38
46,4.99,-445.88,-160.16,35.36
47,-77.29,-565.16,-232.74,-85.14
48,-8.61,-507.46,17.3,6.79
49,-102.04,-416.13,-77.51,21.71
50,76.47,-429.63,-126.02,10.44
51,-15.77,-546.03,-126.78,-29.68
52,-62.49,-409.74,-159.52,-29.08
53,2.02,-433.05,-82.4,28.44
54,-137.91,-510.91,-90.54,5.02
55,112.61,-656.74,-139.98,-5.93
56,18.44,-588.64,-118.79,-0.39
57,-12.53,-376.6,-159.3,-7.16
58,14.8,-422.07,-183.06,-116.09
59,-34.53,-514.89,-95.44,33.04
60,-47.57,-499.44,-129.47,51.3
61,-13.98,-468.92,-64.81,0.89
