,ch1,ch2,ch3,ch4
0,-12.8,-471.1,-109.18,14.08
1,-20.44,-462.12,-110.17,17.49
2,-14.91,-459.71,-110.88,20.68
3,-29.93,-465.02,-108.5,18.86
4,-45.22,-556.25,-108.39,16.3
5,-9.7,-443.34,-112.16,20.84
6,5.67,-374.1,-113.77,21.74
7,-14.69,-580.21,-112.91,20.37
8,-62.79,-609.9,-125.31,10.94
9,-59.42,-394.31,-115.27,31.43
10,44.01,-521.82,-111.69,21.46
11,-24.17,-388.38,-106.23,19.24
12,21.31,-432.84,-109.52,21.87
13,-3.39,-388.33,-116.23,21.15
14,-10.15,-414.79,-108.65,23.53
15,2.03,-448.3,-109.56,26.07
16,-15.23,-425.07,-112.82,21.43
17,-24.51,-476.64,-111.5,25.87
18,-4.14,-454.8,-109.21,20.33
19,-15.25,-454.64,-111.17,21.46
20,-19.54,-457.18,-109.84,23.97
21,-21.21,-452.85,-108.09,18.94
22,-9.08,-450.48,-113.72,22.9
23,-14.8,-456.41,-111.32,24.55
24,-38.49,-450.12,-110.98,18.3
25,-9.5,-456.75,-108.75,20.17
26,-30.17,-457.98,-118.53,17.67
27,-46.82,-374.87,-116.78,15.78
28,18.86,-472.04,-112.69,18.94
29,-51.2,-527.98,-109.21,20.59
30,22.7,-488.29,-110.27,21.87
31,19.03,-464.21,-110.95,21.38
32,-23.17,-487.96,-110.91,19.06
33,2.12,-353.39,-114.58,17.25
34,-5.63,-415.88,-113.2,21.38
35,-27.35,-494.33,-107.46,21.97
36,-25.74,-550.11,-116.28,23.6
37,-15.84,-460.0,-110.55,21.33
38,-37.54,-494.63,-107.34,18.51
39,-74.33,-501.4,-112.12,16.95
40,-1.39,-461.77,-112.08,17.2
41,-8.21,-417.26,-102.7,18.76
42,18.23,-455.39,-108.02,18.85
43,-3.28,-466.59,-114.63,13.73
44,-29.37,-473.64,-112.02,15.85
45,1.46,-444.12,-111.48,17.25
46,-3.34,-455.88,-110.91,12.92
47,-19.01,-459.32,-112.08,12.93
48,-9.31,-435.51,-105.62,20.01
49,-16.25,-477.69,-112.66,19.69
50,-18.28,-499.0,-106.49,18.81
51,-21.07,-406.99,-109.79,24.53
52,-5.35,-439.36,-110.14,22.33
53,-14.54,-507.77,-109.36,18.53
54,-22.97,-353.07,-107.99,25.25
55,-23.91,-413.47,-107.38,17.31
56,-53.99,-418.78,-107.51,19.68
57,38.32,-547.37,-106.86,27.59
58,2.03,-467.61,-102.66,22.83
59,0.27,-448.93,-106.84,25.59
60,-1.81,-471.35,-110.36,22.7
61,-8.8,-460.8,-112.42,23.65
62,-7.64,-444.71,-109.41,18.4
63,-18.27,-467.64,-104.77,24.42
64,-19.63,-434.51,-102.03,23.16
65,-33.51,-452.45,-106.93,24.34
66,6.4,-480.89,-109.76,24.11
67,-6.01,-444.62,-109.63,23.15
68,-3.88,-453.67,-106.96,22.91
69,0.15,-450.67,-105.3,23.01
70,-6.15,-459.77,-107.67,20.64
71,-22.05,-492.2,-108.98,23.56
72,-37.17,-453.45,-105.2,22.31
73,-53.09,-469.07,-100.06,22.75
74,-21.18,-452.16,-101.28,23.08
75,30.66,-445.88,-107.65,26.46
76,-8.99,-447.32,-103.74,24.8
77,-2.54,-457.57,-103.23,27.53
78,9.05,-462.67,-106.43,21.45
79,-8.8,-473.63,-105.84,20.1
80,-32.26,-468.53,-103.68,18.63
81,-13.56,-457.49,-103.47,16.41
82,-53.1,-457.2,-98.86,16.95
83,8.85,-345.31,-99.86,17.27
84,9.07,-389.46,-105.09,18.83
85,-2.34,-543.12,-111.69,18.85
86,-9.59,-510.52,-110.53,20.26
87,-10.52,-473.84,-109.51,18.93
88,-21.01,-481.5,-103.6,14.46
89,-24.83,-462.37,-104.98,16.17
90,-55.58,-470.61,-103.68,20.67
91,-45.87,-469.61,-108.56,21.93
92,25.02,-420.22,-109.06,18.52
93,12.05,-394.98,-109.21,19.51
94,3.63,-429.15,-105.98,17.48
95,-9.53,-515.91,-103.72,17.87
96,-16.66,-481.39,-102.17,19.63
97,-20.74,-481.03,-105.0,18.18
98,-38.68,-462.68,-101.43,17.99
99,-81.38,-492.73,-93.43,16.1
100,8.12,-464.78,-110.8,18.16
101,-7.66,-449.48,-105.55,18.77
102,7.93,-494.82,-105.78,16.25
103,6.8,-394.57,-103.64,20.28
104,16.75,-449.1,-110.59,10.43
105,-4.95,-461.74,-103.89,19.01
106,-8.92,-437.74,-106.04,17.92
107,-17.54,-453.41,-109.03,17.98
108,-28.64,-480.73,-103.95,19.99
109,-28.78,-473.55,-100.53,15.47
110,-33.79,-470.18,-103.43,22.6
111,-0.65,-450.45,-105.04,15.95
112,-24.59,-470.23,-108.66,18.29
113,-12.33,-454.2,-110.93,19.01
114,-23.88,-441.22,-106.05,18.4
115,8.21,-469.01,-103.6,17.06
116,-8.69,-444.96,-103.65,18.91
117,-54.15,-466.29,-98.7,20.2
118,11.35,-471.39,-106.12,16.49
119,-8.85,-473.81,-109.2,18.46
120,-29.35,-441.59,-108.56,21.69
121,-4.62,-462.53,-107.44,18.66
122,-7.42,-465.26,-105.91,18.01
123,-51.39,-460.33,-104.58,17.79
124,-61.3,-466.49,-104.66,17.53
125,57.97,-475.2,-103.86,18.55
126,-14.16,-472.83,-101.87,20.01
127,-25.36,-431.96,-99.82,21.96
128,-2.34,-478.12,-107.45,20.57
129,-10.11,-478.0,-108.95,20.77
130,-15.65,-457.76,-109.78,24.18
131,-16.99,-458.98,-105.24,21.36
132,-17.65,-462.77,-103.58,16.87
133,-42.51,-458.58,-102.45,20.65
134,-4.95,-449.76,-105.18,17.8
135,-11.6,-461.94,-107.65,21.62
136,-78.83,-473.86,-98.01,16.36
137,49.51,-459.36,-104.28,21.7
138,-0.24,-458.95,-102.61,19.27
139,-14.9,-470.69,-102.18,18.6
140,-61.7,-451.68,-104.45,18.14
141,2.85,-441.47,-97.49,20.25
142,-13.3,-504.39,-101.29,20.28
143,14.14,-474.54,-107.25,17.64
144,-7.2,-465.77,-105.19,16.63
145,-25.21,-472.76,-105.27,17.76
146,-14.92,-458.54,-105.7,14.31
147,-9.88,-457.33,-102.84,20.05
148,-58.77,-441.25,-99.0,20.97
149,-6.44,-486.29,-102.19,18.14
150,5.15,-449.94,-105.62,17.9
151,6.37,-441.03,-105.62,15.73
152,-24.41,-468.23,-104.28,18.59
153,-20.49,-469.85,-101.33,18.82
154,-34.58,-467.99,-103.64,14.48
155,-11.15,-455.46,-99.92,21.6
156,8.49,-469.11,-101.52,19.56
157,-40.5,-473.69,-98.3,18.17
158,-37.23,-448.95,-104.1,14.38
159,7.1,-458.44,-102.73,7.74
160,-1.83,-495.79,-103.75,20.64
161,-19.08,-462.51,-104.55,25.46
162,-11.89,-438.77,-101.71,13.97
163,-18.86,-449.05,-99.39,17.78
164,-7.79,-448.12,-100.19,18.58
165,-64.97,-447.18,-94.95,18.85
166,34.25,-447.55,-103.98,18.72
167,0.89,-463.64,-104.37,17.02
168,-37.1,-444.53,-106.28,16.87
169,-11.65,-465.85,-104.48,17.87
170,-18.14,-453.0,-103.87,21.43
171,16.91,-458.11,-99.27,22.15
172,-19.56,-466.19,-108.26,21.21
173,-10.26,-455.12,-106.84,26.62
174,-1.62,-452.45,-105.42,23.57
175,-39.93,-481.71,-106.35,20.6
176,-61.04,-450.14,-105.36,28.49
177,-20.78,-432.5,-106.45,21.14
178,35.08,-454.93,-109.89,11.94
179,-22.24,-472.31,-115.81,7.66
180,-22.19,-456.01,-104.47,20.93
181,1.71,-464.32,-111.04,19.76
182,-0.31,-496.69,-102.32,24.6
183,-13.33,-456.61,-104.31,26.51
184,-5.49,-428.73,-110.63,-0.16
185,-16.45,-451.99,-106.3,2.9
186,-25.33,-469.12,-95.88,54.88
187,-15.46,-460.02,-107.27,30.79
188,-6.51,-452.4,-108.52,18.76
189,-5.73,-451.38,-107.22,28.25
190,-4.37,-448.2,-107.82,28.95
191,-41.91,-472.64,-105.11,21.24
192,-73.29,-456.38,-102.96,11.56
193,14.84,-474.34,-114.07,7.62
194,16.32,-466.01,-99.48,39.45
195,-24.51,-414.22,-105.79,29.12
196,7.23,-459.42,-106.77,27.4
197,-9.88,-466.7,-106.23,16.36
198,-12.89,-456.08,-102.79,23.1
199,-7.07,-456.33,-111.01,17.67
200,-4.77,-463.24,-113.06,20.15
201,-10.42,-452.54,-114.4,-4.66
202,-7.95,-454.29,-112.39,-1.07
203,-8.22,-449.57,-101.29,43.68
204,-23.85,-450.64,-105.68,11.17
205,-22.13,-443.82,-104.37,20.29
206,-10.31,-428.77,-112.64,20.42
207,-29.48,-462.97,-119.56,-8.94
208,-27.37,-486.05,-107.23,25.35
209,-37.4,-483.73,-107.88,48.41
210,-26.91,-470.41,-98.85,45.69
211,10.79,-433.75,-107.76,7.61
212,14.85,-442.59,-129.13,-54.38
213,-6.76,-479.44,-109.94,24.17
214,-18.44,-476.52,-95.83,73.09
215,-46.09,-455.27,-104.82,48.87
216,-8.59,-470.58,-106.34,21.95
217,-16.21,-470.5,-97.23,27.24
218,5.72,-459.54,-104.03,24.16
219,-4.38,-461.89,-108.99,23.92
220,-23.48,-466.03,-108.9,19.72
221,-28.58,-450.21,-115.62,18.03
222,-38.58,-470.08,-104.85,17.11
223,28.26,-466.15,-110.86,44.83
224,20.9,-441.49,-115.37,2.89
225,-21.37,-469.25,-105.28,23.27
226,-55.75,-469.93,-101.61,34.37
227,-6.88,-472.38,-100.78,24.79
228,-19.58,-451.68,-113.21,11.86
229,16.66,-465.45,-123.02,7.07
230,-6.72,-476.8,-102.23,22.77
231,-16.1,-464.73,-103.56,17.97
232,-32.04,-477.51,-104.28,24.35
233,-21.0,-471.36,-106.76,14.43
234,-53.85,-453.51,-107.68,12.71
235,-3.36,-453.47,-104.62,29.62
236,-5.47,-465.84,-110.7,0.92
237,-9.13,-462.52,-106.74,10.07
238,-17.4,-471.26,-106.24,25.7
239,2.99,-470.33,-100.6,41.89
240,-7.06,-465.02,-106.27,4.3
241,-43.64,-459.1,-95.3,32.38
242,-24.64,-471.17,-101.9,18.55
243,4.23,-468.72,-108.67,11.31
244,-38.94,-462.28,-113.64,22.83
245,9.1,-452.08,-109.1,-0.02
246,-6.79,-472.11,-110.13,-4.03
247,-24.82,-470.56,-102.03,25.62
248,-27.84,-462.79,-103.48,26.99
249,-12.62,-454.84,-108.88,11.93
250,-2.4,-457.27,-111.88,14.11
251,-16.98,-464.25,-108.2,17.58
252,-20.36,-461.52,-111.28,7.37
253,-60.97,-466.0,-104.88,22.87
254,22.74,-447.93,-112.2,17.72
255,0.58,-464.0,-109.74,-2.62
256,-16.21,-455.1,-107.36,11.73
257,-17.02,-438.41,-102.35,18.53
258,1.72,-464.06,-112.94,2.85
259,1.79,-463.99,-115.65,-52.71
260,-18.93,-471.51,-94.77,52.74
261,-24.64,-458.16,-97.33,21.15
262,-29.53,-460.45,-101.55,20.06
263,-15.19,-459.62,-102.61,12.58
264,-11.83,-459.19,-107.63,10.25
265,-15.31,-457.18,-108.8,18.49
266,-4.0,-457.34,-112.6,2.91
267,-27.61,-461.12,-103.46,4.2
268,-33.6,-457.46,-106.46,7.8
269,-36.4,-457.53,-105.83,2.44
270,-5.4,-452.05,-105.8,-6.85
271,-8.47,-442.6,-104.59,17.18
272,-27.66,-439.55,-101.92,14.2
273,5.28,-452.3,-104.7,7.74
274,-7.0,-462.21,-103.74,-5.99
275,-25.16,-449.8,-118.4,-24.03
276,15.36,-471.78,-117.48,-83.15
277,-12.24,-478.88,-94.59,32.58
278,-25.57,-468.55,-101.61,24.86
279,-22.19,-468.53,-102.97,13.25
280,-20.98,-462.68,-103.04,12.54
281,-27.97,-457.27,-109.59,0.72
282,2.5,-452.45,-107.34,16.11
