,ch1,ch2,ch3,ch4
0,-3.08,-10.79,51.87,42.65
1,-11.01,25.59,61.11,53.0
2,-7.17,-21.25,27.32,2.73
3,-7.73,-1.71,66.97,7.72
4,-15.38,17.12,75.07,39.04
5,-19.49,-33.95,-16.77,3.33
6,3.39,5.01,49.35,34.73
7,-18.94,29.84,32.6,33.18
8,-4.1,3.33,42.7,14.34
9,-8.79,-25.96,51.43,-9.62
10,-12.65,-34.49,39.68,8.54
11,-7.13,33.72,40.12,33.0
12,-4.39,34.86,45.92,59.46
13,3.27,7.74,36.16,14.3
14,-15.83,-0.0,48.11,15.18
15,-27.96,-53.18,41.31,15.35
16,-22.66,-10.09,46.39,10.29
17,-7.73,75.77,48.9,19.52
18,-7.62,44.15,53.27,38.9
19,-16.15,-79.22,64.09,26.62
20,-7.39,33.7,22.54,11.71
21,-13.38,5.73,53.3,17.79
22,-4.0,-3.22,74.07,4.51
23,-6.34,-8.93,34.71,36.68
24,-11.79,11.45,31.37,47.02
25,-9.49,27.71,18.27,-10.88
26,-2.77,23.32,62.3,25.9
27,-20.99,15.04,53.1,5.92
28,-17.58,39.56,36.06,65.26
29,-8.81,-16.05,44.24,24.82
30,-24.35,6.5,82.38,-5.78
31,-28.81,-21.35,55.35,30.86
32,-3.3,-27.47,5.61,20.71
33,-7.73,33.04,21.33,-28.96
34,-25.72,26.91,50.58,22.01
35,-14.4,78.55,29.22,52.32
36,-5.76,40.6,46.32,20.43
37,-10.45,-74.6,52.32,-3.32
38,-19.18,-14.44,47.34,80.54
39,-8.7,-18.36,37.17,0.66
40,-14.59,24.48,43.5,44.68
41,-15.99,-13.33,30.62,32.25
42,-1.92,63.07,41.82,6.66
43,8.7,53.08,42.42,-9.98
44,-38.97,-55.63,41.68,2.56
45,-21.91,-12.41,41.64,20.65
46,-11.5,1.48,40.1,12.87
47,-7.4,-4.61,39.89,7.81
48,-24.21,-9.92,73.18,14.08
49,3.55,65.58,39.09,6.01
50,-11.58,-18.51,22.8,30.55
51,-31.7,-66.74,22.9,-21.84
52,-10.73,12.09,36.59,44.91
53,-11.19,42.8,54.33,38.51
54,-11.71,86.79,45.54,47.75
55,-12.94,-11.69,39.2,0.08
56,-3.92,-40.71,69.41,33.98
57,-18.14,21.41,80.96,-23.16
58,-34.24,-36.75,7.11,103.46
59,-1.42,61.79,18.84,-28.75
60,-5.43,-13.95,26.04,3.17
61,-31.77,-63.23,37.99,2.22
62,-22.04,-47.41,28.57,0.51
63,10.01,30.49,50.71,19.45
64,-16.5,25.46,33.45,-4.44
65,-14.74,41.06,39.59,4.13
66,-12.82,8.43,54.59,66.6
67,-14.24,-9.52,55.85,-8.97
68,-19.48,-17.2,9.13,22.16
69,-1.48,8.77,31.77,5.09
70,-10.49,40.88,50.51,98.41
71,-8.12,10.48,38.24,-25.27
72,-13.89,112.65,39.69,-25.94
73,-28.53,-124.93,40.21,35.5
74,-10.1,30.56,34.41,12.61
75,-22.24,26.55,40.86,-4.58
76,-9.13,-80.98,87.77,45.94
77,-15.55,-12.55,38.35,5.76
78,-26.34,-25.68,-3.57,0.36
79,-2.95,-18.0,44.88,27.71
80,-10.48,6.97,24.03,-6.35
81,-3.75,22.21,23.56,3.94
82,16.45,46.27,38.92,35.07
83,-24.89,-48.28,30.23,45.46
84,-35.01,0.68,45.96,1.67
85,-14.63,40.51,38.66,61.62
86,3.24,143.84,35.72,-58.97
87,-18.43,-77.48,31.52,49.38
88,-12.48,-47.18,33.08,-21.1
89,-18.26,-41.03,22.91,33.24
90,-10.46,28.62,32.64,-9.13
91,-12.37,1.19,53.12,21.65
92,-7.0,8.67,74.74,28.58
93,-14.36,-34.1,23.94,-15.03
94,-18.18,-23.95,28.58,48.82
95,-14.85,23.53,34.52,39.81
96,-4.79,27.69,38.48,-10.78
97,-15.67,2.65,32.91,-4.16
98,-11.94,24.01,82.99,35.04
99,0.72,0.66,66.03,85.75
100,-16.7,-29.83,-14.36,-38.45
101,-18.92,3.82,16.28,-15.83
102,-9.16,64.54,31.24,6.97
103,-6.41,15.57,38.48,-8.12
104,-16.18,-18.67,39.69,23.04
105,-24.68,42.92,60.77,75.5
106,-6.06,65.22,25.33,-22.62
107,-27.35,-80.54,43.18,10.07
108,-9.19,17.73,33.16,13.59
109,-5.11,6.73,33.44,17.2
110,-11.15,-47.48,46.09,42.71
111,-19.38,38.67,38.09,16.76
112,-13.36,39.57,27.76,-20.48
113,-7.96,-21.94,48.78,23.45
114,5.11,33.78,52.0,39.08
115,-2.15,-0.91,70.0,3.53
116,-23.4,-16.19,29.98,18.33
117,-11.75,-15.18,35.52,29.78
118,-13.82,-15.51,28.65,-21.59
119,-8.01,26.65,44.87,-19.39
120,-22.38,-3.32,60.89,55.51
121,-17.26,18.84,43.84,20.01
122,-14.41,38.83,58.57,7.58
123,-0.5,-49.56,84.86,17.04
124,-15.27,-1.66,-11.27,9.83
125,-0.98,135.65,28.54,11.41
126,4.89,49.0,47.35,79.53
127,-15.57,-133.76,42.2,-26.05
128,-30.94,-47.88,49.07,31.16
129,-7.15,-22.54,45.85,30.7
130,3.38,-0.26,45.26,-15.33
131,-13.45,39.87,46.08,-4.05
132,-5.02,21.0,53.99,38.5
133,-14.76,10.99,39.34,38.28
134,-24.68,-39.21,37.45,19.03
135,-19.39,-3.83,41.96,2.64
136,-5.87,98.43,62.06,26.05
137,-8.09,-25.92,34.83,-12.59
138,-14.85,-55.34,50.34,19.63
139,-7.09,14.88,43.0,7.98
140,2.97,-39.21,58.68,9.52
141,-20.33,92.08,42.49,31.41
142,-7.92,-96.95,44.05,18.12
143,-3.47,-8.9,38.21,18.3
144,-23.62,-26.7,65.24,-41.83
145,-9.93,-12.01,15.98,109.17
146,-10.14,6.7,23.09,-36.32
147,-19.82,25.68,34.8,29.4
148,-18.76,3.52,29.53,10.78
149,-20.67,-36.81,37.88,29.53
150,-13.06,2.22,44.74,81.93
151,-10.65,2.9,32.75,-58.67
152,1.65,60.77,38.39,26.89
153,0.95,26.3,32.88,15.76
154,-22.06,-55.32,29.85,10.52
155,-8.1,75.82,38.18,33.24
156,-10.06,-61.6,38.91,8.8
157,-16.2,22.59,44.22,36.76
158,-16.32,2.92,95.93,-9.54
159,-6.64,-53.08,6.76,42.98
160,-6.76,-4.06,2.32,-9.06
161,-18.13,-1.82,33.32,28.86
162,-23.86,-61.35,23.67,18.49
163,-11.49,0.09,34.56,10.07
164,-13.64,-7.21,34.89,14.68
165,-1.86,-5.94,27.72,10.2
166,-9.58,40.3,75.98,101.31
167,-11.78,-73.37,38.18,-10.23
168,-21.24,36.75,15.35,-10.1
169,-4.58,34.35,33.9,11.62
170,-14.9,21.95,85.35,8.25
171,-13.07,-24.64,2.93,5.39
172,-8.31,72.7,14.74,22.78
173,0.22,54.71,44.02,18.78
174,-25.38,-78.78,28.93,13.67
175,-24.84,-37.88,43.02,31.35
176,-22.24,-32.37,27.34,-33.11
177,-14.11,47.09,40.87,36.1
178,-13.02,-4.32,32.71,20.82
179,-15.57,-20.92,33.0,8.6
180,-1.58,45.73,84.59,20.94
181,-16.09,22.54,36.46,34.54
182,-1.93,-2.18,-2.7,6.56
183,-3.76,-12.68,25.6,35.85
184,-35.52,-3.66,46.15,10.88
185,-25.17,-53.24,10.41,1.24
186,-5.68,8.73,26.69,26.17
187,-11.06,-38.39,25.53,15.59
188,-10.19,46.12,38.41,56.82
189,5.55,96.04,28.25,-0.09
190,10.6,-42.34,30.48,19.69
191,-26.4,52.34,32.28,21.31
192,-21.65,-21.38,31.31,27.22
193,-0.33,-21.38,27.62,10.39
194,-12.48,9.6,35.75,25.57
195,-18.03,21.42,46.19,59.92
196,8.64,-11.73,25.26,-7.5
197,-10.08,-3.71,34.95,4.94
198,-18.07,-3.73,23.36,12.68
199,-4.76,0.68,44.93,4.75
200,-10.28,20.82,64.49,41.52
201,-24.38,21.85,-2.92,-11.92
202,-3.85,15.65,28.7,19.44
203,14.68,-15.47,49.11,-5.47
204,-19.74,-8.81,55.73,61.3
205,-8.32,37.0,31.44,6.9
206,-1.66,-9.26,18.86,7.11
207,-31.68,-54.4,29.25,10.47
208,-13.11,19.59,38.35,24.33
209,3.97,58.42,31.13,9.58
210,-15.93,-2.68,30.81,13.99
211,-6.03,93.02,37.74,21.18
212,-13.96,-60.19,32.06,59.22
213,-14.04,-50.73,33.66,-14.87
214,-3.07,-2.18,32.21,-1.98
215,-4.08,44.72,38.34,28.34
216,-8.96,11.47,40.57,-3.21
217,-10.86,-44.04,39.47,73.88
218,-11.12,12.97,32.0,-27.46
219,4.82,58.23,38.55,9.53
220,-4.43,-63.25,39.55,7.48
221,-24.57,-50.45,33.79,-5.34
222,-10.3,13.39,42.78,39.16
223,-2.25,15.86,34.84,-6.11
224,-15.23,-5.58,32.13,27.7
225,-13.93,-12.49,42.69,33.0
226,-10.94,-30.09,38.8,19.84
227,-10.53,-7.91,41.53,36.91
228,-0.51,64.5,44.45,6.95
