,ch1,ch2,ch3,ch4
0,-12.04,11.28,3.03,2.29
1,-24.34,10.02,22.1,7.03
2,-7.15,48.49,30.72,6.51
3,10.62,2.89,80.2,0.44
4,-16.25,12.87,249.13,5.08
5,-10.22,26.77,-151.14,0.53
6,18.88,117.39,-10.7,10.28
7,-40.9,-110.74,10.12,-0.87
8,-30.34,4.55,25.55,3.85
9,-21.83,-46.1,34.25,-2.66
10,83.97,-9.68,31.67,0.2
11,-43.45,50.67,33.51,-4.79
12,-51.2,77.37,45.9,4.06
13,-42.8,-62.29,80.37,-9.84
14,2.53,63.82,87.61,8.93
15,-28.47,-50.53,-37.23,-5.39
16,6.35,32.06,34.12,-1.19
17,-32.67,-9.3,78.07,0.22
18,-19.71,-9.27,45.8,3.39
19,-0.45,17.19,116.76,0.72
20,-17.12,-10.01,-30.45,1.4
21,-30.46,-2.19,-17.35,2.79
22,-2.75,25.81,14.23,8.29
23,18.09,73.01,55.7,10.79
24,-25.02,-51.53,12.18,-8.53
25,17.32,50.34,23.03,2.14
26,80.78,-8.94,33.37,7.6
27,-109.29,25.34,52.48,-3.44
28,-23.35,87.01,98.16,2.25
29,-58.58,-86.32,-27.1,-1.85
30,0.13,22.34,79.74,-0.49
31,-2.37,-15.86,40.85,3.55
32,-24.03,-49.05,35.39,-10.76
33,-7.23,37.36,-38.54,6.92
34,-0.6,29.72,18.67,7.91
35,-13.45,44.45,132.99,-2.03
36,-15.19,22.61,-48.89,2.24
37,-14.47,-57.0,27.31,-17.0
38,-3.59,1.42,21.56,7.47
39,88.9,40.44,27.94,0.06
40,-104.01,-28.11,32.84,5.88
41,-33.38,84.34,26.87,8.02
42,-11.97,-27.32,148.74,-1.75
43,-33.14,20.07,103.5,-7.82
44,-4.27,10.24,-91.58,3.05
45,-9.13,44.23,-16.8,1.7
46,6.29,-7.12,132.63,8.96
47,-30.69,-69.13,-43.45,-20.14
48,-18.11,92.89,1.8,2.53
49,-2.96,-63.34,24.38,1.84
50,18.4,156.29,32.55,6.71
51,-42.97,-147.97,28.06,-6.38
52,-4.07,1.21,34.98,3.81
53,79.05,48.3,36.4,2.2
54,-83.64,84.17,32.87,-1.75
55,-54.73,-32.45,46.97,3.34
56,-18.85,-61.44,112.15,-0.99
57,-30.73,28.59,26.8,2.12
58,-12.71,5.86,59.07,-2.86
59,-2.14,-10.45,124.03,-1.51
60,-6.54,55.88,-88.58,-2.37
61,7.01,93.9,-15.96,11.66
62,-1.5,-76.45,26.26,3.33
63,-8.82,28.46,26.88,-2.36
64,-15.52,155.47,36.95,4.45
65,-39.34,-124.27,27.6,-2.91
66,0.57,-4.86,62.08,0.76
67,2.76,178.0,24.13,3.36
68,-40.27,-151.56,38.31,-6.72
69,13.16,-63.58,73.03,-7.11
70,38.79,9.48,18.65,-3.33
71,-97.72,34.49,-6.42,4.57
72,-2.01,50.32,100.09,10.86
73,-9.25,50.27,60.72,-13.79
74,-17.21,68.26,-37.88,12.67
75,-26.8,-29.16,27.1,-1.52
76,4.65,61.18,77.18,7.43
77,-26.4,-116.57,65.08,-2.57
78,-20.76,-1.05,-46.79,-3.32
79,2.65,29.96,15.98,4.75
80,2.21,59.02,27.96,11.53
81,-16.89,10.14,30.64,10.85
82,1.71,39.5,49.26,7.68
83,10.71,73.62,35.84,8.15
84,-53.06,-132.83,68.31,-3.8
85,54.71,-34.22,19.66,-2.33
86,-66.03,5.13,77.87,7.16
87,-11.26,38.36,13.97,4.3
88,-1.24,60.35,16.14,7.31
89,-27.48,-33.35,136.85,-8.14
90,-8.21,1.97,-22.94,7.95
91,-30.85,24.83,-21.63,6.81
92,10.73,92.14,35.33,2.06
93,-12.48,-63.38,9.79,1.72
94,-10.6,68.57,72.04,8.05
95,-22.41,-65.65,58.16,0.55
96,13.67,83.03,-3.73,1.22
97,-17.16,-54.04,-0.92,13.3
98,-28.8,-10.47,92.46,-1.37
99,11.81,19.5,30.59,3.18
100,1.14,27.13,-11.19,5.74
101,2.55,-21.87,28.15,11.46
102,20.24,89.15,76.18,5.32
103,-31.66,38.49,108.36,-0.64
104,-54.43,15.48,-53.01,7.5
105,-34.57,-102.9,12.46,0.72
106,14.49,67.29,27.51,-1.58
107,-10.62,25.88,35.67,9.52
108,-4.27,9.08,66.14,-1.62
109,-7.59,-19.32,30.69,-0.56
110,-0.91,-11.17,40.81,1.99
111,-13.63,127.94,28.55,17.28
112,-24.16,-50.41,42.52,-2.74
113,-11.86,13.95,101.26,7.14
114,4.53,106.32,-22.41,13.93
115,-40.46,-101.65,7.44,-6.93
116,-1.17,31.89,40.57,1.72
117,94.3,11.76,137.06,0.39
118,-82.75,24.25,89.22,-1.75
119,-52.94,46.78,-76.05,12.32
120,-0.16,49.97,3.9,0.22
121,-16.05,-19.79,25.71,3.59
122,-12.9,44.73,30.38,0.79
123,-16.16,11.92,34.15,-0.05
124,-9.44,124.84,43.53,7.3
125,-26.34,-131.02,48.39,-7.32
126,-10.89,6.14,100.65,-5.62
127,-16.3,-58.24,-31.12,2.62
128,-14.94,26.57,46.63,7.14
129,12.12,59.69,160.26,3.46
130,-6.23,29.87,-64.29,8.45
131,-36.41,6.96,34.35,2.0
132,-19.47,-112.0,37.08,1.11
133,9.48,107.51,52.26,-0.69
134,81.14,104.62,75.1,13.38
135,-67.14,-77.13,-31.08,-5.92
136,-29.73,76.54,13.75,8.39
137,-41.6,-19.19,24.64,-6.9
138,-33.48,1.56,65.36,6.96
139,9.5,68.75,68.24,1.65
140,-23.97,-42.67,-1.89,-2.42
141,-14.31,2.69,29.0,9.34
142,1.57,82.04,39.84,0.97
143,-28.3,-36.57,52.58,-4.79
144,-40.62,-59.19,114.24,1.66
145,-6.31,5.48,78.56,-6.34
146,21.59,95.02,-66.13,7.41
147,-36.14,-74.41,67.06,2.9
148,-4.59,19.54,50.11,-5.56
149,29.79,67.06,-2.89,11.64
150,-26.5,-112.82,45.34,-14.01
151,91.23,78.23,8.99,10.66
152,-81.22,93.43,32.05,8.07
153,-61.14,-40.19,69.64,-2.5
154,-14.91,-29.76,2.26,4.62
155,2.75,80.27,69.39,2.08
156,11.8,47.08,7.43,0.01
