,ch1,ch2,ch3,ch4
0,-8.35,29.38,31.94,11.49
1,-30.8,9.51,37.06,10.88
2,-16.01,30.93,29.86,12.14
3,-14.32,24.88,31.24,13.3
4,-13.74,2.18,89.72,20.43
5,-32.42,20.48,20.42,10.82
6,-17.55,6.82,16.51,17.53
7,5.55,84.98,45.53,21.52
8,-19.93,-21.68,19.89,6.39
9,-43.07,34.52,67.87,9.49
10,2.16,-36.1,111.32,16.26
11,-19.51,43.01,4.41,6.54
12,52.84,2.08,12.52,9.35
13,-41.57,51.62,59.98,12.76
14,-10.96,121.29,-6.8,26.04
15,-46.67,-13.14,30.67,13.97
16,-62.9,-91.4,42.02,5.77
17,-14.22,-4.65,37.86,11.94
18,-11.45,-2.48,32.87,15.17
19,-15.34,47.04,38.15,17.41
20,-15.21,10.45,39.22,8.4
21,-13.41,77.69,47.78,15.07
22,-19.09,6.63,46.85,15.49
23,-23.37,-11.27,29.12,17.09
24,-26.42,37.0,50.91,12.54
25,76.6,8.52,74.2,14.2
26,-75.25,5.72,29.45,11.07
27,-35.65,37.71,5.89,13.47
28,-38.06,1.23,64.64,12.17
29,7.12,76.14,35.1,14.48
30,5.64,27.65,50.11,11.88
31,-50.52,-14.48,18.78,13.57
32,-21.07,16.65,86.2,11.58
33,-7.83,-11.72,24.83,11.78
34,-5.4,60.61,20.08,4.81
35,-21.87,4.13,10.41,7.52
36,-10.64,35.92,9.26,17.74
37,-13.41,31.03,28.71,12.96
38,-11.82,11.0,33.49,10.33
39,-15.17,-37.95,23.34,13.69
40,-6.0,93.68,28.4,13.61
41,-20.36,2.7,30.74,10.33
42,-18.72,-3.99,31.98,9.48
43,-0.62,51.68,57.19,13.9
44,-8.55,32.86,16.57,14.97
45,55.23,15.44,66.22,7.03
46,-79.54,-58.41,25.97,0.36
47,-49.63,25.84,20.99,10.13
48,2.65,20.91,34.26,15.74
49,15.35,73.64,80.77,22.37
50,-57.64,-37.86,24.65,14.26
51,-39.89,6.78,-9.18,13.73
52,-0.32,56.15,14.67,13.3
53,-1.7,-19.91,33.06,18.1
54,-11.57,19.71,34.93,8.64
55,-18.57,-0.45,47.51,6.33
56,-17.37,36.68,28.13,12.85
57,5.38,102.99,27.92,19.21
58,-28.38,-125.88,41.0,12.24
59,-13.35,28.39,63.36,6.68
60,8.24,-2.06,8.65,23.77
61,81.98,26.44,30.99,14.37
62,-83.96,-19.63,68.98,15.26
63,-54.69,-0.33,74.94,2.11
64,7.25,69.46,30.14,22.87
65,-15.89,15.78,-19.15,19.55
66,-45.48,-25.61,33.96,20.6
67,11.15,-20.92,91.92,16.73
68,-15.98,37.04,3.27,24.38
69,-10.03,44.56,4.46,13.1
70,-11.56,-10.85,22.18,10.19
71,4.75,93.43,39.52,23.06
72,-27.31,-76.64,54.34,10.13
73,-20.0,-5.14,51.38,11.13
74,-14.51,26.24,4.37,16.55
75,-8.65,36.04,30.61,17.22
76,67.98,-13.39,30.11,14.96
77,-79.85,39.2,32.38,19.51
78,-43.04,-55.2,35.76,16.36
79,4.93,86.67,66.77,11.15
80,-22.43,4.85,9.05,13.1
81,-31.12,62.35,48.15,20.77
82,-23.33,-38.33,23.88,12.77
83,-13.43,2.86,21.18,13.47
84,-0.27,28.82,54.72,21.82
85,-21.79,8.06,130.23,7.49
86,-0.21,65.06,-13.78,13.03
87,-8.0,-35.02,2.09,16.5
88,-12.29,29.98,23.38,17.14
89,-36.77,25.9,34.58,18.56
90,8.42,-28.03,60.04,21.44
91,-24.52,-5.32,40.21,9.72
92,-24.18,30.41,39.32,8.87
93,-9.81,38.76,20.81,20.04
94,25.55,4.62,32.42,12.31
95,19.4,8.98,66.49,15.12
96,-62.09,78.74,87.41,22.89
97,-41.47,-19.25,-12.6,16.4
98,-40.07,-20.9,29.23,17.87
99,-25.34,23.95,24.03,14.0
100,-22.91,-20.34,40.05,11.37
101,-13.94,75.79,65.82,16.54
102,-15.26,19.66,21.75,13.45
103,-23.87,19.58,86.78,17.07
104,2.8,-37.34,66.92,9.2
105,-15.83,25.75,-14.51,24.46
106,-5.07,-21.7,-1.37,5.43
107,12.92,16.39,31.09,13.96
108,26.92,4.79,34.41,15.68
109,-104.77,72.91,42.87,17.37
110,-22.42,-38.61,39.42,21.47
111,-8.5,23.98,26.78,7.46
112,14.45,49.76,55.97,11.66
113,-32.88,-37.2,17.8,13.66
114,-42.33,-45.62,39.46,12.44
115,-12.03,31.14,98.71,12.91
116,-15.2,36.44,88.51,8.97
117,-8.98,49.33,-47.21,21.49
118,-25.7,-9.61,19.73,16.5
119,-14.58,10.85,41.31,15.66
120,3.08,67.61,29.7,8.39
121,-23.97,-30.04,76.31,13.12
122,-24.75,-2.23,34.33,17.83
123,-14.19,1.0,96.45,24.39
124,-10.27,11.8,-24.24,9.81
125,-15.35,1.87,25.03,16.45
126,1.51,122.46,34.57,25.04
127,55.51,4.28,30.15,8.48
128,-56.59,-7.83,36.21,14.34
129,-47.84,23.35,34.83,15.97
130,-42.95,-0.74,37.24,12.88
131,-33.3,18.23,47.58,15.26
132,10.11,117.72,31.69,23.34
133,-21.53,-64.31,35.28,22.36
134,-41.18,0.95,50.99,10.54
135,5.62,23.3,88.3,19.91
136,-26.68,26.8,-21.52,8.23
137,9.05,29.78,15.6,12.8
138,74.47,38.77,58.2,15.79
139,-110.25,-42.61,237.21,13.91
140,-31.02,94.22,-127.25,25.49
141,-21.04,13.45,-0.96,14.42
142,-39.69,-38.89,23.27,18.3
143,36.77,21.3,23.88,19.35
144,-7.98,93.59,28.9,21.02
145,-53.26,-83.59,33.21,19.85
146,-8.75,56.7,34.84,19.68
147,-12.16,51.99,34.41,16.21
148,-42.99,-54.41,34.25,16.96
149,-0.62,24.35,35.4,17.31
150,-3.25,66.8,36.59,13.93
151,-26.15,9.87,34.19,24.47
152,63.12,53.69,37.24,17.66
153,-33.32,-61.6,82.24,12.05
154,-55.27,-24.25,-1.45,22.32
155,-38.47,70.25,23.17,18.76
156,-5.93,86.21,35.34,16.87
157,-33.74,-31.52,115.6,15.21
158,0.92,113.75,51.45,22.37
159,-15.2,-101.92,7.56,5.64
160,-38.06,13.05,-12.12,22.56
161,-21.34,33.73,29.35,24.99
162,-12.3,9.52,15.63,17.11
163,-5.5,78.92,52.98,19.16
164,-8.29,101.43,60.76,22.62
165,-36.25,-80.9,14.53,16.37
166,-26.4,11.94,20.29,12.22
167,-20.49,7.63,32.71,14.51
168,-12.48,-16.11,34.77,24.62
169,-5.11,78.73,33.21,19.26
170,-15.57,9.49,35.33,14.54
171,68.54,44.72,34.58,16.78
172,-87.16,12.24,63.32,15.84
173,-47.27,16.22,26.79,16.53
174,-52.54,12.63,41.89,14.7
175,-23.22,27.8,14.83,20.93
176,-19.29,-5.82,29.94,26.61
177,3.47,81.77,30.7,17.66
178,-17.98,-43.57,26.49,19.71
179,-20.0,91.56,63.6,23.86
180,-28.48,-12.96,112.96,18.34
181,-29.57,-0.58,-34.61,21.25
182,-6.43,-16.46,10.66,14.76
183,-9.1,-1.25,30.16,16.37
184,-9.99,44.75,53.02,21.66
185,-26.99,47.34,72.86,24.48
186,-24.64,21.09,4.52,10.56
187,-13.44,-20.97,20.96,20.98
188,-19.45,66.25,15.41,16.41
189,7.0,-29.37,17.9,18.67
190,38.29,-16.8,55.22,12.6
191,-77.57,58.87,12.06,15.0
192,-43.51,19.52,32.69,19.03
193,1.08,4.02,46.42,18.11
194,-21.78,11.15,38.93,16.05
195,-52.61,63.04,67.23,19.97
196,-14.94,15.14,12.31,17.55
197,-10.79,-6.06,17.02,16.97
198,7.93,37.15,63.33,13.83
199,-25.23,43.0,71.37,11.56
200,-29.01,-4.76,-20.52,15.86
201,-24.93,-13.23,23.5,17.91
202,-0.63,98.98,31.73,22.82
203,10.86,-10.96,33.28,21.01
204,33.9,53.43,33.8,16.02
