ch1,ch2,ch3,ch4
-0.58,-388.61,-124.25,6.65
-25.27,-487.36,-119.64,19.06
-46.93,-468.83,-108.07,36.34
7.13,-463.77,-67.89,26.18
-28.62,-482.4,-90.82,7.27
-7.51,-490.5,-152.41,25.16
-11.47,-482.6,-36.5,30.16
-16.47,-431.8,-148.95,11.81
8.89,-379.13,-274.71,-68.15
-47.71,-528.29,29.15,67.6
-15.06,-482.88,-47.71,32.04
7.58,-447.85,-83.38,27.17
-13.33,-462.32,-81.45,21.57
-19.32,-455.63,-86.53,14.03
-49.18,-435.72,-96.17,-2.02
61.34,-209.34,-154.77,-60.23
35.66,-420.76,-127.56,33.49
-38.28,-585.38,-132.01,45.16
4.02,-495.2,-47.22,19.47
-16.06,-473.87,-78.37,17.64
-10.01,-457.89,-114.0,15.58
-31.42,-507.44,-75.21,37.26
-30.36,-473.3,-90.83,17.67
-70.45,-446.39,-81.07,14.5
5.63,-386.87,-101.3,12.4
76.39,-326.61,-156.81,-22.44
52.1,-361.3,-236.15,-42.52
-26.12,-575.47,-161.17,6.63
-41.34,-535.58,52.55,60.13
-14.98,-480.94,-67.15,30.36
-18.83,-494.69,-86.93,22.48
-7.08,-453.81,-93.67,17.01
-15.85,-453.37,-91.65,12.0
-25.17,-452.97,-90.48,13.79
-20.61,-441.51,-92.79,15.49
26.27,-349.17,-219.86,-27.16
109.65,-211.68,-202.79,-53.69
-44.35,-599.55,-19.67,44.84
-17.45,-526.09,-29.38,51.49
-20.35,-483.86,-87.58,23.08
8.04,-403.75,-98.14,-1.15
-28.89,-521.96,-81.63,28.94
-54.53,-473.92,-109.68,16.59
-21.58,-355.33,-122.6,-14.43
61.23,-310.81,-123.53,-38.13
32.12,-495.36,-132.28,30.79
-43.4,-620.93,-75.84,39.05
-15.85,-470.87,-85.66,12.32
-7.96,-448.86,-89.51,15.51
-13.13,-478.51,-93.81,18.85
