ch1,ch2,ch3,ch4
-31.84,-451.81,-80.83,29.8
-7.63,-412.62,-110.38,8.93
-0.44,-433.64,-168.97,-3.67
-42.62,-525.84,-52.06,40.86
-13.48,-466.63,-146.51,0.49
-7.08,-358.2,-168.74,-1.23
-58.61,-433.94,-69.44,20.47
9.01,-373.96,-49.65,21.64
-59.78,-630.52,-80.97,37.91
-44.01,-489.22,-96.61,18.38
-33.42,-487.89,-95.69,15.43
26.09,-340.07,-107.3,13.08
7.69,-442.1,-163.69,-4.78
-2.17,-530.34,-122.36,14.36
-7.99,-504.9,-196.38,-5.4
-3.4,-475.4,-35.3,31.1
-36.38,-474.14,-85.87,16.89
-36.22,-464.63,-156.8,0.29
-30.39,-535.19,-83.42,25.27
-23.92,-502.38,-224.03,-26.18
-9.85,-433.21,-96.5,-3.39
-6.17,-430.37,-37.32,31.49
-37.08,-481.55,-72.49,21.84
6.58,-376.93,-94.58,2.99
8.96,-377.99,-100.21,17.93
-15.31,-421.57,-102.43,15.1
-27.5,-417.99,-92.77,21.04
-40.12,-632.04,-93.42,18.25
4.99,-458.38,-147.46,-14.59
-40.45,-522.61,-79.97,39.74
-59.06,-464.48,-99.85,19.68
44.52,-350.44,-159.43,-26.52
-43.69,-592.55,-203.67,24.45
-6.25,-452.06,-21.77,37.66
6.05,-377.47,-108.98,8.14
-32.78,-539.49,-253.59,-23.22
-44.91,-530.04,2.02,28.03
-17.71,-494.05,-114.58,8.45
-36.47,-508.21,-73.17,39.53
0.99,-455.5,-218.02,-18.36
-7.48,-446.92,-38.87,30.96
34.9,-303.02,-101.12,-10.61
-4.22,-388.38,-106.71,2.34
40.98,-115.89,-121.49,-28.14
-39.59,-633.6,-104.57,25.35
-107.78,-751.54,-83.83,68.72
15.18,-287.63,-108.19,-2.33
75.28,27.07,-138.49,-45.26
-132.66,-810.25,-89.53,68.48
-55.2,-701.8,-88.77,56.56
