ch1,ch2,ch3,ch4
-33.12,-449.53,-109.48,3.12
-2.46,-478.78,-170.45,7.81
-7.23,-483.39,-95.05,-14.92
-27.95,-475.66,-63.76,-2.88
-21.27,-535.65,-78.96,40.59
-9.33,-434.16,-148.71,-6.36
-78.12,-488.65,-105.7,15.92
24.46,-529.92,-57.22,27.14
11.38,-437.27,-87.34,4.35
-51.53,-500.19,-93.15,17.18
-6.91,-484.99,-113.56,13.26
-1.36,-489.12,-115.5,11.12
-28.35,-484.66,-136.15,6.93
-24.12,-495.39,-50.24,40.26
-33.65,-490.81,-97.7,17.91
-12.7,-463.58,-96.71,7.54
-7.36,-464.01,-102.85,6.98
-11.11,-472.78,-100.8,19.66
-26.75,-472.1,-101.84,10.66
-14.16,-443.79,-129.98,3.65
-20.37,-485.79,-123.97,7.32
-57.72,-472.69,-111.23,-2.34
-19.35,-478.09,-189.39,-15.63
14.5,-434.59,-26.0,27.06
-26.17,-472.93,-75.21,32.13
-13.96,-477.38,-83.29,21.48
-17.26,-494.73,-90.55,20.37
-57.04,-528.86,-85.1,38.19
-0.69,-516.19,-153.25,1.68
-53.01,-487.24,-78.35,17.65
6.2,-482.35,-98.81,26.66
-8.89,-448.26,-87.18,19.4
-7.35,-502.41,-74.34,20.38
-26.36,-501.27,-79.8,20.69
-9.27,-437.86,-99.66,2.11
-23.71,-490.94,-102.96,17.87
-32.6,-500.26,-93.23,20.63
-19.77,-452.37,-127.67,-1.61
-1.02,-404.68,-97.46,-0.93
-39.98,-520.37,-93.69,18.09
-58.4,-499.56,-77.74,28.48
-13.94,-438.48,-98.97,4.31
1.41,-490.41,-96.09,20.06
-6.4,-507.93,-91.98,15.16
-14.85,-412.84,-100.62,-7.15
13.17,-367.2,-111.58,-26.23
-73.26,-595.98,-78.91,51.66
-111.11,-509.82,-81.19,23.02
29.99,-506.14,-89.57,16.48
-15.26,-509.64,-99.28,20.53
