ch1,ch2,ch3,ch4
-57.65,-632.32,-48.78,49.18
-27.56,-494.75,-30.6,36.98
-11.75,-425.16,-118.07,9.74
-12.91,-439.78,-77.12,26.55
-20.73,-449.86,-76.8,15.99
-26.56,-454.5,-117.89,23.31
-16.46,-454.6,-84.42,24.36
-7.18,-439.9,-76.82,15.14
-15.0,-423.51,-74.58,14.23
-28.76,-451.75,-88.11,16.74
-19.85,-364.08,-173.77,-7.29
25.14,-377.36,-172.65,-30.18
-41.79,-589.16,2.29,57.75
-47.55,-466.55,-82.85,14.49
-1.12,-376.44,-82.69,13.31
1.2,-413.13,-93.54,22.0
-31.69,-515.56,-89.77,20.09
-3.84,-327.91,-135.01,-6.21
-41.62,-610.65,-166.75,47.58
-9.94,-478.08,-27.91,44.44
17.69,-356.19,-119.95,-3.94
-8.58,-472.66,-183.5,18.34
-30.25,-510.19,-265.16,-29.24
-41.97,-531.52,10.15,52.53
-6.48,-474.61,-10.36,50.92
-9.43,-444.23,-117.05,24.89
-31.44,-485.51,-123.23,-1.18
-29.24,-487.37,-24.86,55.89
-41.18,-412.64,-80.1,21.95
-3.03,-476.41,-88.33,29.86
-11.69,-469.47,-105.53,32.18
14.25,-394.64,-96.32,11.38
4.74,-417.48,-101.73,10.32
-42.47,-431.75,-133.9,11.74
2.45,-426.65,-95.04,15.75
-11.55,-458.72,-81.56,23.25
-31.0,-491.91,-194.58,24.93
-2.43,-373.13,-81.6,11.14
-4.36,-522.83,-29.19,49.08
-51.1,-542.46,-72.26,39.46
-0.88,-423.98,-93.11,11.87
9.77,-389.46,-193.81,-7.05
-22.37,-558.42,-92.76,45.51
-13.59,-484.14,-111.94,35.25
-8.0,-439.92,-138.94,8.76
-69.43,-483.99,-42.09,18.56
2.18,-484.74,-31.12,38.37
14.16,-381.38,-191.8,-20.66
2.2,-362.0,-56.55,-1.7
-66.53,-530.85,-65.15,60.26
