ch1,ch2,ch3,ch4
-9.56,-473.68,-95.04,25.53
-19.9,-484.46,-133.75,19.9
-0.13,-402.22,-124.39,2.13
14.93,-313.21,-67.71,2.54
-43.19,-544.26,-92.82,33.56
-70.61,-465.36,-88.71,31.82
-18.38,-491.42,-97.1,24.73
-20.76,-495.74,-99.11,24.18
50.29,-291.6,-113.73,-3.58
-24.41,-548.12,-95.58,39.74
-13.02,-474.35,-101.87,13.25
-27.93,-529.18,-96.99,21.93
-46.61,-515.16,-84.0,60.56
-3.41,-389.91,-101.44,7.35
-46.33,-564.64,-88.25,35.67
-21.51,-505.45,-203.28,6.09
-9.07,-503.19,-217.08,-21.2
-23.0,-477.78,-60.56,21.42
-21.1,-507.31,-6.32,45.24
-26.23,-484.22,-124.96,25.87
-13.98,-467.83,-88.5,18.76
-5.82,-431.59,-58.26,23.26
0.88,-321.92,-91.12,-4.52
39.91,-364.4,-107.91,-24.48
-63.76,-610.54,-76.08,64.83
-65.84,-595.04,-81.83,44.97
-22.2,-516.9,-91.82,19.63
-35.88,-481.75,-96.99,13.58
-47.83,-481.92,-96.17,21.93
-40.84,-448.68,-94.43,11.01
5.28,-440.29,-93.23,13.87
44.3,-421.3,-102.28,1.67
-6.31,-419.86,-102.38,7.4
-44.01,-544.17,-81.36,53.55
-12.26,-536.19,-98.43,22.83
-23.08,-483.07,-91.28,19.31
-19.23,-458.81,-234.65,-10.13
-15.72,-497.65,-75.7,2.59
-21.31,-500.89,-152.82,19.0
0.57,-478.84,-86.33,10.26
-22.3,-396.85,-35.83,-9.76
33.8,-391.98,-84.81,-11.88
-59.03,-544.61,-86.97,23.95
-48.47,-565.8,-87.96,44.05
-24.14,-454.86,-78.75,23.77
25.31,-301.36,-112.6,-22.85
-16.88,-519.59,-82.79,40.46
-29.24,-544.38,-117.92,32.87
-23.33,-473.93,-97.72,7.39
-33.65,-561.99,-163.82,2.09
