ch1,ch2,ch3,ch4
-3.28,-410.53,-157.09,-9.56
-40.37,-540.99,-251.11,-6.77
14.39,-456.17,-38.23,35.56
-34.78,-534.29,-13.63,34.33
-2.98,-388.15,-68.74,12.14
-2.15,-494.47,-86.38,10.02
2.03,-470.82,-91.78,7.17
-42.69,-443.04,-86.57,28.26
-45.69,-577.87,-164.62,7.37
-35.44,-552.89,-227.5,-16.05
-19.94,-518.42,29.09,49.76
-19.66,-468.59,-35.96,17.74
-20.0,-494.98,-138.3,-0.42
-16.75,-482.39,-76.03,21.51
-10.26,-448.27,-61.58,28.71
-16.08,-508.16,-90.03,24.05
-19.29,-505.16,-97.47,17.72
-2.8,-395.32,-101.96,5.99
30.33,-236.57,-116.9,-0.29
3.13,-472.19,-165.6,-30.8
-69.24,-685.86,-37.71,63.05
-11.29,-434.86,-86.54,16.25
-16.26,-452.13,-103.89,18.48
-18.15,-509.99,-198.16,-5.72
14.54,-341.83,-105.02,-10.18
-2.71,-494.35,-134.37,-11.88
-80.36,-706.22,-10.74,65.66
-28.95,-527.67,-196.9,-8.22
-24.43,-497.08,-105.87,8.56
-13.88,-486.48,-6.15,37.17
-9.8,-492.08,-130.44,9.08
-14.42,-466.98,-71.61,12.74
-8.67,-457.87,-55.82,22.41
-1.47,-443.71,-87.32,15.42
-10.19,-446.95,-97.36,7.07
-14.0,-486.77,-93.18,15.69
-4.21,-433.25,-94.95,13.6
-16.68,-460.94,-101.15,24.45
7.23,-325.03,-89.58,8.42
-20.2,-610.89,-93.89,2.21
-44.13,-527.19,-99.82,14.25
-32.39,-481.04,-93.94,21.05
-15.42,-514.73,-140.65,12.01
-14.52,-471.73,-283.65,-17.03
-52.11,-551.49,33.07,35.07
-16.52,-436.87,-96.12,5.56
20.71,-373.11,-56.52,12.38
-18.38,-550.35,-80.06,14.37
-28.02,-528.11,-139.55,13.95
-23.51,-496.46,-102.19,22.13
