ch1,ch2,ch3,ch4
-25.8,-490.51,-75.75,20.03
-5.53,-436.29,-161.12,-10.57
0.45,-429.29,-38.64,10.94
-47.16,-532.27,-81.67,26.65
-24.12,-492.71,-90.0,5.61
-13.89,-471.84,-95.49,13.14
-49.27,-461.58,-88.66,9.65
-36.69,-478.25,-96.54,8.83
38.08,-402.07,-105.27,1.77
-61.26,-559.09,-128.12,17.31
-15.19,-481.47,-92.91,15.69
-26.26,-505.68,-111.95,13.95
-25.06,-493.88,-71.61,9.28
-14.85,-471.56,-163.45,4.48
-50.95,-478.95,-145.03,3.7
1.21,-476.78,-28.25,22.57
-9.25,-445.18,-80.63,-1.45
-17.78,-458.79,-91.0,3.43
-7.68,-487.12,-85.42,22.21
-36.86,-491.1,-89.52,25.0
-3.41,-466.24,-103.18,3.55
-9.41,-404.89,-147.45,-22.57
-30.8,-532.37,-54.79,25.06
-55.56,-531.95,-85.54,38.21
-8.44,-459.17,-90.13,15.88
17.26,-430.96,-110.99,-19.66
-23.51,-494.49,-118.87,12.64
-21.18,-474.75,-82.34,26.2
-22.99,-517.97,-95.14,25.95
-62.14,-519.52,-95.63,22.65
-47.35,-483.66,-110.49,5.49
8.84,-498.69,-80.93,23.19
-13.01,-486.81,-88.41,12.43
-6.01,-472.76,-121.88,14.11
-20.82,-479.38,-117.47,-0.95
-19.62,-493.44,-46.72,12.2
-43.66,-495.21,-86.89,9.34
-13.19,-467.76,-127.7,7.73
-19.65,-479.13,-75.5,16.39
-22.36,-445.89,-75.42,19.58
-20.62,-455.45,-121.67,-3.86
16.31,-458.93,-124.98,0.87
-11.28,-448.45,-90.01,14.31
-124.88,-516.05,-88.39,32.88
75.64,-389.22,-107.29,-13.63
-8.96,-550.58,-74.65,43.92
-27.16,-527.94,-79.88,23.65
-14.47,-498.54,-101.03,12.98
3.14,-459.47,-101.69,2.77
-25.31,-523.76,-150.13,0.79
