ch1,ch2,ch3,ch4
2.2,-471.97,-81.4,12.14
-9.4,-450.7,-19.2,31.66
-32.03,-458.14,-84.94,30.96
-6.88,-448.07,-99.02,13.34
-19.67,-454.2,-80.39,23.57
-4.1,-482.66,-107.2,23.9
33.11,-328.36,-113.03,-24.44
36.73,-324.8,-119.14,-18.92
-74.62,-578.25,-89.53,66.88
-33.61,-382.68,-112.32,6.19
45.67,-330.36,-137.76,-11.86
-114.91,-643.17,-108.18,80.25
-31.03,-489.69,-53.1,52.23
31.28,-433.1,-112.62,-0.16
-28.54,-532.83,-95.8,44.79
22.07,-399.12,-99.89,6.3
-37.19,-431.24,-158.27,6.74
-29.36,-556.35,-158.62,18.64
6.83,-482.41,-62.73,45.38
-13.67,-466.54,-232.49,-29.08
-19.38,-485.41,0.31,56.03
-17.22,-455.92,-179.01,-10.68
-9.36,-456.51,-38.7,43.69
5.57,-416.57,-91.17,10.2
-1.47,-412.21,-109.4,8.07
11.72,-384.72,-89.07,-9.66
-55.4,-555.67,-102.85,45.57
-2.68,-418.25,-103.06,14.33
-62.47,-458.33,-100.75,27.44
-14.9,-337.51,-113.74,-7.03
-29.35,-576.68,-85.89,40.11
-37.68,-521.22,-92.69,29.55
14.33,-456.43,-134.51,18.03
15.49,-374.3,-136.79,-14.8
-12.13,-504.66,-92.3,30.71
-33.9,-534.93,-71.81,46.28
-12.34,-472.06,-108.89,20.33
12.87,-374.0,-230.08,-21.27
-20.72,-468.06,-99.06,15.33
-45.29,-535.46,-109.21,19.89
-20.56,-470.92,-45.3,38.26
10.41,-366.29,-89.14,-1.94
-17.69,-456.85,-100.21,12.78
-45.35,-535.61,-87.44,48.58
-2.38,-399.79,-106.62,10.79
-11.0,-437.99,-96.47,29.54
-27.61,-496.49,-93.97,26.36
-12.86,-438.08,-100.61,20.03
-10.75,-466.16,-135.88,-0.24
-3.56,-411.2,-161.02,0.08
