ch1,ch2,ch3,ch4
-42.66,-532.85,-68.14,49.17
-17.27,-426.42,-80.71,33.73
-3.7,-451.33,-144.87,17.9
-18.49,-479.83,-143.16,11.75
10.45,-361.42,-86.46,5.09
5.52,-417.66,-114.98,15.79
-75.79,-641.05,-50.38,60.83
-5.76,-441.46,-99.03,21.84
14.07,-399.89,-111.17,-1.86
-61.96,-575.22,-87.75,61.43
-9.31,-421.64,-114.52,19.62
-4.39,-382.55,-112.28,0.99
-31.78,-565.65,-69.93,40.78
-36.76,-521.59,-129.43,24.52
-10.73,-476.08,-97.8,21.06
-11.94,-503.18,-97.82,17.26
-5.42,-442.41,-77.28,24.08
-30.46,-507.41,-141.56,21.62
-30.54,-503.02,-145.35,13.63
-24.49,-475.83,-135.57,18.25
-17.47,-450.06,-36.21,23.31
-9.04,-437.63,-59.24,31.28
-15.32,-467.12,-88.42,23.99
-10.34,-404.69,-112.62,5.91
16.92,-309.42,-115.92,-10.88
-50.08,-565.64,-172.72,15.89
-40.08,-542.8,-111.14,22.79
9.39,-355.9,-57.82,13.53
-39.89,-518.9,-66.84,40.35
-2.25,-441.47,-93.92,7.44
-30.92,-558.58,-96.95,32.33
-3.12,-422.28,-118.41,7.59
-37.8,-530.43,-140.7,13.76
-39.86,-542.44,-111.48,40.24
-7.66,-447.51,-75.98,24.36
-30.15,-507.0,-86.63,24.32
-13.71,-503.9,-70.36,35.9
-12.75,-466.8,-185.97,-4.33
-21.0,-476.91,-215.03,-37.9
-38.59,-487.13,43.46,69.47
-11.93,-421.33,-72.24,24.18
9.62,-376.28,-98.57,9.87
24.33,-340.07,-135.72,-19.22
-39.2,-495.62,-76.96,34.39
-59.06,-539.89,-141.19,37.15
-16.98,-432.4,-135.5,8.75
-5.86,-398.42,-29.09,33.55
-36.08,-527.9,-81.47,24.93
12.77,-435.54,-103.97,3.44
-27.17,-543.73,-131.17,38.49
