ch1,ch2,ch3,ch4
-25.83,-475.04,-98.96,0.58
-14.97,-494.06,-90.4,3.62
-27.56,-508.38,-70.53,18.77
-3.77,-449.05,-82.81,1.55
-16.43,-473.29,-112.33,2.04
-19.86,-511.28,-117.92,2.43
-5.71,-453.63,-72.4,-3.6
5.4,-377.85,-75.25,14.15
-5.45,-464.3,-236.43,-31.52
-18.33,-500.26,-84.24,7.26
-46.07,-513.27,-1.05,38.01
-45.07,-474.84,-60.57,9.1
11.36,-491.28,-76.85,23.02
0.23,-452.02,-118.74,-2.67
-25.79,-520.78,-110.91,16.74
-13.78,-516.83,-39.79,20.58
-15.98,-503.0,-85.14,15.94
-3.51,-465.31,-77.11,10.02
-6.08,-465.87,-89.85,4.57
-46.23,-526.55,-121.32,16.71
-15.63,-462.73,-53.99,21.55
-9.64,-458.12,-75.05,14.67
-8.47,-456.12,-110.67,1.78
-23.52,-496.98,-329.8,-57.8
-27.01,-472.41,44.43,37.55
-2.15,-431.18,-18.9,6.96
-2.82,-426.07,-70.97,10.41
-1.17,-459.85,-85.71,-10.28
-18.12,-434.28,-87.83,-11.62
-34.93,-506.0,-81.87,27.2
-29.82,-478.59,-84.32,20.28
-39.23,-533.03,-83.48,17.87
-30.07,-514.22,-92.65,15.71
-16.55,-505.87,-85.94,8.39
-17.77,-495.3,-88.05,12.96
-29.96,-461.42,-119.87,8.31
-31.58,-529.88,-151.1,9.25
-60.06,-516.08,-111.3,10.28
15.51,-460.77,-110.44,0.23
6.75,-484.53,-35.9,22.3
-16.78,-474.92,-169.82,-11.18
-19.22,-485.85,-0.69,31.95
2.5,-378.77,-92.84,-19.89
-25.28,-512.25,-83.22,8.75
-27.9,-495.45,-81.41,6.87
-8.4,-429.47,-97.3,-16.82
-30.08,-432.42,-85.77,4.01
-9.0,-445.96,-102.47,-17.76
-92.74,-476.01,-126.22,14.56
23.19,-502.02,-123.14,-4.06
