ch1,ch2,ch3,ch4
-15.27,-526.68,-99.33,43.34
-6.78,-459.43,-83.52,17.35
10.15,-438.42,-96.4,14.43
-40.29,-516.54,-81.48,61.05
-47.63,-404.95,-98.36,13.82
49.88,-213.92,-122.79,-19.66
-132.84,-527.93,-170.22,16.46
65.44,-489.71,-139.14,33.49
-29.28,-545.4,-68.94,54.72
-47.29,-548.68,-143.05,27.47
3.17,-530.61,-366.31,-52.19
-10.28,-547.74,140.95,94.86
19.24,-458.47,-35.54,38.35
-13.29,-450.12,-92.64,24.02
-21.44,-425.08,-86.84,21.14
-5.38,-374.64,-106.23,-6.46
10.59,-262.36,-116.64,-21.29
29.74,-218.52,-118.23,-10.35
-102.61,-547.85,-77.36,75.78
-78.38,-473.01,-99.47,37.69
154.39,54.73,-219.76,-85.47
32.22,-270.54,-239.66,11.24
-148.98,-934.52,-80.17,51.61
5.58,-470.33,0.22,41.49
31.15,-488.53,-163.51,-13.16
19.37,-498.93,-342.22,-51.41
-100.61,-677.47,-16.59,90.24
-17.0,-447.75,-56.68,30.16
21.8,-464.76,-229.36,-8.33
-18.39,-555.11,-372.35,-23.17
-22.17,-484.97,-52.88,35.36
-12.03,-419.74,64.5,65.73
3.55,-413.58,-22.58,23.05
-15.56,-498.63,-212.49,9.47
-48.83,-576.48,-10.8,61.96
43.78,-323.67,-80.91,-14.83
27.83,-260.32,-96.12,11.24
-68.14,-531.09,-103.0,64.78
3.14,-319.77,-122.57,-13.04
-8.66,-343.11,-93.05,5.73
-117.03,-513.98,-80.29,65.14
67.97,-257.96,-112.7,0.67
-37.83,-455.42,-100.03,44.6
-60.89,-628.53,-101.16,56.67
-17.44,-621.29,-121.02,34.74
1.44,-540.33,-158.3,24.0
7.69,-500.11,-208.13,-6.15
-37.36,-557.87,-140.34,18.43
-43.92,-540.52,-266.71,-21.58
-10.15,-465.95,103.76,54.92
