ch1,ch2,ch3,ch4
-28.35,-533.33,-87.35,25.78
-36.25,-483.43,-91.36,23.07
-12.2,-484.43,-103.94,15.45
-12.99,-547.45,-111.95,-2.75
-18.93,-410.52,-104.91,-3.58
-46.52,-553.94,-204.63,12.54
-43.73,-523.56,-111.1,15.87
-11.08,-417.0,-30.94,32.61
-5.86,-488.06,-136.76,22.85
-21.5,-517.69,-165.38,7.57
-16.96,-500.59,-47.18,25.46
-10.72,-432.39,-61.67,9.81
-12.36,-499.89,-132.85,3.4
-26.84,-515.62,-107.58,8.52
-5.23,-437.92,-69.75,16.67
-1.56,-361.14,-92.24,8.91
-30.12,-511.72,-90.54,17.03
-22.07,-556.99,-94.32,25.52
-18.85,-502.71,-97.34,11.3
11.27,-436.74,-143.9,-12.78
-26.64,-484.29,-128.46,1.1
-38.57,-506.65,-66.06,31.95
-14.68,-485.23,-137.07,9.31
-5.96,-426.4,-132.11,4.55
-20.03,-543.46,-17.73,27.62
-43.33,-548.83,-110.66,27.34
-7.26,-486.45,-171.69,8.95
4.97,-367.82,-341.2,-64.14
-40.83,-575.25,-41.03,22.37
34.81,-399.94,-56.64,3.89
-1.14,-334.73,-227.47,-51.45
-41.09,-478.85,84.36,72.51
-14.31,-539.87,-589.96,-142.82
-39.67,-628.56,153.49,86.42
-1.82,-478.3,-61.98,21.09
37.57,-313.47,-148.93,-39.7
-30.57,-538.44,-31.15,42.34
-39.82,-552.14,-101.14,25.91
-27.14,-478.83,-101.7,12.71
-8.84,-390.34,-73.22,3.02
-40.17,-537.4,-87.06,23.77
-20.85,-438.94,-98.13,16.43
-18.22,-552.61,-102.88,19.33
4.78,-357.57,-104.99,2.09
14.46,-396.21,-110.36,-12.97
-17.0,-529.62,-106.54,-4.72
-67.51,-633.5,-89.27,44.89
-51.96,-514.37,-89.24,22.58
-10.76,-483.62,-94.8,13.64
14.88,-299.38,-125.79,-13.47
