ch1,ch2,ch3,ch4
-89.01,-646.39,14.45,79.46
-15.01,-515.71,-79.47,16.91
24.14,-351.75,-99.63,-7.17
-48.01,-589.89,-125.96,25.52
-52.16,-486.94,-186.14,-8.43
-24.84,-378.88,-65.37,-8.29
-101.38,-603.81,-69.48,55.97
-22.57,-490.06,-90.26,23.59
36.91,-298.61,-139.03,-10.41
6.89,-503.86,-149.47,0.65
-15.23,-543.98,-41.65,26.13
-32.65,-500.14,-95.33,8.38
-6.19,-426.49,-64.59,-5.98
-36.54,-549.27,-100.46,20.74
-37.74,-511.19,-100.04,20.93
-32.02,-513.15,-59.75,29.94
0.33,-408.92,-94.49,1.62
5.89,-335.09,-100.68,3.5
-53.34,-601.52,-91.83,38.18
-35.21,-500.34,-155.95,6.67
13.48,-234.86,-74.73,1.46
-32.97,-508.01,-108.4,19.11
-18.26,-452.36,-151.78,1.44
32.59,-241.17,-66.39,5.29
-70.7,-637.19,-37.52,41.15
-32.29,-501.64,-107.65,19.56
-45.96,-546.77,-114.25,20.08
-5.9,-480.59,-91.26,12.89
-32.17,-542.42,-120.32,20.84
-36.23,-543.32,-228.44,-18.87
-46.9,-459.1,-63.07,25.78
26.26,-375.94,-20.39,5.04
40.26,-314.81,-97.29,-11.37
-31.6,-527.01,-85.09,23.54
-59.66,-534.43,-110.21,21.93
-39.19,-547.41,-92.45,13.66
-36.66,-547.04,-119.57,21.04
-23.15,-461.16,-121.46,-4.36
-20.42,-387.16,-204.89,-51.53
20.74,-205.1,13.87,16.03
-36.97,-689.88,-67.85,49.78
-48.58,-555.28,-82.55,29.8
-22.8,-468.59,-101.6,10.11
-43.35,-551.09,-153.86,5.41
-32.78,-510.98,-26.88,31.51
-20.51,-488.2,-125.6,-0.1
-39.72,-399.96,-79.64,10.05
-75.61,-359.11,-76.99,8.44
32.89,-436.68,-82.27,25.03
6.86,-542.49,-99.11,14.0
