ch1,ch2,ch3,ch4
-5.46,-480.49,-120.79,-6.3
-32.57,-530.54,-102.45,27.84
-15.76,-374.99,-124.76,59.05
-13.24,-420.9,-119.13,8.67
-20.04,-497.98,-144.25,29.35
-2.93,-432.95,-113.59,42.03
-7.8,-482.2,-85.12,30.03
-19.51,-488.87,-90.66,4.29
-20.75,-487.07,-106.96,6.83
-2.93,-448.53,-95.96,22.21
-4.5,-505.31,-115.13,79.85
-27.39,-456.53,-125.34,-22.23
0.7,-348.82,-102.47,19.03
9.53,-328.73,-146.62,25.9
-19.89,-586.39,-106.6,18.18
0.81,-458.91,-98.05,14.76
-33.27,-470.44,-87.21,41.17
-21.99,-434.02,-98.27,14.21
-25.49,-442.66,-106.46,40.88
-12.29,-540.05,-97.63,-3.77
-19.37,-532.86,-111.51,17.83
-32.94,-458.78,-109.75,-0.21
-16.42,-491.78,-128.51,45.85
-18.82,-404.18,-158.9,-5.81
-22.19,-453.97,-65.05,94.37
7.05,-459.35,-109.34,-3.78
14.48,-343.23,-153.25,54.03
-13.1,-456.52,-77.65,12.6
-16.47,-454.66,-101.42,19.97
-25.79,-478.94,-109.8,14.59
-18.42,-473.19,-132.08,-42.4
-17.13,-468.97,-163.07,21.78
-8.27,-426.48,-107.17,20.9
-33.35,-490.49,-69.84,35.95
-13.18,-495.96,-112.83,0.13
0.08,-377.94,-94.48,44.05
-25.46,-506.5,-81.02,30.07
-14.72,-445.27,-97.36,12.93
-4.5,-444.9,-106.42,-6.11
-19.56,-515.97,-104.53,28.28
-3.7,-352.25,-99.31,11.91
-19.57,-430.02,-94.98,40.24
-30.38,-587.36,-82.02,52.7
-35.1,-484.78,-113.88,10.81
-2.39,-334.0,-112.77,32.23
-11.84,-429.64,-140.39,-55.93
-17.12,-524.33,-182.51,60.28
-17.55,-506.6,-84.7,15.7
-8.07,-354.24,-109.56,-34.01
-38.56,-536.12,-102.19,21.11
