ch1,ch2,ch3,ch4
-7.23,-424.79,-60.47,24.36
-24.09,-409.25,-103.32,-6.06
-16.58,-507.27,-103.19,25.44
-41.77,-570.48,-67.58,53.24
-15.63,-489.19,-76.9,5.55
-18.02,-478.5,-78.92,34.06
-17.13,-479.14,-99.77,4.27
-19.09,-438.19,-83.34,33.18
-37.44,-536.86,-86.0,30.05
-43.25,-588.22,-96.21,14.86
-2.97,-366.13,-95.79,-2.07
-4.49,-427.2,-84.99,23.26
-21.06,-499.51,-83.96,79.94
-29.45,-461.1,-116.89,15.61
-28.59,-462.63,-72.59,49.35
-20.59,-451.99,-96.62,14.48
-26.67,-528.61,-84.83,-2.98
-21.82,-415.51,-149.78,74.54
-42.47,-478.42,-93.82,14.8
2.7,-411.47,-71.47,26.02
-26.42,-546.78,-89.93,43.47
-22.76,-464.55,-82.25,28.61
-21.23,-505.42,-91.68,27.76
-18.68,-448.71,-85.16,33.48
-19.69,-476.48,-92.3,23.52
-22.17,-497.64,-118.7,8.29
-32.41,-536.46,-90.93,-17.86
-45.77,-431.68,-85.36,62.71
0.78,-332.19,-133.72,61.34
-26.97,-561.83,-97.92,-48.59
-15.07,-445.01,-95.86,31.71
-30.22,-492.68,-104.27,10.19
-25.04,-494.4,-88.03,37.71
-26.47,-482.21,-74.2,29.93
-27.09,-479.93,-77.7,32.14
-24.92,-480.32,-84.4,30.67
-21.62,-469.43,-86.27,31.91
-21.31,-451.44,-86.96,32.4
-25.81,-481.62,-96.4,25.23
-41.45,-516.79,-110.49,-11.39
-46.46,-600.0,-106.73,24.53
-16.82,-369.8,-99.26,100.56
-5.17,-429.61,-85.71,55.3
-7.82,-465.49,-95.08,7.54
-15.5,-458.7,-72.96,13.06
-6.59,-382.41,-86.72,40.0
-9.74,-403.49,-84.13,53.48
-39.35,-574.41,-96.55,24.26
-43.81,-473.59,-87.35,8.95
-39.04,-558.89,-83.74,32.29
