ch1,ch2,ch3,ch4
-8.12,-13.78,27.78,-16.1
-19.78,-39.73,32.99,24.92
-10.66,48.21,30.82,6.81
-40.03,-29.1,38.2,12.0
-16.23,13.71,36.04,9.03
6.75,48.78,33.13,12.11
-31.83,7.54,36.8,19.39
23.21,66.8,33.97,9.87
-42.22,-0.26,28.57,-3.93
-6.09,77.96,26.61,4.66
-32.45,-36.25,29.75,8.81
-31.63,61.7,33.18,21.57
-26.58,-98.11,35.32,9.13
-65.87,35.08,32.4,-3.26
38.42,-37.86,45.24,20.24
3.73,27.21,13.67,-30.17
-9.04,63.56,36.86,38.47
-13.39,21.47,33.97,3.94
-8.89,4.98,29.27,64.44
-10.23,12.22,25.37,-41.77
-32.29,51.11,28.68,-1.77
-11.16,-38.14,29.21,2.26
-17.38,16.84,30.74,4.57
2.84,-8.93,30.71,10.21
-11.45,101.63,30.95,10.88
-39.18,-107.18,30.65,-2.57
-26.73,-22.82,33.93,6.42
-18.85,-29.05,29.57,5.66
-12.51,6.01,31.27,6.79
-16.1,140.61,30.31,15.98
-30.32,10.41,31.35,21.6
11.24,-4.7,27.52,-9.02
4.73,60.04,29.68,-9.72
-40.1,-4.88,39.7,8.01
8.81,-111.52,27.28,19.67
-27.78,-12.66,31.29,51.55
-42.14,67.2,30.8,-36.06
7.39,146.85,31.47,3.6
-1.83,-98.5,34.24,7.25
-13.96,-63.9,35.55,2.79
-24.59,-9.22,41.43,-2.92
-15.33,95.78,37.03,22.12
-25.45,1.65,31.5,1.32
-9.89,46.99,36.56,13.66
-13.77,-85.5,33.03,7.22
-10.27,17.94,34.73,5.03
-23.81,26.52,39.25,6.58
-21.65,46.02,35.87,7.23
-37.13,40.3,36.31,16.24
3.45,52.43,34.52,13.67
