ch1,ch2,ch3,ch4
-15.48,133.18,6.64,-53.77
-40.16,-172.82,49.53,63.54
-16.75,134.23,-10.73,-8.82
-11.51,75.37,3.8,-27.37
-27.56,-5.3,16.04,-27.51
-49.38,14.65,-2.63,-21.59
15.01,-114.47,-4.1,-57.12
9.9,78.68,11.68,9.17
-1.02,69.31,17.84,16.92
-6.9,-37.4,0.74,-70.94
-52.25,-48.97,20.8,18.29
-40.96,12.31,-4.55,-24.96
18.59,101.53,10.66,-10.86
-17.55,27.96,18.5,19.73
-58.21,-42.87,-5.19,-58.55
1.25,10.62,9.74,-10.89
-21.46,28.29,5.5,-16.4
-7.27,-7.1,5.4,-13.14
-12.55,-25.0,11.3,-17.06
-23.5,138.94,15.78,37.83
-27.28,-38.1,25.43,4.45
-33.91,-43.73,-9.54,37.3
18.67,36.57,-0.56,-113.02
-1.62,40.52,5.6,-15.03
-42.76,-15.23,0.5,-48.15
-25.96,12.16,9.74,2.86
9.86,45.68,5.4,-12.36
11.73,271.55,10.62,-16.85
-48.42,-217.46,7.43,-4.28
-14.37,6.2,30.49,-60.87
-37.42,-109.45,-15.21,10.39
-3.58,32.62,-7.03,-25.47
-9.03,32.95,20.54,25.12
-10.19,18.11,20.16,-1.1
-47.65,27.42,-2.18,-21.46
-33.12,38.14,6.4,-30.94
21.34,-89.25,6.71,-6.91
-4.28,76.72,3.18,-25.07
-30.93,-91.69,8.55,-17.2
-31.08,172.82,11.28,-9.01
16.46,-44.41,-0.13,-67.11
3.69,136.44,5.22,-0.04
-4.33,35.04,7.06,-46.14
-15.68,-10.37,10.01,23.99
-21.08,66.96,-0.5,-25.23
-24.49,-72.78,18.71,11.17
-7.17,23.74,8.87,-22.49
-26.07,-42.37,14.37,-28.11
-22.46,-11.6,14.1,51.77
-13.65,-130.82,-9.53,-47.41
