ch1,ch2,ch3,ch4
-3.0,-382.37,-72.45,41.48
-3.18,-416.72,-139.5,16.85
-9.01,-414.92,-47.76,7.9
-34.26,-502.17,-75.48,-8.92
-16.96,-437.56,-147.76,-37.23
-22.35,-437.31,-121.64,55.18
-22.66,-483.99,-49.9,4.71
-6.07,-349.0,-53.36,9.44
-19.43,-464.05,-72.57,13.3
-13.44,-413.48,-79.51,-13.13
-30.42,-517.82,-78.51,23.41
-21.57,-425.84,-67.63,-29.93
-20.36,-470.26,-62.03,114.14
-27.58,-536.35,-86.04,12.97
-15.78,-350.6,-69.55,-17.51
-19.57,-415.98,-137.56,33.8
-15.21,-440.33,-52.35,6.58
-13.74,-456.55,-98.29,-34.39
-15.88,-465.08,-95.1,112.56
-14.38,-442.62,-32.28,2.81
-13.65,-444.35,-108.71,-34.26
-30.18,-480.82,-33.61,51.55
-23.42,-457.33,-71.29,8.01
12.77,-246.49,-73.45,6.12
-17.35,-478.11,-71.7,20.74
-15.2,-476.33,-105.6,-29.81
-52.15,-532.81,-135.41,40.46
-20.7,-415.97,-65.43,-14.93
-15.72,-441.77,-61.62,5.5
-19.3,-483.48,-30.8,84.35
-27.02,-488.7,-94.92,31.16
1.58,-346.22,-209.67,-90.59
-20.85,-469.16,0.07,119.9
-20.28,-405.83,-49.31,-5.31
-36.47,-622.2,-38.83,51.76
-36.21,-477.74,-61.89,11.38
16.68,-256.16,-58.94,53.81
-8.4,-427.56,-90.1,-45.64
-20.9,-399.26,-43.89,86.0
-14.31,-488.79,-75.21,135.38
-23.69,-434.0,-94.02,-29.35
-34.54,-550.38,-63.77,11.08
-30.05,-463.24,-43.13,32.04
-5.97,-372.63,-51.85,14.6
-28.96,-461.51,-52.04,38.07
-20.02,-444.2,-49.15,43.74
-23.97,-507.37,-56.21,37.93
-31.07,-526.8,-50.33,41.62
-0.08,-341.72,-64.97,32.28
-17.67,-405.34,-62.31,49.8
