ch1,ch2,ch3,ch4
-29.6,11.14,46.51,45.64
-71.59,6.9,95.63,-3.64
-32.89,27.27,-5.82,10.7
0.82,38.25,17.96,10.89
11.25,-13.19,83.82,11.25
43.15,4.79,-9.42,19.84
25.64,-34.24,48.1,25.39
-111.39,53.07,23.09,12.45
-52.31,-17.66,27.58,6.47
-75.2,-0.93,42.74,46.74
-70.48,-1.57,24.99,-26.79
68.79,53.96,36.47,20.12
34.82,48.43,101.03,13.29
39.69,3.7,10.09,39.03
12.92,18.76,22.03,25.85
-116.51,14.01,24.13,-26.8
-0.71,34.76,37.48,31.0
-21.52,8.45,22.96,-4.77
-13.25,33.27,42.5,13.13
-8.57,32.37,73.31,41.42
-51.8,13.01,26.93,15.07
14.61,64.53,26.91,13.39
-30.4,-23.47,33.9,14.1
-72.64,-35.27,38.81,13.89
-46.95,24.42,32.37,16.41
-3.22,-5.31,74.07,15.93
56.16,81.79,23.65,18.33
-4.41,46.73,37.64,10.72
105.62,49.43,75.08,32.29
-66.84,3.27,14.35,13.78
-126.05,-53.55,18.13,6.47
-60.59,-3.02,71.61,-1.75
5.22,24.46,3.33,-1.7
-20.15,84.08,38.86,33.96
-45.29,8.34,110.32,11.66
21.96,30.19,-6.24,28.26
48.83,49.94,7.27,31.15
2.99,22.3,63.32,-0.82
1.82,50.93,11.03,20.39
-4.84,74.31,24.62,17.57
77.58,-39.97,24.33,-28.12
-91.37,7.96,76.91,21.15
-69.4,55.24,5.16,61.01
-28.5,46.0,64.72,-3.15
-29.59,-29.79,49.6,6.41
-59.97,-11.9,66.75,3.7
-75.28,15.74,-23.5,3.78
16.13,32.4,21.86,43.04
109.02,69.15,36.57,25.43
-60.28,20.91,95.84,31.7
