ch1,ch2,ch3,ch4
-22.65,10.19,81.55,-29.72
-15.07,35.11,81.59,-11.14
1.32,78.98,-101.89,-6.25
-17.37,2.74,-10.07,24.3
-28.35,-42.75,-20.79,-43.19
-32.08,5.41,-6.97,-29.32
-2.81,10.1,-1.94,-22.8
-10.17,19.16,10.31,8.53
4.46,51.66,30.99,25.44
-12.79,3.92,-12.86,-6.58
-39.17,37.48,112.2,-29.92
-22.38,50.28,55.68,-14.16
-7.62,23.19,-126.66,2.07
-44.16,-2.71,-29.69,-24.83
-27.67,23.57,-1.38,-7.73
9.78,54.34,1.89,24.94
-24.58,30.22,37.14,-24.14
-25.05,13.97,130.54,32.58
4.26,65.41,-76.38,-60.06
-13.62,-22.42,16.93,-14.79
-28.8,-27.38,63.46,-2.94
-15.55,15.22,-88.87,-2.85
7.5,22.54,17.24,0.37
97.94,7.41,-2.33,-7.71
-141.17,11.52,-23.25,-16.06
-74.88,37.31,10.96,-6.98
-20.14,6.08,126.51,34.29
-11.43,25.8,-95.03,-33.03
-17.26,22.12,-7.63,-40.74
-11.58,19.0,2.99,-10.33
-5.78,42.22,230.61,31.36
-54.88,34.94,-172.29,-12.96
-6.23,37.72,-28.67,-21.67
-22.19,31.04,-1.92,-1.48
-19.57,-3.23,2.47,-6.33
-19.23,0.96,30.48,1.42
-25.74,-3.37,24.93,-13.45
60.6,9.73,-9.04,-2.13
-21.54,27.31,77.45,-25.96
-85.09,37.06,-31.45,11.64
17.06,44.55,12.0,8.71
-82.64,49.54,8.14,-17.54
-28.0,11.38,14.58,9.12
-21.24,-4.8,76.71,-18.6
-8.84,-6.61,-37.78,23.47
-5.88,10.64,-29.18,-49.02
-9.48,56.38,2.86,-23.65
-14.48,11.71,-20.57,4.2
-17.65,33.37,6.32,33.51
-31.45,-4.74,0.18,-43.24
