ch1,ch2,ch3,ch4
-76.38,-520.37,-72.14,-21.34
-41.0,-474.16,-91.51,21.73
5.74,-360.91,-54.93,22.19
-13.25,-407.39,-101.71,-1.3
-8.55,-567.37,-101.38,2.07
-26.65,-530.58,-98.13,2.32
-7.7,-487.61,-90.31,3.64
-29.12,-486.38,-183.22,-29.2
-38.44,-467.54,-267.17,-17.52
-47.89,-324.04,-1.8,-50.05
-81.2,-398.38,-21.49,2.95
41.28,-571.54,-117.77,5.55
-1.14,-502.15,-89.5,25.18
-69.04,-483.3,-96.4,-33.62
17.32,-421.32,-91.49,-63.19
-3.0,-510.85,-64.8,74.25
-20.63,-453.95,-68.21,19.78
-25.42,-505.04,-99.93,7.32
-28.08,-480.66,-97.47,4.04
-30.29,-498.83,-97.43,-0.07
-30.04,-480.02,-100.77,-0.93
-40.76,-482.86,-113.08,-25.55
-36.19,-471.93,-166.76,-9.57
-28.5,-409.96,-277.93,-38.4
-72.04,-347.56,-43.32,-6.59
-25.89,-507.02,13.87,0.38
-24.63,-475.91,-110.76,-2.44
79.63,-457.16,-183.4,-80.66
-16.81,-543.46,-21.56,93.49
-19.29,-485.21,-72.58,25.56
-31.12,-479.93,-92.85,-3.64
-25.25,-472.19,-93.26,3.06
-29.45,-478.19,-100.51,0.08
-32.37,-494.28,-96.92,4.52
-38.18,-484.9,-97.59,-2.34
-71.35,-477.45,-95.11,-0.26
-122.95,-434.09,-94.09,4.19
16.96,-379.16,-137.59,-30.7
77.1,-351.19,-139.51,-8.62
19.31,-510.33,-167.04,-24.19
-16.83,-574.87,-81.62,0.14
-18.07,-477.26,-51.03,-11.36
-45.27,-555.16,-122.0,34.75
-59.15,-435.55,-110.6,-46.7
-13.18,-463.81,-71.1,52.4
-9.35,-438.25,-140.97,14.84
-14.4,-441.34,-68.94,16.33
-19.98,-489.5,-89.74,2.74
-23.15,-508.24,-110.41,15.11
-37.54,-479.19,-125.32,-2.98
