ch1,ch2,ch3,ch4
-24.66,13.52,33.97,10.7
-6.75,9.57,36.23,-15.87
-4.97,20.07,41.9,30.79
-13.72,19.96,34.31,-20.64
-47.38,20.47,39.84,25.69
-11.67,24.7,48.91,20.41
26.64,53.56,31.45,9.77
-3.46,-3.28,29.38,-25.93
-23.42,-3.79,37.86,12.72
0.51,22.82,35.84,-26.87
-29.43,-21.92,45.49,58.73
-21.12,23.76,63.27,-22.87
107.73,13.22,-6.74,-14.39
-108.9,43.39,121.27,21.82
-46.38,-10.89,-11.39,-5.39
-26.62,14.28,12.88,-5.2
-6.28,10.51,16.0,-6.23
2.35,21.04,34.14,1.06
-14.09,0.81,25.35,19.81
-10.01,11.59,43.96,4.39
-1.47,-4.52,63.97,-3.85
-7.91,-3.45,17.42,32.6
-9.38,20.19,29.02,-11.71
-4.37,-0.5,23.09,-11.12
6.67,-1.55,29.09,-1.98
-22.13,20.23,30.34,-18.68
72.88,17.46,37.74,17.33
-75.18,8.39,26.29,-5.92
-19.11,5.26,49.48,-20.63
-47.78,-14.27,34.18,14.65
-1.17,3.88,49.4,1.67
-23.89,-16.69,12.78,16.26
-25.68,-0.3,20.49,-16.7
42.83,12.34,38.73,10.01
-37.73,14.02,44.7,-2.02
-17.33,0.5,64.11,0.12
60.97,-12.23,121.83,18.4
-0.08,35.52,-25.28,-30.96
-102.48,-12.87,-3.03,-7.13
-32.75,-3.3,18.89,2.33
-4.45,14.66,22.82,3.72
-32.44,12.3,33.01,9.63
6.36,12.94,31.77,-1.87
-1.78,21.25,33.76,-10.08
-11.91,18.19,33.14,-13.21
-5.06,10.48,33.65,5.89
-2.55,17.92,29.88,43.83
15.23,-0.25,32.73,-17.98
-41.59,11.75,45.13,2.08
-5.95,15.32,19.11,3.28
