ch1,ch2,ch3,ch4
-38.5,15.57,-16.9,19.54
-24.33,2.19,-16.73,-26.19
-9.96,18.63,2.57,1.79
-1.52,37.3,0.71,-41.25
-26.92,16.08,11.14,-10.19
-36.16,27.89,19.28,-31.56
-0.19,-3.18,1.42,3.32
-10.09,21.28,4.89,-38.5
-20.23,1.12,101.2,-2.03
-34.77,17.67,26.71,-8.74
-10.46,35.14,-19.9,2.39
12.4,90.22,-9.98,12.35
4.61,-6.66,-6.1,-39.44
53.69,35.82,26.79,-32.04
-130.98,-22.05,13.35,-15.42
-48.38,-13.9,-13.22,-8.12
-22.32,19.53,-6.75,1.52
-18.05,34.8,1.91,-11.31
-10.47,65.88,73.43,-7.43
-20.47,-21.08,-22.89,-2.4
-14.82,15.87,32.23,-38.15
-33.08,-7.9,-12.67,-20.9
-25.17,15.6,52.16,-26.6
-21.88,29.56,-52.44,-12.93
-28.56,30.74,65.92,35.52
18.79,-3.62,-48.91,-38.28
-42.02,4.96,7.88,-25.96
-33.81,17.0,-26.82,9.1
-28.28,19.74,6.22,-26.45
-4.88,44.59,-2.68,-24.0
0.02,31.36,55.03,-20.88
84.22,24.09,18.45,-21.84
-98.28,28.18,13.2,1.16
-47.67,87.9,-5.26,28.39
-27.84,9.98,-33.77,3.55
-30.27,-41.71,-7.0,-57.47
-10.92,3.16,73.06,-1.38
-11.88,49.77,-9.72,-26.6
-40.8,2.87,48.59,6.75
-33.55,31.12,-43.82,-16.34
6.22,-33.99,-15.22,11.08
-47.41,-23.32,-2.38,-28.73
16.38,25.23,8.2,-17.58
27.42,109.08,17.51,-3.33
-62.64,45.69,93.9,-7.0
-11.72,30.37,-7.32,-10.37
28.94,-90.87,2.01,-36.03
-39.36,6.31,-21.63,-23.43
-91.09,3.74,-20.32,1.17
-29.66,24.58,150.87,12.88
