ch1,ch2,ch3,ch4
-9.56,-405.29,-89.78,24.32
-33.99,-565.6,-90.74,43.13
-34.83,-448.79,-112.21,24.56
10.83,-438.05,-108.8,23.11
14.14,-406.03,-94.69,23.43
-21.44,-456.74,-85.87,31.7
-24.11,-497.46,-119.73,23.83
3.89,-458.86,-63.56,25.49
4.86,-454.16,43.59,30.01
-32.35,-512.52,-62.2,54.17
-43.19,-474.63,-195.43,18.82
-27.06,-463.21,-135.71,20.07
-22.52,-435.11,-131.75,25.17
-20.77,-443.43,-120.35,29.39
-4.79,-523.85,-113.87,28.35
-19.11,-502.45,-109.02,29.48
-51.33,-507.68,-115.12,28.58
-65.08,-487.98,-106.42,33.71
14.22,-371.48,-104.87,30.26
15.71,-464.16,-113.03,26.26
41.02,-309.3,-107.8,35.02
-12.14,-521.39,-102.46,31.47
-47.28,-448.68,-97.33,29.95
-44.77,-492.82,-102.91,25.2
0.04,-474.98,-104.84,32.24
2.05,-389.87,-106.17,33.09
11.29,-445.05,-107.01,30.24
-9.56,-493.48,-103.88,33.95
-17.26,-543.56,-104.01,23.37
-22.07,-468.63,-117.26,23.38
-21.96,-474.58,-111.7,33.32
-9.61,-419.65,-114.97,25.52
-23.73,-458.71,-130.05,24.81
-13.74,-525.0,-140.03,18.73
-9.94,-487.14,-104.58,24.22
-26.12,-412.44,-82.62,41.41
28.1,-355.75,-106.38,22.61
10.75,-344.89,-108.99,26.47
-29.37,-525.63,-110.5,22.76
-34.58,-527.51,-113.49,29.84
-7.09,-411.19,-95.75,37.11
-68.68,-554.06,-100.72,27.91
-7.24,-475.5,-107.29,20.48
32.71,-455.56,-100.92,26.24
-6.91,-454.88,-112.92,24.56
-11.39,-494.18,-94.55,37.31
-21.74,-452.99,-108.77,22.22
-23.96,-490.07,-112.75,25.56
-11.62,-438.39,-112.76,30.72
-6.57,-431.5,-110.68,25.21
