ch1,ch2,ch3,ch4
-31.81,7.62,27.9,4.34
6.05,7.52,36.88,0.79
-69.48,-23.16,34.49,3.56
25.44,23.85,35.46,10.19
-58.49,-48.8,26.91,-4.71
-8.57,19.99,27.11,0.7
14.16,23.08,27.68,2.57
-20.36,-16.51,40.83,8.13
-59.48,-29.91,39.97,8.28
-23.99,4.35,36.16,3.86
48.8,79.49,31.49,7.32
23.85,62.35,29.94,1.42
-29.58,-36.11,31.91,6.26
12.96,14.63,33.1,5.07
3.55,0.02,48.24,3.05
-4.76,-8.06,23.02,2.28
-38.78,-21.51,33.71,7.08
-11.81,4.78,41.83,6.07
-22.82,-21.44,36.0,2.54
22.13,30.4,32.89,4.86
-124.91,19.32,34.36,7.54
39.22,-19.65,37.85,1.51
-3.1,19.6,36.03,4.26
20.44,0.74,39.09,2.33
19.06,64.9,37.5,-0.15
-31.47,-52.74,38.22,-1.22
-1.54,-9.76,40.5,2.87
0.96,-16.67,34.67,1.23
-52.85,34.65,38.94,0.96
9.19,25.98,33.66,6.59
-46.49,-8.22,41.06,4.7
2.95,-6.63,37.06,3.7
-0.07,11.36,37.72,-2.0
-38.78,10.08,39.86,5.42
-2.34,24.89,36.81,6.68
-74.65,-8.53,31.18,-0.3
-5.43,69.49,43.99,6.91
18.02,28.21,40.85,4.65
20.74,-27.89,33.18,-8.37
12.65,17.94,39.1,2.27
-31.61,-2.88,38.23,-0.03
-35.56,2.41,37.02,1.52
42.79,-12.91,37.86,5.09
-63.3,5.03,40.35,6.29
-15.44,0.79,26.81,-1.61
-44.04,-15.0,34.56,-0.98
12.26,-8.89,34.08,3.34
-0.89,19.77,41.41,5.26
2.34,43.02,27.96,-0.24
-73.57,-17.21,38.48,3.1
