ch1,ch2,ch3,ch4
-23.95,20.13,35.71,15.46
-60.86,41.18,39.58,12.67
61.38,108.42,37.51,22.09
-2.89,-25.92,40.12,20.81
-16.52,-16.23,47.19,29.15
3.06,31.58,44.15,24.7
118.23,45.64,39.45,21.57
-45.67,23.85,28.9,11.76
-30.27,7.09,27.23,6.62
-68.56,4.14,50.5,33.98
-14.03,109.81,46.0,34.03
19.6,-66.49,33.05,15.49
71.5,65.41,36.44,22.21
69.44,122.19,23.14,14.26
-95.58,-22.47,35.87,12.6
-42.98,-24.81,51.97,26.35
-2.72,-38.98,45.18,26.48
-43.45,59.61,34.58,18.75
133.57,190.94,38.66,20.73
-55.73,-75.77,32.02,15.88
-45.27,32.32,31.46,5.15
-133.8,-16.44,33.44,14.09
-75.21,-0.33,41.2,23.96
188.84,191.76,33.0,21.18
-24.8,-65.69,33.19,6.33
29.74,31.09,35.39,14.33
-87.02,21.57,40.73,18.57
1.71,31.82,31.6,12.16
-7.15,33.24,35.39,13.64
33.37,72.2,40.11,17.17
-130.23,-0.57,32.16,10.2
-24.92,85.26,40.14,20.5
20.44,23.88,33.45,16.35
8.67,-31.2,31.0,6.09
43.68,40.4,33.04,23.47
16.82,64.29,29.49,16.62
-8.15,62.06,37.43,11.23
-156.77,10.55,36.06,18.54
39.73,37.32,34.62,13.03
-8.97,24.89,30.66,17.88
-35.72,55.56,34.44,15.92
38.6,45.93,29.7,11.26
15.1,-24.75,31.59,17.34
-117.03,-4.51,40.87,25.37
-20.63,68.13,28.54,14.69
-3.85,7.54,41.08,24.15
259.17,141.16,28.31,9.07
-155.95,41.89,38.16,16.04
-82.37,-30.43,38.41,10.45
-103.66,-12.48,38.06,11.21
