ch1,ch2,ch3,ch4
4.32,-6.02,28.54,0.93
-4.29,10.25,34.52,4.0
-35.72,5.6,30.47,2.96
-4.88,8.4,33.6,0.65
-15.58,11.85,33.01,-0.75
-38.69,12.35,36.71,5.59
-22.38,79.56,38.05,11.08
1.1,-1.43,33.37,3.91
10.64,-46.18,27.48,-3.4
-19.67,-5.34,31.16,-1.55
7.05,14.46,34.91,-0.53
-17.29,14.09,35.26,-0.68
-14.51,1.46,36.64,6.28
13.88,4.01,32.29,-3.59
-21.26,9.82,28.84,-1.12
-34.71,3.07,33.61,4.65
0.92,24.11,32.38,3.34
1.72,38.45,31.9,-1.04
-9.24,24.84,35.54,3.45
-37.58,-36.81,32.3,0.23
-42.43,-30.7,32.05,-0.26
-7.01,-8.37,34.0,2.31
-22.68,-9.73,31.3,-1.34
17.3,21.51,29.22,3.2
24.21,35.27,26.37,-1.57
-48.98,23.3,32.4,6.87
-2.04,-3.02,31.3,-0.33
5.87,32.21,31.94,3.41
-22.23,17.66,32.57,1.6
-2.19,19.21,33.61,-1.19
29.22,59.97,32.53,2.03
-18.76,-5.08,31.16,-1.28
-58.08,-53.96,36.35,5.88
5.3,-1.07,29.52,1.95
-23.94,10.39,33.68,2.92
-43.68,10.36,38.62,8.59
-28.77,9.08,38.6,6.92
31.91,4.79,33.82,2.29
12.29,27.62,37.18,4.88
-39.57,42.61,38.16,3.48
-3.14,0.75,36.03,-3.81
-13.03,16.94,33.69,-3.41
-7.89,40.5,35.98,1.45
-24.84,4.58,31.0,-1.07
-17.12,5.05,33.35,4.31
-16.95,10.64,32.98,4.24
-7.29,22.95,34.96,-0.14
-19.87,-17.18,34.7,-0.7
-44.34,0.16,36.56,0.71
4.64,8.5,32.1,-1.13
