ch1,ch2,ch3,ch4
-46.82,-412.63,-103.99,43.03
10.76,-478.16,-97.42,31.25
14.39,-364.07,-107.68,8.54
-38.91,-532.98,-111.74,-2.9
-12.65,-438.16,-107.33,40.97
34.53,-397.08,-108.14,14.82
-23.4,-353.04,-115.91,1.5
-32.73,-594.15,-120.28,-14.55
-25.83,-569.73,-97.86,33.47
-30.67,-548.02,-94.7,2.28
-27.24,-508.89,-117.07,-17.25
6.39,-373.41,-102.97,43.34
-6.9,-412.38,-82.02,37.83
-10.18,-462.76,-116.11,4.08
21.88,-389.94,-113.14,12.02
-53.46,-484.64,-64.14,47.47
8.73,-315.19,-121.44,11.86
-29.33,-563.63,-108.45,10.92
-28.4,-618.35,-122.58,2.53
-8.94,-462.75,-106.59,15.64
12.81,-419.79,-103.45,9.99
-2.3,-469.89,-102.72,17.17
-23.84,-477.41,-90.17,30.16
-12.37,-440.69,-119.14,2.72
-32.09,-505.53,-117.99,6.48
-4.27,-392.08,-100.64,12.16
5.16,-349.87,-93.61,4.94
-33.15,-546.19,-104.87,15.55
-22.55,-474.06,-93.17,5.22
8.96,-323.79,-111.01,-5.02
-16.09,-488.04,-114.79,-21.16
-7.75,-556.97,-75.03,6.94
-32.94,-561.16,-104.11,12.1
-50.33,-436.16,-102.3,-0.15
-3.95,-478.42,-75.8,21.34
11.33,-405.76,-101.15,30.23
18.48,-369.08,-97.84,7.6
-0.5,-441.17,-95.0,13.93
-15.67,-475.82,-95.28,6.87
-16.31,-448.17,-83.06,10.34
-28.0,-524.98,-95.45,4.42
-24.13,-518.43,-112.86,15.09
-10.84,-505.25,-87.17,7.44
-4.97,-462.55,-92.32,33.54
-24.82,-445.26,-106.69,0.92
-17.51,-420.66,-110.25,12.08
-17.44,-445.69,-100.4,9.07
-32.09,-562.56,-100.76,-8.78
14.54,-315.48,-61.31,13.52
-35.57,-472.16,-128.51,15.28
