ch1,ch2,ch3,ch4
10.51,8.73,32.39,-1.92
-3.99,1.15,38.02,3.93
-76.04,-0.95,33.91,4.15
-5.67,10.54,32.25,0.75
34.14,33.8,29.48,-2.74
-20.77,-5.07,36.17,-0.56
-9.73,21.17,32.43,-1.33
-25.19,-14.83,31.18,-0.6
-3.32,22.56,27.64,1.99
-28.24,26.84,33.93,-0.76
-15.85,-5.78,30.63,-3.73
-7.06,18.86,24.48,-4.46
-5.26,4.97,36.51,1.35
-23.23,-5.69,30.86,-1.42
-11.87,1.64,28.75,-1.79
-27.32,14.15,26.91,3.15
-16.88,24.3,24.48,3.37
1.21,16.47,25.41,-8.42
-38.49,-26.52,27.12,-0.48
0.27,2.04,25.26,-2.66
27.8,25.98,25.58,-2.68
-23.54,21.87,29.92,7.49
-47.97,-27.16,23.46,3.72
-6.5,6.95,25.4,-2.73
-46.49,-12.07,26.88,2.39
27.1,33.28,27.19,4.95
-7.12,-0.16,24.32,-1.36
-9.9,4.99,26.2,-4.15
-41.19,13.01,25.63,-1.34
-21.16,24.76,23.07,1.83
0.22,10.9,27.59,-1.78
-21.14,7.73,26.34,2.67
-26.25,-7.71,25.62,2.56
-10.74,1.34,25.09,-3.79
10.74,28.22,23.25,-0.5
-16.64,26.59,24.62,2.49
-12.88,28.25,25.08,0.75
-3.25,14.16,28.29,-1.25
-6.04,-14.45,29.5,-0.38
-17.33,4.77,26.09,3.67
-27.81,9.73,27.68,-1.69
-46.32,18.67,28.79,-4.06
15.31,-20.17,26.72,-5.96
0.73,5.82,27.83,0.48
-1.99,19.48,28.05,-1.89
-2.36,29.25,29.6,-0.04
-34.93,-2.74,26.99,-6.25
25.29,16.58,22.25,-4.53
-39.19,2.62,24.85,1.13
-60.92,-15.07,33.33,-1.6
