ch1,ch2,ch3,ch4
-10.78,15.9,-6.65,7.55
-36.68,-62.29,9.98,-17.15
-34.99,7.18,20.17,-7.4
-33.92,-0.76,13.76,10.86
80.11,49.71,10.72,-44.6
-85.0,14.47,74.37,-12.7
-25.29,24.88,64.1,-36.62
-33.51,24.61,1.73,6.12
-18.04,21.28,-33.57,-15.67
0.22,26.49,-29.18,-21.66
-39.15,23.77,35.54,-3.64
-8.47,36.02,36.89,-0.88
0.62,44.21,4.84,1.87
-34.81,59.94,-23.8,-3.67
-39.37,-46.66,-11.99,-59.37
-14.01,-4.55,17.35,-28.65
-24.15,9.86,16.89,24.1
64.95,53.59,105.4,-39.5
-69.65,54.17,5.59,4.22
-35.1,-32.78,-46.74,-41.91
3.83,21.94,-9.79,1.41
-46.21,7.29,32.97,9.12
-15.93,19.01,8.84,-17.05
-33.26,9.52,-0.81,-22.03
-5.22,40.46,69.03,0.79
18.69,45.08,54.01,-0.75
-48.25,8.95,-64.61,14.37
-36.28,4.67,-24.39,-40.29
-14.33,29.91,-1.17,-21.22
-17.15,34.28,4.9,-13.63
-19.15,16.04,29.78,-12.49
-28.43,7.81,25.88,-29.45
67.73,35.58,8.82,-20.64
-66.52,7.45,-6.03,10.7
-55.68,32.08,9.73,-6.3
-34.87,-5.34,4.98,-11.1
-27.86,8.91,12.72,-13.58
-22.8,46.61,12.26,-4.32
9.04,20.07,13.27,-11.29
-11.87,2.35,6.2,5.31
2.42,10.38,68.9,-27.6
-40.64,42.98,61.75,-37.65
-30.13,32.0,-38.82,-5.57
-14.96,30.6,-10.29,-3.28
-36.55,54.76,18.49,64.35
101.18,28.34,105.72,-76.89
-108.11,-22.72,88.47,-21.67
-47.34,-21.27,-131.65,-8.58
-24.6,35.51,-23.24,-24.62
-12.56,39.67,0.35,-20.7
