ch1,ch2,ch3,ch4
-128.66,6.87,-52.49,-36.83
-27.37,18.12,43.42,23.14
-26.02,40.28,-0.3,51.03
-35.64,-17.04,129.07,10.42
12.72,-21.07,-48.49,-19.02
-6.83,-61.56,16.56,24.51
-36.1,-17.48,18.51,-11.72
-12.55,12.07,36.91,-19.51
24.54,19.67,52.0,6.34
-42.9,-17.65,22.57,-13.9
11.36,-1.74,120.11,5.36
91.95,46.67,-10.04,1.29
-94.34,-20.25,18.55,-12.94
-75.02,31.8,32.64,2.93
-28.24,-31.76,85.27,-0.21
14.11,23.69,136.1,-0.36
-17.03,57.96,-30.22,4.25
-8.77,56.01,62.96,46.5
-9.71,-18.74,-46.15,-20.42
-20.4,32.69,49.45,11.01
-7.86,-60.65,7.17,-8.91
35.71,-14.04,19.6,-1.33
42.27,-11.74,65.97,13.19
-65.68,12.17,46.24,-2.75
-73.28,36.56,-2.53,11.93
-18.56,34.2,29.04,-11.81
-26.79,-27.33,24.72,7.41
-7.03,-6.21,34.81,23.85
0.34,0.35,57.36,-64.8
-18.36,12.26,132.86,25.52
-13.72,14.28,91.24,16.24
-16.98,28.27,11.68,25.67
12.0,6.1,-75.78,12.01
76.47,-3.57,10.64,25.22
-104.0,-0.23,51.95,-41.34
2.02,22.01,32.63,26.89
-91.32,0.77,71.6,-27.65
-3.96,3.22,-7.42,29.98
-0.96,-7.37,9.75,-0.98
6.82,-9.5,33.39,-6.43
-22.42,37.48,17.22,30.98
27.87,22.05,45.68,-18.68
-19.68,4.98,56.83,-7.17
-47.41,-62.92,76.46,-3.22
101.75,27.12,36.75,1.54
-90.98,25.15,-13.14,-6.55
-55.56,-2.22,170.69,15.65
-7.56,-37.5,-58.25,-24.14
27.04,10.27,90.24,-18.51
-42.67,7.04,-48.34,15.84
